participantID,spr/char,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,wcg_diff_general,linger_rating,volition_explanation,volition,wcg_diff_explanation,wcg_diff_ease,wcg_diff_bored,wcg_diff_tired,wcg_diff_topics,wcg_diff_emotion,wcg_diff_thoughts,open_box,content_attention,content_attention_text,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,DASS21_5_stage_end,DASS21_5_stage_start,RRS_6_stage_end,RRS_6_stage_start,free_association_post_stage_end,free_association_post_stage_start,free_association_pre_stage_end,free_association_pre_stage_start,id_submit_stage_end,id_submit_stage_start,keywords_stage_end,keywords_stage_start,math_stage_end,math_stage_start,postquestionnaire_1_stage_end,postquestionnaire_1_stage_start,postquestionnaire_2_stage_end,postquestionnaire_2_stage_start,postquestionnaire_3_stage_end,postquestionnaire_3_stage_start,postquestionnaire_4_stage_end,postquestionnaire_4_stage_start,postquestionnaire_7_stage_end,postquestionnaire_7_stage_start,questionnaire_comprehension_stage_end,questionnaire_comprehension_stage_start,questionnaire_transportation_stage_end,questionnaire_transportation_stage_start,reading_stage_end,reading_stage_start,spr_time,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),5D_Q1,5D_Q2,5D_Q8,5D_Q9,5D_Q11,5D_Q13,5D_Q16,5D_Q17,5D_Q18,5D_Q19,5D_Q23,5D_Q25,5D_Q3,5D_Q4,5D_Q5,5D_Q6,5D_Q10,5D_Q12,5D_Q14,5D_Q15,5D_Q20,5D_Q22,5D_Q24,5D_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,mean_sr_pre,mean_rt_pre,mean_sr_pre_30s,mean_rt_pre_30s,mean_sr_post,mean_rt_post,mean_sr_post_30s,mean_rt_post_30s
1057,0.6555570278863407,GBR,15:37,60-64,M,Right,Y,,Y,,White,N,0,9,N,7,No strategy just worked off word association whatever came to mind and the direction my mind was heading,none,none,Was the second word chain influenced by the text that you had read.,"Not really any, I read crime dramas like this daily , 132 continuos weeks on kindle so I am probably not affected by these things",4,"Just used word association, howver I have jotted down the book with a view to checking it out.",neither,"As it went on a bit the word chains became tiring and I had to dig in to keep going, you sometimes almost came to a dead end where words didn't come too freely.",5.0,4.0,6.0,2.0,4.0,4.0,"Very enjoyable, thought provoking, good luck with your research.",N,,7,1,7,7,2,7,4,7,1,1,1,6,6,55,57,43,0.6547619047619048,0.6263736263736264,0.6142857142857143,1641484000657.0,1641483819093.0,1641484083170.0,1641484000667.0,1641482833273.0,1641482542126.0,1641481705605.0,1641481413709.0,1641481299905.0,1641481274389.0,1641482933186.0,1641482844022.0,1641481385335.0,1641481346919.0,1641483557498.0,1641483320877.0,1641483650433.0,1641483557507.0,1641483705129.0,1641483650441.0,1641483811554.0,1641483705138.0,1641484121841.0,1641484083178.0,1641483320818.0,1641483012632.0,1641483012625.0,1641482933190.0,1641482513481.0,1641481743017.0,770464.0,28645,24081.0,5825.582524271845,0.3143333333333333,6.0,0.0,0.0,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,2.705635435992579,5172.758620689655,1.5545454545454547,6477.25,2.5176955602536997,6667.0,2.7239999999999998,5587.6
1058,0.5964984091696416,GBR,15:49,45-49,F,Right,Y,,Y,,White,N,1,4,N,5,I just kept trying to focus on the words but found it difficult as my mind kept wanting to think of wider concepts raised by the words rather than just individual words. Sometimes I felt like I wanted to explain why my mind was linking words together. It was challenging to do.,meaning,meaning,If the text I read effected how I performed or thought afterwards,My thoughts were darker after reading the text and were influenced by it still being fresh in my mind,7,I feel like I want to know more about the text I read & am going to look it up after I have finished this study. The text was thought provoking.,unintentional,The text I read doesn't feel complete. I want to know more about what happened to Claire and Stuart after. I feel invested in them. My thoughts feel darker and more deep. And I feel I still don't trust Stuart in general and want to know if my instincts are correct.,1.0,1.0,1.0,5.0,5.0,3.0,,N,,6,2,7,7,1,7,7,4,2,3,1,1,3,50,51,46,0.5952380952380952,0.5604395604395604,0.6571428571428571,1641485483627.0,1641485336995.0,1641485560276.0,1641485483639.0,1641483389938.0,1641483095469.0,1641481630507.0,1641481334933.0,1641481066494.0,1641481053645.0,1641483590951.0,1641483427411.0,1641481242172.0,1641481144202.0,1641484834845.0,1641484140962.0,1641484917003.0,1641484834858.0,1641485063009.0,1641484917020.0,1641485329836.0,1641485063032.0,1641485581942.0,1641485560291.0,1641484140945.0,1641483750172.0,1641483750160.0,1641483590970.0,1641483027506.0,1641481668255.0,1359251.0,67963,11842.0,4138.268965517242,0.13106666666666666,6.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,2.4088919188919187,3947.684210526316,2.22,4257.857142857143,3.4946218487394956,4348.188405797101,4.466666666666667,4190.0
1060,0.7202259114558927,GBR,15:29,30-34,F,Right,Y,,Y,,White,N,5,5,N,6,I found myself picking out letters on my keyboard and choosing the first word that came to mind at some points,equal,equal,The effect of reading a particular type of fiction has on word association,I became aware that the word I was picking weren't as positive,5,At first I didn't think of it but it was more the pictures that the text conjured that came to mind than the text itself,unintentional,My overall mood wasn't affected but I felt that I was almost writing in the same vein as the text that was read. Not continuing the story but more keeping in theme with the type of vocabulary. I did become aware of how negative some of the words were so did started to write more positive ones but that were associated with the previous words.,4.0,3.0,2.0,5.0,5.0,5.0,,Y,A file opened on my other screen which I briefly looked at (a few seconds),7,2,6,6,3,5,4,5,3,1,1,2,2,44,47,40,0.5238095238095238,0.5164835164835165,0.5714285714285714,1641483446338.0,1641483356713.0,1641483514159.0,1641483446347.0,1641482615893.0,1641482317601.0,1641481707185.0,1641481411948.0,1641481296451.0,1641481282773.0,1641482673317.0,1641482629475.0,1641481367876.0,1641481320965.0,1641483125211.0,1641482941174.0,1641483162422.0,1641483125221.0,1641483211271.0,1641483162431.0,1641483351561.0,1641483211277.0,1641483565863.0,1641483514168.0,1641482941158.0,1641482742041.0,1641482742036.0,1641482673323.0,1641482254668.0,1641481738637.0,516031.0,62933,10448.0,3243.3621621621623,0.9745166666666666,8.0,0.06803333333333333,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,2.7891025895924857,3797.6329113924053,1.8416666666666668,3621.125,2.799157964029098,2830.2735849056603,2.992245989304813,1515.0
1061,0.7503255245515822,GBR,16:07,35-39,F,Right,Y,,Y,,MORE,N,1,2,N,4,just words that go together,none,none,how my brain thinks or decides things,none,2,it did not enter my mind,neither,just a little harder to think of words,2.0,2.0,1.0,3.0,1.0,1.0,,N,,6,1,3,5,7,4,1,2,3,1,1,3,5,35,42,27,0.4166666666666667,0.46153846153846156,0.38571428571428573,1641485660631.0,1641485559265.0,1641485742250.0,1641485660638.0,1641483854869.0,1641483561133.0,1641482808804.0,1641482514450.0,1641482380042.0,1641482368731.0,1641484861288.0,1641484728151.0,1641482475049.0,1641482406312.0,1641485433843.0,1641485260283.0,1641485452067.0,1641485433856.0,1641485483692.0,1641485452073.0,1641485554456.0,1641485483700.0,1641485755245.0,1641485742257.0,1641485260270.0,1641485028057.0,1641485028052.0,1641484861297.0,1641483521224.0,1641482829724.0,691500.0,39909,24244.0,6667.055555555556,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,2.020509916440149,5790.84,2.9375,6321.0,2.031504898610162,7886.815789473684,1.4,7485.25
1062,0.6423472293386485,GBR,15:41,35-39,F,Right,Y,,Y,,White,N,0,4,N,5,I just thought of the words that would go together,none,none,I'm not 100% sure,I didn't really find an differences,6,I was thinking of the story while doing it,intentional,I didn't have man changes. I thought both word games were very similar,4.0,5.0,4.0,1.0,1.0,4.0,,N,,6,1,5,7,2,6,5,2,3,2,1,7,5,50,52,38,0.5952380952380952,0.5714285714285714,0.5428571428571428,1641484089857.0,1641483928167.0,1641484184115.0,1641484089881.0,1641483006876.0,1641482714690.0,1641481731894.0,1641481436548.0,1641481258152.0,1641481250636.0,1641483119238.0,1641483022427.0,1641481391654.0,1641481330047.0,1641483755332.0,1641483544482.0,1641483786276.0,1641483755361.0,1641483833451.0,1641483786294.0,1641483918814.0,1641483833480.0,1641484291338.0,1641484184139.0,1641483544447.0,1641483218894.0,1641483218877.0,1641483119263.0,1641482674027.0,1641481769838.0,904189.0,40663,21449.0,6452.537634408603,0.44484999999999997,14.0,0.0,0.0473,True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,True,True,False,True,14,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,2.384630965704046,5776.6122448979595,2.5565217391304347,5133.5,2.5163294600136705,6995.952380952381,4.626746031746031,4994.833333333333
1063,0.6336429276679255,IRL,15:27,20-24,F,Left,Y,,Y,,White,N,4,3,N,3,whatver comes to my head,none,none,intellect,no influence,4,barely any influence,unintentional,barely any changes ,3.0,6.0,5.0,2.0,3.0,4.0,,N,,6,2,5,5,5,6,2,5,3,1,1,3,5,44,49,36,0.5238095238095238,0.5384615384615384,0.5142857142857142,1641483117216.0,1641483048027.0,1641483147250.0,1641483117244.0,1641482532002.0,1641482234883.0,1641481720201.0,1641481427305.0,1641481281105.0,1641481263003.0,1641482597668.0,1641482544007.0,1641481386324.0,1641481300883.0,1641482957686.0,1641482846929.0,1641482975750.0,1641482957719.0,1641482992028.0,1641482975777.0,1641483045255.0,1641482992041.0,1641483156125.0,1641483147265.0,1641482846877.0,1641482652267.0,1641482652255.0,1641482597705.0,1641482209198.0,1641481749784.0,459414.0,25685,25998.0,3279.9180327868853,0.30045,16.0,0.0,0.08718333333333333,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,True,False,True,True,True,True,True,True,18,0.75,0.8333333333333334,0.6666666666666666,1.0,2.2345615243342514,4056.0945945945946,1.2242424242424244,8073.333333333333,1.950590907409089,2752.97247706422,1.0636363636363637,2516.0
1066,0.670023277445502,GBR,15:30,25-29,F,Right,Y,,Y,,White,N,4,9,N,7,none,none,none,cognitive ability?,after reading the text i had the story in my  head hence the words initally.,7,just kept thinking about it - wanted to know what happened next,unintentional,just wanted to know how it ended.,5.0,4.0,1.0,7.0,4.0,1.0,,N,,7,1,3,6,2,7,4,4,1,1,1,5,5,45,47,35,0.5357142857142857,0.5164835164835165,0.5,1641483311409.0,1641483263460.0,1641483340512.0,1641483311414.0,1641482793881.0,1641482496737.0,1641482035197.0,1641481737927.0,1641481638759.0,1641481623818.0,1641482843282.0,1641482801205.0,1641481719470.0,1641481658207.0,1641483148418.0,1641483036042.0,1641483185946.0,1641483148423.0,1641483204431.0,1641483185950.0,1641483259606.0,1641483204439.0,1641483348398.0,1641483340517.0,1641483036034.0,1641482882789.0,1641482882786.0,1641482843287.0,1641482476872.0,1641482074357.0,402515.0,19865,114143.0,5217.521739130435,2.6752,6.0,0.0,2.513516666666667,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,False,True,18,0.75,0.8333333333333334,0.6666666666666666,1.0,2.445149547422275,4893.086206896552,2.9835188620902904,2766.3,2.932142857142857,5228.072727272727,4.545714285714285,2736.8
1067,0.6454464112975249,GBR,15:22,50-54,F,Right,Y,,Y,,MORE,N,4,9,N,5,,meaning,meaning,I don't know,,4,I don't think I experienced anything relating to the word chain game,dontknow,,1.0,1.0,1.0,1.0,1.0,1.0,,N,,5,1,5,5,4,7,6,5,1,4,1,3,4,47,51,40,0.5595238095238095,0.5604395604395604,0.5714285714285714,1641482759210.0,1641482681856.0,1641482786863.0,1641482759216.0,1641482248662.0,1641481952323.0,1641481671484.0,1641481378977.0,1641481300420.0,1641481294738.0,1641482338747.0,1641482252649.0,1641481351704.0,1641481325351.0,1641482635724.0,1641482520414.0,1641482644220.0,1641482635741.0,1641482662892.0,1641482644226.0,1641482680299.0,1641482662912.0,1641482792413.0,1641482786869.0,1641482520393.0,1641482395599.0,1641482395584.0,1641482338755.0,1641481934615.0,1641481685921.0,248694.0,17708,14998.0,3821.9426751592355,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,2.3678274716736256,3698.8024691358023,1.8281818181818181,2982.3,2.711710923939185,4000.2266666666665,2.975757575757576,2724.0
1068,0.7277151486818129,GBR,15:25,30-34,M,Right,Y,,Y,,White,N,2,5,N,2,Just wrote anything that came into my head that related to the previous word.,meaning,meaning,If we forget a passage after playing a different game involving words.,There wasnt any,2,"I wasn't sure if I needed to remember it so found it difficult remembering it, after the game I forgot a great deal of it.",unintentional,"Because I had just concentrated on a text the themes were still in my head, I believe my first word was murder because of this text.",5.0,5.0,6.0,5.0,4.0,6.0,,N,,6,1,5,6,6,2,2,4,3,2,1,1,1,34,40,32,0.40476190476190477,0.43956043956043955,0.45714285714285713,1641482966716.0,1641482922131.0,1641482992346.0,1641482966722.0,1641482465485.0,1641482167792.0,1641481715947.0,1641481418489.0,1641481326320.0,1641481313795.0,1641482506137.0,1641482472241.0,1641481389104.0,1641481349718.0,1641482828732.0,1641482703067.0,1641482839628.0,1641482828739.0,1641482871031.0,1641482839634.0,1641482918473.0,1641482871038.0,1641483001034.0,1641482992352.0,1641482703057.0,1641482541671.0,1641482541666.0,1641482506144.0,1641482149120.0,1641481738663.0,410457.0,18672,16953.0,3045.812182741117,0.09743333333333333,4.0,0.0,0.0,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,11,0.4583333333333333,0.5,0.4166666666666667,1.0,2.252062149736568,3225.445652173913,2.5625,2367.6666666666665,2.76250630592911,2838.1650485436894,2.86900826446281,2452.6363636363635
1069,0.6763970690530773,CAN,10:23,35-39,F,Right,Y,,Y,,White,N,2,10,N,5,all feelings,meaning,meaning,"I have no idea. I felt a bit stupid when answering the comprehension questions, couldn't remember some of the details but the story was quite impactful.",felt dark,7,"It felt natural as I was emotionally affected by it, and it seemed to slip in and out of what I was feeling. one second i felt like the girl in the river, then claire, then myself. all connected.",both,"I felt emotionally involved in the story and could relate to it on certain aspects. the word chain game reflected the combination of the story and my relating to the story, specifically much more dark and fearful.",1.0,6.0,6.0,6.0,5.0,3.0,"very impactful, i am okay, but it was hard. a trigger warning should definitely be included (obviously that probably screws with your experiment but wanted to mention)",N,i was at my standing desk paying full attention,6,1,6,7,1,2,7,3,1,5,3,3,7,51,52,41,0.6071428571428571,0.5714285714285714,0.5857142857142857,1641482933793.0,1641482856655.0,1641482972796.0,1641482933803.0,1641482323636.0,1641482027468.0,1641481661319.0,1641481363505.0,1641481293875.0,1641481274944.0,1641482381096.0,1641482328960.0,1641481342795.0,1641481310825.0,1641482733968.0,1641482616024.0,1641482743993.0,1641482733983.0,1641482776166.0,1641482744002.0,1641482853302.0,1641482776180.0,1641483031874.0,1641482972807.0,1641482616007.0,1641482426869.0,1641482426862.0,1641482381107.0,1641482011538.0,1641481681539.0,329999.0,15930,7973.0,2531.7679324894516,0.12551666666666667,6.0,0.0,0.0,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,16,0.6666666666666666,0.8333333333333334,0.5,1.0,2.8019730293387584,2518.1932773109243,2.4397727272727274,2425.25,3.979577863021799,2564.25641025641,4.680402930402931,2296.5384615384614
1070,0.6547498312037622,ZAF,17:37,20-24,F,Right,Y,,Y,,NONE,N,3,4,N,7,write the word that comes to mind first,equal,equal,Your memory and the extent you can associate words,there was no difference,5,when playing the word game I kept thinking what or rather how the text could've ended,unintentional,I felt no change in my feelings or emotions as it was just a text and had no impact in my daily life,7.0,2.0,1.0,2.0,2.0,4.0,,N,,7,2,4,7,7,7,1,7,2,1,1,7,7,53,60,39,0.6309523809523809,0.6593406593406593,0.5571428571428572,1641484022313.0,1641483891129.0,1641484118516.0,1641484022329.0,1641482917219.0,1641482621423.0,1641481749294.0,1641481454858.0,1641481310524.0,1641481297969.0,1641483036860.0,1641482957789.0,1641481412621.0,1641481348266.0,1641483677670.0,1641483421993.0,1641483717886.0,1641483677696.0,1641483792376.0,1641483717911.0,1641483888396.0,1641483792409.0,1641484134122.0,1641484118534.0,1641483421817.0,1641483124712.0,1641483124682.0,1641483036887.0,1641482588933.0,1641481790366.0,798567.0,32490,19613.0,4581.236641221374,0.1075,2.0,0.0,0.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,2.7743536931818182,4159.183098591549,3.571212121212121,4915.0,2.0333067517278045,5085.423728813559,3.1100000000000003,3638.4
1071,0.5007299797348792,GBR,15:29,60-64,F,Right,Y,,Y,,White,N,5,10,N,7,Tried to relax and just answer honestly even if the association wasn't that obvious to the reader.,meaning,meaning,Whether our wordchains are different after reading the story?,I felt a little more downhearted the second time - I could really identify with Claire and that was rather depressing - so maybe my words and associations were more downbeat.,7,"The text made me associate normal men with murderers and rapists - just found it quite horrible in some ways, that Stuart and his friends are depicted as normal men but then they can camp next to a corpse.  I think I had a lower mood the second time I did the word association game.",unintentional,Just a general feeling that the world is a bad place really - frightening and alien.  It made me wonder how well we know each other and things like that.,3.0,1.0,1.0,5.0,4.0,1.0,Only that I am going to search out the short story - I don't THINK I was asked to read the whole thing - and in any case I would like to read it again.,N,,7,1,7,7,2,7,5,2,1,4,1,2,6,50,52,42,0.5952380952380952,0.5714285714285714,0.6,1641483405880.0,1641483329282.0,1641483436295.0,1641483405900.0,1641482649360.0,1641482354638.0,1641481794003.0,1641481497731.0,1641481381976.0,1641481322944.0,1641482753239.0,1641482654385.0,1641481463305.0,1641481429429.0,1641483080745.0,1641482954716.0,1641483140032.0,1641483080769.0,1641483252359.0,1641483140053.0,1641483326680.0,1641483252393.0,1641483494705.0,1641483436316.0,1641482954681.0,1641482803233.0,1641482803217.0,1641482753261.0,1641482332401.0,1641481813446.0,518955.0,22237,9569.0,3297.21978021978,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,2.1430383022774326,3074.9896907216494,2.776859504132231,2714.4545454545455,2.9115058365058366,3572.095238095238,3.7995337995337994,2657.7
1072,0.754987604644147,GBR,15:30,55-59,F,Right,Y,,Y,,White,N,4,9,N,7,association,meaning,meaning,unsure,none,5,nothing,neither,none,7.0,1.0,1.0,1.0,1.0,1.0,,N,,7,1,7,7,3,7,4,1,1,1,1,7,7,51,54,37,0.6071428571428571,0.5934065934065934,0.5285714285714286,1641483510198.0,1641483414244.0,1641483554358.0,1641483510217.0,1641482699739.0,1641482405977.0,1641481811146.0,1641481514421.0,1641481357751.0,1641481346029.0,1641482823191.0,1641482710555.0,1641481478534.0,1641481391930.0,1641483323710.0,1641483149663.0,1641483344345.0,1641483323736.0,1641483373460.0,1641483344364.0,1641483408033.0,1641483373480.0,1641483564218.0,1641483554379.0,1641483149630.0,1641482908936.0,1641482908923.0,1641482823212.0,1641482373201.0,1641481829963.0,543238.0,32776,14714.0,5556.314814814815,0.0,0.0,0.0,0.0,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.8333333333333334,1.0,1.0,2.4048171270894816,5661.188679245283,2.725,4505.5,3.082052234749117,5455.254545454545,3.706547619047619,7168.0
1073,0.7399671776962111,ZAF,17:48,18-19,F,Right,N,IsiZulu,Y,,Black,N,1,10,N,6,I just wrote the first word that came to mind,equal,equal,"How peoples minds word, simply put, but also how language and memory interact. ",When I played it before I really felt like I was using random words but the second time I felt like my word choices were subconsciously influenced by the story.,6,As I was working on the next round aspects of the story would pop up in my mind sometimes resulting in my writing words related to the story.,unintentional,"When I started the experiment, I was in a neutral mood, my focus was just to get the experiment over with, while reading the text I became more intrigued and, to be honest, my hate or rather fear of the male gender grew significantly. ",4.0,2.0,2.0,6.0,7.0,2.0,,N,,7,2,5,7,3,4,7,3,2,4,1,2,2,46,49,42,0.5476190476190477,0.5384615384615384,0.6,1641485044173.0,1641484881353.0,1641485135425.0,1641485044200.0,1641483526503.0,1641483229364.0,1641482100154.0,1641481802600.0,1641481434372.0,1641481420649.0,1641483700125.0,1641483543242.0,1641481738293.0,1641481519978.0,1641484412907.0,1641484109001.0,1641484505465.0,1641484412937.0,1641484660215.0,1641484505483.0,1641484872675.0,1641484660278.0,1641485154776.0,1641485135449.0,1641484108862.0,1641483830973.0,1641483830877.0,1641483700149.0,1641483196044.0,1641482142915.0,1053129.0,33320,17545.0,3659.0975609756097,0.4149,4.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,2.7752880045851778,3846.7051282051284,2.651818181818182,2905.7,3.4121202267468256,3524.576470588235,4.213333333333334,3154.5555555555557
1074,0.6721701968535102,GBR,15:29,20-24,M,Right,Y,,Y,,White,N,2,4,N,7,I just wrote the first word that came to mind,meaning,meaning,The effect of the text on the brain's processes,"I felt a little more depressed and on edge, I found myself thinking of more negative connotations",6,"I mostly explained this in the previous page of the questionnaire, it was mostly just negative thoughts in my associations",unintentional,I did find myself lingering a little at some points because it was harder to think of associated words but on the most part the words did come to my mind quicker,5.0,1.0,1.0,6.0,5.0,1.0,"Thank you for the experiment, it was really interesting. The text was very gripping. ",N,,5,1,6,7,3,7,5,5,1,4,3,3,5,52,55,44,0.6190476190476191,0.6043956043956044,0.6285714285714286,1641483305631.0,1641483245013.0,1641483337924.0,1641483305641.0,1641482668964.0,1641482371180.0,1641481753242.0,1641481455311.0,1641481374274.0,1641481367736.0,1641482729686.0,1641482678666.0,1641481430871.0,1641481390531.0,1641483098517.0,1641482934147.0,1641483126468.0,1641483098529.0,1641483176158.0,1641483126476.0,1641483242225.0,1641483176169.0,1641483367985.0,1641483337930.0,1641482934133.0,1641482786248.0,1641482786243.0,1641482729692.0,1641482333127.0,1641481774584.0,558543.0,38053,16305.0,4918.172131147541,0.0031333333333333335,2.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,2.6818770212838006,4762.015873015873,2.0614607614607614,2444.4,2.863394418493233,5096.793103448276,2.653692201518288,3194.3333333333335
1075,0.6512119614240236,GBR,16:14,55-59,M,Right,Y,English,Y,,White,N,0,1,N,6,none just thought of a word and wrote it down,sound,sound,the way you read something. How long it stays in your mind,just thought of the words in the text I just read and anything else that came to mind,4,my mind was blank to start with then the thought of the story came to mind then anything else I could think of,unintentional,I felt that wile reading the story they should have gone straight to the police and not touched the body I cant think of anything else at the moment,4.0,1.0,1.0,4.0,2.0,1.0,None at this time,N,,4,1,2,3,5,5,4,4,2,1,1,2,2,31,36,27,0.36904761904761907,0.3956043956043956,0.38571428571428573,1641486890964.0,1641486663171.0,1641486995346.0,1641486890970.0,1641484510231.0,1641484213746.0,1641482043155.0,1641481748062.0,1641481464046.0,1641481445293.0,1641484826796.0,1641484535278.0,1641481617733.0,1641481544389.0,1641486183845.0,1641485606454.0,1641486292980.0,1641486183851.0,1641486422363.0,1641486292985.0,1641486651243.0,1641486422368.0,1641487032673.0,1641486995350.0,1641485606448.0,1641485014271.0,1641485014269.0,1641484826800.0,1641484140698.0,1641482138262.0,2002436.0,73048,24680.0,6977.03488372093,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,2.119781773781774,6445.130434782609,2.3833333333333333,4974.0,2.9803781725520855,7692.717948717948,4.121391304347826,4475.8
1077,0.46067304549572713,GBR,15:32,50-54,F,Right,Y,,Y,,White,N,6,8,N,5,Sometimes I looked round the room or thought about things in my house. Otherwise I just let words form in my head,none,none,Accuacy of recall. Whether the passage influenced the type/subject of our random words,None really,6,It's quite a dark piece of text and I felt it sort of hung over me. There was an uneasiness and tension about it,unintentional,"See previous answer. It was mostly the feeling and sense of unease that lingered. I had been in a relaxed, happy mood initially, but as I read the text, it became more sinister and darker. I felt less relaxed and more pensive",1.0,1.0,1.0,1.0,3.0,3.0,It was different! Rather interesting,N,No. You had my full attention,5,2,4,7,3,7,6,2,1,1,1,2,4,42,45,36,0.5,0.4945054945054945,0.5142857142857142,1641483582632.0,1641483493914.0,1641483641891.0,1641483582640.0,1641482709464.0,1641482413044.0,1641481785104.0,1641481488344.0,1641481391050.0,1641481383812.0,1641482769336.0,1641482716500.0,1641481457524.0,1641481411250.0,1641483253153.0,1641483020898.0,1641483268286.0,1641483253163.0,1641483326802.0,1641483268294.0,1641483490941.0,1641483326812.0,1641483693866.0,1641483641899.0,1641483020883.0,1641482838378.0,1641482838372.0,1641482769348.0,1641482374914.0,1641481805826.0,569088.0,38130,10081.0,5555.824074074074,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,2.2825918762088975,5586.056603773585,2.9545454545454546,5892.0,2.258274733396685,5555.907407407408,2.855,5540.8
1078,0.7691243187063285,IRL,15:37,20-24,F,Right,Y,,Y,,White,N,4,3,N,7,Writing first word that came to mind,meaning,meaning,"Influence of passage on word associaion, reaction time to sums/passage reading possibly",My words after reading the text were heavily influenced by the text I had just read as it was on my mind,6,"I tried not to have all of my answers coming from what I had just read but also the majority of the time a lot of the words were linked, and I am meant to write the first word that comes to mind",both,"Words that came to mind were directly influenced by the story and its content, of a darker tone. Word chain task more boring/tiring 2nd time as I had already done it once, same words kept coming to mind. ",3.0,5.0,4.0,7.0,6.0,2.0,,N,,5,1,5,6,3,7,4,5,3,2,3,5,7,53,56,41,0.6309523809523809,0.6153846153846154,0.5857142857142857,1641483891654.0,1641483807241.0,1641483943197.0,1641483891663.0,1641482998493.0,1641482702379.0,1641481973366.0,1641481676611.0,1641481569154.0,1641481554637.0,1641483091941.0,1641483010018.0,1641481638709.0,1641481597433.0,1641483592964.0,1641483432040.0,1641483622726.0,1641483592975.0,1641483667229.0,1641483622734.0,1641483803376.0,1641483667239.0,1641483957057.0,1641483943206.0,1641483432027.0,1641483156187.0,1641483156182.0,1641483091951.0,1641482658546.0,1641482058862.0,599684.0,43833,14372.0,3871.025806451613,0.08853333333333334,2.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,3.220238204777678,3838.9615384615386,2.635978835978836,3224.0,3.675532869063304,3999.6,4.359517894114167,2049.9285714285716
