participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,tom_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_tom_testing_stage_start,interference_tom_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_tom_testing_stage_end,interference_tom_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_tom_testing_time,interference_tom_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_tom_testing0_task_start,interference_tom_training0_task_start,interference_tom_training1_task_start,interference_tom_training2_task_start,interference_tom_training3_task_start,interference_tom_training4_task_start,interference_tom_training5_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_tom_testing0_task_end,interference_tom_training0_task_end,interference_tom_training1_task_end,interference_tom_training2_task_end,interference_tom_training3_task_end,interference_tom_training4_task_end,interference_tom_training5_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_tom_testing,time_away_interference_tom_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,interference_correct,question_index
2070,True,True,False,True,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,10.0,0.4166666666666667,0.5833333333333334,0.25,0.5,6.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,50.0,55.0,42.0,0.5952380952380952,0.6043956043956044,0.6,N,5.0,I just typed whatever words I thought of,equal,equal,I was immersed in the stories. They were good,not sure,no differences,3.0,neither,I wasn't focused on the story at all when I was playing the game.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"I just read the story, immersed myself a bit, and typed random words that came to mind, for the Word Chain game. I felt happy when I was immersed. I felt ''in the zone.''",USA,16:15,25-29,F,Left,Y,,Y,,NativeHawaiianPacificIslander,1,N,4,0,N,,,,,0.0,1712865062444.0,1712865057232.0,1712865956325.0,1712865163692.0,1712865077236.0,1712865103334.0,1712865054143.0,1712865930304.0,1712865116410.0,1712866195725.0,1712866512300.0,1712866337880.0,1712866569872.0,1712866148376.0,1712865359969.0,1712865054473.0,1712865077233.0,1712865062422.0,1712866148358.0,1712865359955.0,1712865103332.0,1712865116408.0,1712865054472.0,1712865956323.0,1712865163690.0,1712866337877.0,1712866569865.0,1712866512274.0,1712866576373.0,1712866195719.0,1712865930288.0,1712865057228.0,14789.0,5190.0,192033.0,196263.0,26096.0,13074.0,329.0,26019.0,47280.0,142152.0,57565.0,174394.0,6501.0,47343.0,570319.0,2755.0,1712865965998.0,1712865176835.0,1712865930304.0,1712865134832.0,,,,,,1712865367955.0,1712866148357.0,1712865359955.0,1712865956322.0,1712865160849.0,,,,,,1712865930288.0,562333.0,0.7683852422717491,35710.0,12145.0,7088.0,2804.34649122807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,38877.0,2.5781064073226543,2.8515551798402545,2398.1315789473683,3210.561403508772,2.5133116883116884,1.5875,2027.142857142857,3577.0,True,0.0
2071,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,20.0,0.8333333333333334,0.75,0.9166666666666666,1.0,7.0,1.0,4.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,43.0,50.0,30.0,0.5119047619047619,0.5494505494505495,0.42857142857142855,N,5.0,"I just typed whatever came to my mind.  I let my mind drift between connections in my head, creating a flow of associations to form a chain of words.",meaning,sound,It was a little disorienting.  I'm not good with time limits so I panicked a bit and that made it hard to get all the information needed.,"I'm not sure, there was enough variety to the tasks that I'm having a hard time making connections between them.",I don't think I approached it any differently.,3.0,neither,"When the word chain task came up, I sort of immediately shifted gears into word chain mode and the story simply didn't come up in the flow of associations.  For some reason my mind drifts into Halloween a lot...",1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,"I got a sense that something was different but I can't put words to it.  Sorry, I know it's a useless response but I'm really not sure how to describe the impression I got.  It might just be because I did a word chain before but I felt like I was in a slightly different headspace for the second round.",USA,11:50,25-29,NEITHER,Right,Y,,Y,,White,1,Y,2,1,N,,7.0,,"This was an interesting test, I especially liked the word chain task.  Thanks for the opportunity :)",25004.0,1712859666799.0,1712859662731.0,1712860535703.0,1712859802986.0,1712859727048.0,1712859739243.0,1712859660528.0,1712860509697.0,1712859751367.0,1712860795924.0,1712861439942.0,1712860959223.0,1712861493196.0,1712860735933.0,1712860003978.0,1712859660770.0,1712859727047.0,1712859666798.0,1712860735932.0,1712860003977.0,1712859739242.0,1712859751367.0,1712859660769.0,1712860535703.0,1712859802986.0,1712860959222.0,1712861493195.0,1712861439919.0,1712861523922.0,1712860795923.0,1712860509695.0,1712859662730.0,60248.0,4067.0,200229.0,200991.0,12194.0,12124.0,241.0,26006.0,51619.0,163298.0,53253.0,480696.0,30726.0,59990.0,505717.0,1960.0,1712860554881.0,1712859822571.0,1712860509697.0,1712859773518.0,,,,,,1712860018906.0,1712860735932.0,1712860003977.0,1712860535703.0,1712859799524.0,,,,,,1712860509695.0,490789.0,0.648341568755603,45186.0,9188.0,4881.0,2652.311111111111,0.0,0.0,5432.0,0.0,3648.0,0.0,0.0,0.0,0.0,3652.0,0.0,9418.0,0.0,0.0,6502.0,0.0,1,7,9837.0,2.4231940944627515,2.660410821062995,2514.222222222222,2790.4,3.2527777777777778,2.9345021645021645,2421.0833333333335,2374.0,True,0.0
2072,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,20.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,7.0,6.0,7.0,7.0,4.0,5.0,6.0,6.0,2.0,5.0,5.0,7.0,7.0,70.0,74.0,56.0,0.8333333333333334,0.8131868131868132,0.8,N,7.0,tried to think how words were related,meaning,meaning,I tried to remember what it said,how we remember things doing multiple tasks,i felt i could not concentrate as well,6.0,unintentional,I felt I kept thinking of what happened in the story. I was trying to concentrate but it kept popping up in my head.,6.0,7.0,5.0,4.0,6.0,3.0,2.0,1.0,I felt it was more difficult after reading the story. I notcied I was taking more time to answer.,USA,13:13,35-39,F,Right,Y,,Y,,White,1,N,4,5,N,,6.0,,it was interesting thanks so much,0.0,1713113403216.0,1713113398462.0,1713114260396.0,1713113505611.0,1713113408975.0,1713113413145.0,1713113395259.0,1713114234356.0,1713113422047.0,1713114497582.0,1713114785452.0,1713114656415.0,1713114847454.0,1713114460899.0,1713113718236.0,1713113395436.0,1713113408972.0,1713113403213.0,1713114460895.0,1713113718235.0,1713113413144.0,1713113422045.0,1713113395434.0,1713114260394.0,1713113505609.0,1713114656408.0,1713114847448.0,1713114785379.0,1713114859590.0,1713114497568.0,1713114234354.0,1713113398458.0,5756.0,4751.0,200499.0,212624.0,4169.0,8900.0,175.0,26038.0,83562.0,158826.0,61996.0,128964.0,12136.0,36669.0,516118.0,3022.0,1713114280490.0,1713113521828.0,1713114234356.0,1713113474513.0,,,,,,1713113741116.0,1713114460894.0,1713113718233.0,1713114260394.0,1713113500528.0,,,,,,1713114234354.0,493238.0,0.7083610070447302,46136.0,40543.0,28639.0,4766.225490196079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9574.0,2.817611132828524,2.509049284049284,3757.3333333333335,5775.117647058823,2.340810704447068,2.56,2584.3636363636365,4129.428571428572,True,0.0
2073,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,5.0,2.0,4.0,7.0,4.0,4.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,37.0,41.0,32.0,0.44047619047619047,0.45054945054945056,0.45714285714285713,N,5.0,I tried to make the words actually connect to form a chain but when I couldn't think of one I just used a word that was similar or related and started making a chain again.,meaning,meaning,"I don't know what it was, maybe it was the time limit but I struggled on that one and wasn't sure if I made sense of it.","I don't know, maybe something about reading one sentence at a time.",I didn't notice anything different the second time. I was able to focus on the task independently and put the story out of my mind during it. At least it felt like that.,4.0,neither,"I answered this in the last one. I don't recall thinking of the story while doing the task, but it's possible I may have subconsciously.",2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I genuinely didn't notice any changes. I treated the tasks independently. Even though I found the story interesting and ironically some of it has been coming to my mind while answering these questions.,USA,16:58,30-34,M,Right,Y,,Y,,White,1,N,1,2,N,,7.0,,,0.0,1712871004987.0,1712871003791.0,1712871900800.0,1712871106604.0,1712871019920.0,1712871027756.0,1712870989760.0,1712871874781.0,1712871056974.0,1712872145216.0,1712872686710.0,1712872341098.0,1712872735232.0,1712872099891.0,1712871303018.0,1712871002577.0,1712871019918.0,1712871004986.0,1712872099891.0,1712871303018.0,1712871027755.0,1712871056974.0,1712871002576.0,1712871900799.0,1712871106603.0,1712872341096.0,1712872735231.0,1712872686707.0,1712872746055.0,1712872145213.0,1712871874780.0,1712871003790.0,14931.0,1195.0,199091.0,196414.0,7835.0,29218.0,12816.0,26018.0,49629.0,195880.0,48521.0,345609.0,10823.0,45322.0,571762.0,1213.0,1712871919659.0,1712871121154.0,1712871874781.0,1712871077707.0,,,,,,1712871328757.0,1712872099890.0,1712871303017.0,1712871900799.0,1712871103726.0,,,,,,1712871874780.0,546023.0,0.6951543655180829,44879.0,10477.0,10477.0,4260.225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12502.0,2.773013923013923,3.3434728234728235,4191.023255813953,4329.428571428572,2.9266666666666667,2.3744318181818183,5623.2,3404.375,True,0.0
2074,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,6.0,1.0,3.0,7.0,4.0,7.0,1.0,3.0,1.0,1.0,1.0,5.0,6.0,42.0,46.0,31.0,0.5,0.5054945054945055,0.44285714285714284,N,6.0,Tried to go with words that rhymed together in the second part. I tried to to go with whatever in the first game.,none,sound,"I tried to remember what the purple passage told me, and answer the question best to my ability.",To see how well people remember after doing something else.,"I used some of the words that I seen in the story, but not too much. I did wonder how the story ended after the cut off.",3.0,both,"That I kept wondering what happened. Did Claire really think her husband did it, or did he prove that he didn't do it. Why was she in a terrible relationship with this man, who doesn't seem to be abusive, but manipulated her somewhat. Some of the words that I remember did come up in my word chain game that came from the story. but not a whole lot.",4.0,3.0,5.0,3.0,6.0,2.0,1.0,1.0,"I was tired trying to make sure that I wasn't making a sentence out of the words I put into the word chain game, but nothing that makes me want to go to sleep. I thought the game was easy enough, just trying to follow the rules. After awhile I did push the story out of my mind to focus on task about 30 seconds in.",USA,16:23,35-39,F,Right,Y,,Y,,White,1,N,2,9,N,,7.0,,,30205.0,1712865055103.0,1712865050134.0,1712866029079.0,1712865195012.0,1712865080307.0,1712865102885.0,1712865048726.0,1712866003075.0,1712865140314.0,1712866293813.0,1712866989465.0,1712866487974.0,1712867033207.0,1712866234344.0,1712865398099.0,1712865048836.0,1712865080306.0,1712865055099.0,1712866234343.0,1712865398097.0,1712865102884.0,1712865140313.0,1712865048835.0,1712866029078.0,1712865195012.0,1712866487972.0,1712867033205.0,1712866989459.0,1712867043122.0,1712866293810.0,1712866003074.0,1712865050133.0,25203.0,4965.0,205264.0,203085.0,22577.0,37428.0,109.0,26003.0,54698.0,194159.0,43740.0,501485.0,9915.0,59466.0,604975.0,1297.0,1712866049594.0,1712865212127.0,1712866003075.0,1712865165607.0,,,,,,1712865415900.0,1712866234343.0,1712865398097.0,1712866029078.0,1712865191609.0,,,,,,1712866003074.0,587174.0,0.8117351125196103,46520.0,9938.0,7813.0,3744.5555102040817,6033.0,1251.0,0.0,0.0,3764.0,22326.0,0.0,0.0,0.0,5788.0,0.0,24417.0,0.0,0.0,0.0,0.0,1,3,6915.0,2.212067562067562,2.635608190259353,3694.56,3794.5510204081634,1.927777777777778,2.9435064935064936,2941.9,3124.6666666666665,False,7.0
2075,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22.0,0.9166666666666666,0.8333333333333334,1.0,1.0,6.0,2.0,6.0,7.0,2.0,6.0,4.0,6.0,2.0,1.0,2.0,3.0,6.0,51.0,53.0,42.0,0.6071428571428571,0.5824175824175825,0.6,N,5.0,Trying to only type more common words and not get stuck picking somethin obscure.,meaning,meaning,Confused by the first one about the debate assignment. The other passages were simple but the questions were not straightforward.,Being presented with single lines rapidly improves our speed in playing the word chain game.,Was thinking of items in the story. Otherwise basically the same.,6.0,both,I could visualize the nature and scenery. The lake and hike and funeral made me think of flowers. It was subtle but I was still picturing many parts of the story.,6.0,5.0,2.0,2.0,3.0,2.0,2.0,4.0,"I could visualize driving in the car, hiking, the scenery, and the funeral. I also thought about breakfast and a kitchen. Probably a small influence on the words I came up with.",USA,14:06,35-39,M,Right,Y,,Y,,Asian,1,N,4,2,N,,5.0,The questions following the passages.,,0.0,1712867815353.0,1712867809116.0,1712868775738.0,1712867941328.0,1712867834208.0,1712867840270.0,1712867807757.0,1712868749719.0,1712867855293.0,1712869021980.0,1712869539904.0,1712869188808.0,1712869600032.0,1712868968517.0,1712868143908.0,1712867807950.0,1712867834206.0,1712867815350.0,1712868968515.0,1712868143907.0,1712867840268.0,1712867855292.0,1712867807948.0,1712868775736.0,1712867941327.0,1712869188805.0,1712869600029.0,1712869539894.0,1712869643005.0,1712869021975.0,1712868749717.0,1712867809114.0,18853.0,6234.0,192777.0,202579.0,6060.0,15022.0,191.0,26017.0,86034.0,166825.0,60125.0,351086.0,42973.0,53458.0,605809.0,1164.0,1712868788239.0,1712867959250.0,1712868749719.0,1712867882242.0,1712867912830.0,,,,,1712868160313.0,1712868968515.0,1712868143907.0,1712868775735.0,1712867908255.0,1712867938846.0,,,,,1712868749717.0,589404.0,0.7286906094204305,38522.0,18178.0,18178.0,4811.113888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9227.0,2.2217045454545454,2.3439490816089283,5006.777777777777,4615.45,2.1166666666666667,2.0595238095238098,3334.375,3328.75,True,7.0
2076,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,20.0,0.8333333333333334,0.9166666666666666,0.75,1.0,5.0,2.0,6.0,6.0,4.0,5.0,3.0,5.0,2.0,2.0,1.0,4.0,5.0,46.0,50.0,37.0,0.5476190476190477,0.5494505494505495,0.5285714285714286,N,5.0,I would think of one word that led me to another word.,meaning,meaning,It made me the most anxious (no so much) because I wanted to make sure I did it in time.,What words or story elements stay in the brain.,"When I played the word chain game for the second time, I realized that I was using some of the imagery from the story. I believe one of my first words was river. That being said after I got into it for a while, I went back to going from word to word using natural connections.",6.0,dontknow,"I think the story came to mine unintentionally, but after I wrote a few of the words, I realized that they were from the story. Again, that being said, I then went off and listed words that were connected, and sometimes words that stayed within categories.",7.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,I don't think I was really aware of any changes going on in my brain while I was playing the second word chain game. I do think that some of the elements of the story did stay with me.,USA,17:16,55-59,F,Right,Y,,Y,,White,1,N,4,6,N,,7.0,,This was a very interesting experience an experiment. ,14323.0,1712867593322.0,1712867586908.0,1712869177114.0,1712868379186.0,1712867599176.0,1712867604155.0,1712867585543.0,1712869151108.0,1712868273754.0,1712869626406.0,1712870157622.0,1712869814483.0,1712870214264.0,1712869547125.0,1712868581755.0,1712867585675.0,1712867599175.0,1712867593321.0,1712869547122.0,1712868581754.0,1712867604153.0,1712868273753.0,1712867585674.0,1712869177113.0,1712868379185.0,1712869814479.0,1712870214262.0,1712870157607.0,1712870250793.0,1712869626404.0,1712869151106.0,1712867586906.0,5853.0,6413.0,370008.0,202568.0,4977.0,669598.0,131.0,26005.0,105431.0,188073.0,56640.0,343124.0,36529.0,79279.0,569351.0,1231.0,1712869363051.0,1712868400875.0,1712869151108.0,1712868319175.0,1712868350805.0,,,,,1712868602296.0,1712869547122.0,1712868581751.0,1712869177112.0,1712868345179.0,1712868376806.0,,,,,1712869151106.0,548810.0,0.7724257488153614,211945.0,13565.0,13565.0,2254.0338569467744,0.0,0.0,14323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9694.0,2.8347070602505386,2.6507417027417026,2329.4050632911394,2178.6626506024095,3.61144237405107,3.2653846153846158,1553.1875,1919.9285714285713,True,7.0
2077,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,6.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,30.0,33.0,26.0,0.35714285714285715,0.3626373626373626,0.37142857142857144,N,2.0,"I wouldn't call it a strategy, but I did notice that I used words that could be grouped together or linked somehow, like cat and fur or farm and field.",none,none,"I actually didn't finish reading the purple passage. The purple passage was unexpected, and it took me a bit to refocus. I ended up rereading the first and middle sections so many times that my time ran out. (I also forgot that the purple passage was times. Had I remembered, perhaps I would have read the whole thing first before trying to reread.)",My only guess is that it may be some sort of a study relating to concentration and comprehension. ,I was trying not to use the same words I used in the first round. ,2.0,unintentional,"I chose to use words related to nature because I like nature, but I have to admit some of the words reminded me of the story just very briefly. ",2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,"I noticed a few of the words I came up with, like choices and consequences, seemed to be a little more in-depth than the first round. ",USA,15:09,55-59,F,Right,Y,,Y,,White,1,N,2,3,N,,7.0,,,0.0,1712859794542.0,1712859784621.0,1712861045843.0,1712859993653.0,1712859909610.0,1712859917437.0,1712859782342.0,1712861019825.0,1712859932548.0,1712861382273.0,1712862526346.0,1712861666742.0,1712862626653.0,1712861269932.0,1712860202981.0,1712859783049.0,1712859909607.0,1712859794540.0,1712861269929.0,1712860202980.0,1712859917436.0,1712859932546.0,1712859783047.0,1712861045843.0,1712859993651.0,1712861666739.0,1712862626651.0,1712862526340.0,1712862640035.0,1712861382267.0,1712861019823.0,1712859784619.0,115065.0,9919.0,224086.0,209327.0,7826.0,15109.0,705.0,26018.0,61103.0,284466.0,100305.0,859598.0,13382.0,112335.0,816842.0,1570.0,1712861087209.0,1712860022150.0,1712861019825.0,1712859964049.0,,,,,,1712860226177.0,1712861269929.0,1712860202979.0,1712861045843.0,1712859990058.0,,,,,,1712861019823.0,793646.0,0.6304440192782843,67386.0,19829.0,15054.0,4337.86590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15699.0,2.824948297201262,2.9756208703577123,4567.05,4108.681818181818,2.820108695652174,2.596094057457694,3306.777777777778,2377.9166666666665,False,7.0
2078,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,21.0,0.875,0.9166666666666666,0.8333333333333334,1.0,7.0,1.0,7.0,7.0,3.0,7.0,5.0,6.0,1.0,1.0,2.0,5.0,6.0,55.0,58.0,44.0,0.6547619047619048,0.6373626373626373,0.6285714285714286,N,7.0,I thought of everyday objects that I own or encounter and typed them as they came to mind.,none,none,It was pretty straightforward. I read the purple passage and then answered the question based on what the passage implied.,Our ability to decipher the meanings of written text or stories?,"Before the story, my words were random. After the story, many of my words were those from the story that I read since the story was so fresh in my mind.",7.0,both,"Some words came unintentionaly but for the most part, my words came to me based on the story that I had read. The story was fresh in my mind and many of the words that I generated were words that were within the story. It was difficult to get the story out of my head and I typed the words that I remembered.",7.0,7.0,5.0,5.0,2.0,1.0,1.0,6.0,"Before the story, my mind was clear. During and after the story, I became interested in what was happening and wanted to understand why things were happening the way they were. I became a little confused since I did not know the outcome and was a bit saddened by what had happened.",USA,08:32,50-54,M,Right,Y,,Y,,White,1,N,4,7,N,,7.0,,The study was very eye-opening since I do not often read these types of stories and rather prefer scientific novels. The story made me think about life and certainly changed my mood from happy to sad and concerned.,0.0,1713193087228.0,1713193082655.0,1713194224631.0,1713193162289.0,1713193092038.0,1713193098393.0,1713193080618.0,1713194198607.0,1713193107673.0,1713194479581.0,1713195150814.0,1713194672562.0,1713195208909.0,1713194431400.0,1713193364951.0,1713193080761.0,1713193092037.0,1713193087227.0,1713194431399.0,1713193364951.0,1713193098392.0,1713193107673.0,1713193080761.0,1713194224630.0,1713193162289.0,1713194672561.0,1713195208908.0,1713195150812.0,1713195297885.0,1713194479579.0,1713194198606.0,1713193082652.0,4809.0,4572.0,206768.0,202662.0,6354.0,9280.0,143.0,26023.0,54616.0,192980.0,58094.0,478250.0,88976.0,48179.0,833655.0,1891.0,1713194239547.0,1713193182027.0,1713194198607.0,1713193133564.0,,,,,,1713193410414.0,1713194431399.0,1713193364950.0,1713194224630.0,1713193159583.0,,,,,,1713194198606.0,788192.0,0.7517738833582118,40941.0,15056.0,15056.0,4190.957843137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9951.0,4.159248536673286,2.443450016650017,4795.7,3586.2156862745096,5.2454063146997925,2.8377907806479237,3177.5,3839.8571428571427,True,0.0
2079,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,6.0,2.0,7.0,6.0,6.0,1.0,1.0,1.0,6.0,7.0,54.0,56.0,41.0,0.6428571428571429,0.6153846153846154,0.5857142857142857,N,7.0,"I tried to have no strategy whatsoever and just relied on what was in my mind, I guess I tried to not look around the room while doing it",meaning,meaning,"It was really hard to concentrate on the purple passage for some reason, probably because I was so invested in the previous story",Something with how our brains process information after we consume it but I honestly have no idea,I had the story swirling around in my head so my words started out directly stemming from that,7.0,both,I was TRYING to reflect on the story but I guess I wasn't trying to think independently from it either; I knew the story was influencing my words and I let it,7.0,5.0,6.0,7.0,4.0,3.0,5.0,4.0,I just had a clear set of themes in my head so it was easier to come up with words; also as you can probably tell by my words I didn't like Stuart AT ALL so there were some changes in emotions as well,USA,11:19,20-24,M,Right,Y,,Y,,White,1,N,1,4,N,,7.0,,,0.0,1713113443424.0,1713113438764.0,1713114440638.0,1713113594323.0,1713113515019.0,1713113527260.0,1713113436862.0,1713114414621.0,1713113539124.0,1713114689128.0,1713115184085.0,1713114865890.0,1713115248342.0,1713114630948.0,1713113793587.0,1713113436977.0,1713113515018.0,1713113443423.0,1713114630947.0,1713113793586.0,1713113527259.0,1713113539124.0,1713113436977.0,1713114440637.0,1713113594322.0,1713114865889.0,1713115248341.0,1713115184084.0,1713115262158.0,1713114689127.0,1713114414620.0,1713113438763.0,71594.0,4659.0,190309.0,199263.0,12240.0,11864.0,115.0,26016.0,55198.0,176761.0,64256.0,318194.0,13816.0,58179.0,621033.0,1786.0,1713114450787.0,1713113607434.0,1713114414621.0,1713113565661.0,,,,,,1713113824409.0,1713114630947.0,1713113793586.0,1713114440637.0,1713113591674.0,,,,,,1713114414620.0,590211.0,0.8240270193765997,36167.0,10373.0,10373.0,2394.502380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10987.0,3.4937875053403,2.8058890460189163,2573.1,2215.904761904762,5.060708370304644,2.6097727272727274,2024.642857142857,1829.625,True,0.0
2080,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23.0,0.9583333333333334,0.9166666666666666,1.0,1.0,4.0,1.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,1.0,1.0,5.0,6.0,52.0,57.0,41.0,0.6190476190476191,0.6263736263736264,0.5857142857142857,N,4.0,just randomly selecting words that came to my head ,equal,equal,It was easy to read but had trouble absorbing it,really not sure,things related to the story would come into my head,4.0,unintentional,"When I would draw blank, words related to the story would pop into my head",4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,I didnt really feel a change,USA,16:26,45-49,M,Right,Y,,Y,,White,1,N,4,8,N,,7.0,,,132105.0,1712865032933.0,1712865026871.0,1712866495922.0,1712865140500.0,1712865043058.0,1712865052174.0,1712865025119.0,1712866469909.0,1712865066908.0,1712866917850.0,1712867176440.0,1712867042901.0,1712867207823.0,1712866878108.0,1712865335533.0,1712865025319.0,1712865043056.0,1712865032932.0,1712866878089.0,1712865335529.0,1712865052172.0,1712865066906.0,1712865025318.0,1712866495918.0,1712865140499.0,1712867042897.0,1712867207819.0,1712867176420.0,1712867213676.0,1712866917844.0,1712866469879.0,1712865026870.0,10123.0,6061.0,382167.0,195029.0,9114.0,14732.0,199.0,26009.0,73591.0,125047.0,31379.0,133519.0,5853.0,39736.0,1134346.0,1551.0,1712866695611.0,1712865153769.0,1712866469909.0,1712865094718.0,,,,,,1712865347678.0,1712866878088.0,1712865335529.0,1712866495918.0,1712865120727.0,,,,,,1712866469879.0,1122201.0,0.6585558909559494,225732.0,20559.0,20559.0,2115.7134146341464,0.0,0.0,103999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28106.0,0.0,1,3,337204.0,2.631039588430893,2.475361723215328,2212.9268292682927,2018.5,1.751818181818182,3.1142376142376142,1716.2727272727273,1416.4761904761904,False,0.0
