participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,tom_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_tom_testing_stage_start,interference_tom_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_tom_testing_stage_end,interference_tom_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_tom_testing_time,interference_tom_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_tom_testing0_task_start,interference_tom_training0_task_start,interference_tom_training1_task_start,interference_tom_training2_task_start,interference_tom_training3_task_start,interference_tom_training4_task_start,interference_tom_training5_task_start,interference_tom_training6_task_start,interference_tom_training7_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_tom_testing0_task_end,interference_tom_training0_task_end,interference_tom_training1_task_end,interference_tom_training2_task_end,interference_tom_training3_task_end,interference_tom_training4_task_end,interference_tom_training5_task_end,interference_tom_training6_task_end,interference_tom_training7_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_tom_testing,time_away_interference_tom_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,interference_correct,question_index
1697,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,7,3,6,5,3,5,4,4,3,2,2,4,4,49,52,41,0.5833333333333334,0.5714285714285714,0.5857142857142857,N,5,"I tried to think of more interesting words but I often resorted to similar words, rhyming words, and related words.",meaning,sound,The questions confused me slightly,"Information retention, word recall",I felt less interested in my word choices after reading the story,4,neither,I didn't really think about the story while playing the chain game and if the words were related it was coincidental.,2.0,3.0,6.0,1.0,6.0,6.0,6.0,2.0,"I didn't feel emotionally changed, just less interested in the game.",USA,11:53,35-39,F,Right,Y,,Y,,White,1,N,2,8,N,,6.0,,,0.0,1712427678475,1712427671514,1712428742541,1712427783581,1712427700735,1712427714722,1712427668498,1712428716524,1712427714722,1712429036427,1712429590251,1712429279057,1712429715829,1712428945912,1712428167497,1712427669052,1712427700733,1712427678473,1712428945904,1712428167496,1712427714720,1712427714722,1712427669050,1712428742540,1712427783580,1712429279053,1712429715826,1712429590243,1712429731855,1712429036419,1712428716518,1712427671512,22258,6959,203363,383915,13985,0,552,26016,68858,242626,125575,311186,16026,90507,549021,2460,1712428764808.0,1712427800037.0,1712428716524.0,1712427754976.0,,,,,,,,1712428191396.0,1712428945904.0,1712428167495.0,1712428742540.0,1712427780982.0,,,,,,,,1712428716518.0,525122,0.6844134405258138,48290,367454.0,4309.0,184689.4414893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5335.0,2.7638101335284437,,1924.8829787234042,367454.0,2.21875,,1726.764705882353,,True,3.0
1698,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,True,False,True,17,0.7083333333333334,0.8333333333333334,0.5833333333333334,1.0,5,1,6,7,5,7,3,7,2,1,1,7,7,54,59,40,0.6428571428571429,0.6483516483516484,0.5714285714285714,N,3,just typ-ed what popped in my heqad.,equal,equal,it was what was asked so I did it.,really not sure.,no idfference,6,neither,I didn't think of story dreally.,4.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,really flet no change.,USA,11:41,60-64,F,Right,Y,,Y,,White,1,N,3,4,N,,7.0,,none,0.0,1712427643565,1712427639557,1712428232191,1712427716846,1712427652225,1712427658255,1712427637651,1712428206175,1712427670711,1712428485331,1712428862494,1712428680083,1712428935996,1712428426228,1712427914221,1712427637886,1712427652223,1712427643559,1712428426222,1712427914219,1712427658252,1712427670707,1712427637884,1712428232189,1712427716844,1712428680078,1712428935990,1712428862480,1712428950462,1712428485325,1712428206172,1712427639555,8658,4002,194031,197373,6027,12452,233,26014,46133,194747,73496,182397,14466,59097,291951,1669,1712428245023.0,1712427734143.0,1712428206175.0,1712427687597.0,,,,,,,,1712427921407.0,1712428426222.0,1712427914218.0,1712428232188.0,1712427713617.0,,,,,,,,1712428206172.0,284765,0.2065726879971873,38851,31851.0,31851.0,2136.540546218487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4786.0,2.853658076852784,3.157713336891419,2155.8928571428573,2117.1882352941175,,2.559848484848485,,2488.8333333333335,True,13.0
1699,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,5,2,5,6,3,7,5,7,2,2,1,4,6,52,55,42,0.6190476190476191,0.6043956043956044,0.6,N,5,"In the first round of the word chain game, I looked at my surroundings and tried to think of words based on the objects. In the second round, I listed off words that I remembered from reading the passage and also in combination with random words that came to my mind. Some of those words were also based on my surroundings. ",meaning,meaning,It took me by surprise when it suddenly switched to the purple passage. I was expecting the story to keep going but was interrupted by the purple passage. I had to quickly switch my mind to realize that I had only a few seconds to read it and hit enter. ,I believe this experiment is trying to measure h ow our brain quickly adjusts and reacts to a completely new text. It also tests how much we can retain information and answer questions based on a new text that pops up that we only have a few seconds to read and recall. ,"I felt that words came to my mind more easily after reading the story. It may be because I am reading all those words and taking it all in. As a result, I was able to regurgitate some of those words for the game. ",5,unintentional,I recalled words and sentences from the story. It was mainly keywords though from the story that appeared in my mind. I typed those words in for the game and it came quite easily. It did feel a bit awkward for me to write the words in because it's quite specific but I wrote them down anyways. ,6.0,6.0,4.0,6.0,7.0,3.0,2.0,1.0,"All in all, it felt easier to play the word chain game the second time around. Originally, I had tried to think of my surroundings and use words from that. I felt slower at thinking the first time around but I feel that on the second time, I was able to fire away words. Also, because I did not want to make sentences accidentally which is why the first time around I was a bit slower and was more prone to typos. ",USA,12:00,20-24,F,Right,Y,,Y,,Asian,1,N,4,2,N,,5.0,"In the beginning, I was a bit hesitant to move forward because I kept rereading the instructions so that I do not perform incorrectly. I do appreciate the instructions being retold in a formatted way a second time. It helped me confirm with my own beliefs of what the instructions were. ",,0.0,1712427622168,1712427608478,1712428849958,1712428018058,1712427831578,1712427904994,1712427590091,1712428823935,1712427919023,1712429185570,1712429977315,1712429378801,1712430173145,1712429089461,1712428241391,1712427603671,1712427831576,1712427622166,1712429089459,1712428241390,1712427904992,1712427919023,1712427603669,1712428849956,1712428018058,1712429378798,1712430173139,1712429977313,1712430335491,1712429185567,1712428823933,1712427608476,209408,13688,239501,223332,73414,14029,13578,26021,99035,193228,195824,598512,162346,96106,582542,4805,1712428905562.0,1712428059169.0,1712428823935.0,1712427981662.0,,,,,,,,1712428255160.0,1712429089459.0,1712428241389.0,1712428849955.0,1712428007674.0,,,,,,,,1712428823933.0,568773,0.7113384517143054,81629,7330.0,7330.0,1795.9204906204907,0.0,0.0,0.0,0.0,5301.0,0.0,5425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13080.0,3.323924114080364,2.209016563146998,1857.050505050505,1734.7904761904763,3.8526420019803767,1.8264550264550263,1242.25,1544.157894736842,True,13.0
1700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,7,1,6,7,3,7,5,5,1,1,1,4,6,51,54,41,0.6071428571428571,0.5934065934065934,0.5857142857142857,N,5,i tried to think of similar things to it and move through without repeating it.,meaning,meaning,"I thought about if it was related to what I just read, then moved on and read it.",How much of the story affects us. ,i felt like I was still thinking of the story so it was hard to think of new words.,5,unintentional,"I would be thinking of similar words, and then think about if it related to the story.",5.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,"I just flet like I was thinking about the story, so the topics and emotions related were top of mind.",USA,18:18,20-24,F,Right,Y,,Y,,White,1,N,2,8,N,,7.0,,,0.0,1712613893048,1712613891941,1712617829360,1712616818853,1712613896477,1712613899489,1712613890092,1712617803346,1712616775729,1712618049789,1712618322460,1712618158707,1712618363094,1712618018648,1712617034542,1712613890233,1712613896475,1712613893047,1712618018646,1712617034541,1712613899488,1712616775728,1712613890232,1712617829359,1712616818852,1712618158705,1712618363093,1712618322456,1712618367461,1712618049785,1712617803345,1712613891940,3427,1106,189286,215688,3011,2876239,140,26013,43123,108916,40633,163749,4367,31137,768803,1707,1712617838237.0,1712616829613.0,1712617803346.0,1712616791216.0,,,,,,,,1712617366882.0,1712618018646.0,1712617034541.0,1712617829359.0,1712616817233.0,,,,,,,,1712617803345.0,436463,0.7332462434130206,34892,26168.0,8415.0,2293.190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,18733.0,2.8009364875139,2.6723009485712472,2147.2023809523807,2439.1785714285716,3.0958170995670997,3.202813852813853,1694.8125,1691.7857142857142,True,3.0
1701,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,19,0.7916666666666666,0.8333333333333334,0.75,0.5,5,1,5,6,4,5,4,5,4,2,1,5,6,49,53,38,0.5833333333333334,0.5824175824175825,0.5428571428571428,N,6,i tried using regular and simple words,none,none,well i feel the time limit given for the answer section is too small.,i think it is trying to measure peoples attention on task,well i never really felt any different.,5,intentional,well i felt like i was on the scene of the story.,5.0,2.0,3.0,4.0,4.0,4.0,5.0,2.0,well i felt a bit brightened because i was a bit bored,USA,13:49,55-59,M,Right,Y,,Y,,Black,1,N,5,10,N,,5.0,the way the story was arranged ,it was an interesting study.,0.0,1712421643809,1712421629185,1712423421994,1712422020521,1712421665634,1712421698142,1712421623115,1712423395256,1712421745825,1712423878796,1712425715379,1712424660923,1712425934024,1712423643340,1712422249317,1712421624626,1712421665631,1712421643806,1712423643335,1712422249314,1712421698136,1712421745823,1712421624608,1712423421993,1712422020520,1712424660919,1712425933992,1712425715231,1712426078744,1712423878790,1712423395253,1712421629180,21822,14621,221341,228793,32502,47681,1493,26737,274695,782123,218613,1054308,144720,235450,1145936,4554,1712423453731.0,1712422054543.0,1712423395256.0,1712421814089.0,1712421844955.0,1712421882031.0,1712421916704.0,1712421947305.0,1712421978891.0,,,1712422275064.0,1712423643334.0,1712422249314.0,1712423421993.0,1712421840174.0,1712421871795.0,1712421908150.0,1712421943685.0,1712421974640.0,1712422005440.0,,,1712423395253.0,1120189,0.7790527399206445,58478,20166.0,19657.0,7694.288461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,22045.0,2.928517316017316,2.590181031090122,7899.0,7489.576923076923,2.7454545454545456,2.3738636363636365,7265.5,6450.0,False,3.0
1702,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,7,1,7,7,1,7,5,2,1,1,1,5,6,50,51,39,0.5952380952380952,0.5604395604395604,0.5571428571428572,N,7,I simply wrote what came to mind and what is in my environment.,none,none,Fast reading and answer.,Memory and the ability to answer correctly.,Words in relation to the story came to mind.,5,unintentional,"Due to just reading the story, my mind was still thinking about it. I wrote words related to the story. However, I purposely swayed away and wrote unrelated afterwards.",5.0,5.0,4.0,7.0,4.0,1.0,1.0,1.0,I did not experience specific changes. I was just wondering how the story ended. It was quite interesting.,USA,19:12,40-44,F,Right,Y,,Y,,MORE,1,N,2,4,N,,7.0,,,0.0,1712618947874,1712618938525,1712620475248,1712619122171,1712618961928,1712618980657,1712618935449,1712620449238,1712619001746,1712620777432,1712621499861,1712621143826,1712621601091,1712620684004,1712619330470,1712618935821,1712618961924,1712618947870,1712620684001,1712619330468,1712618980656,1712619001743,1712618935816,1712620475242,1712619122170,1712621143818,1712621601084,1712621499837,1712621620468,1712620777427,1712620449235,1712618938520,14050,9345,208753,208297,18728,21086,367,26004,120424,366386,101223,356011,19377,93423,1118765,2699,1712620502340.0,1712619148895.0,1712620449238.0,1712619056849.0,1712619090086.0,,,,,,,1712619350732.0,1712620684001.0,1712619330467.0,1712620475242.0,1712619082855.0,1712619116107.0,,,,,,,1712620449235.0,1098503,0.5841100256203469,53105,11797.0,11797.0,3153.242587601078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14925.0,2.9991832955122537,2.8254758332662826,3426.056603773585,2880.4285714285716,3.520833803877282,2.655795719432083,2565.0,2694.181818181818,True,13.0
1703,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,6,1,7,7,4,6,6,1,4,1,1,3,3,46,50,40,0.5476190476190477,0.5494505494505495,0.5714285714285714,N,5,Tried to think of different words that were related and unrelated. Tried not to have too many words from the same category or that started with the same letter,meaning,meaning,I had to think about a few of the purple passages in greater detail to make sure that I was responding correctly,"I'm really not sure, but possibly associations and how one is influenced by reading certain passages.","After reading the story, I felt like the word that came to mind were darker and more negative. ",5,unintentional,I was trying not to think of the story because i had noticed that the words I was choosing were darker and I didn't want them to be. I was trying hard to keep my word choices more neutral,7.0,4.0,6.0,7.0,1.0,5.0,4.0,1.0,I just felt like I ended up in a more depressed and negative mood after reading the story. This impacting my word choice.,USA,11:52,50-54,F,Right,Y,,Y,,White,1,N,5,5,N,,6.0,,,0.0,1712420705137,1712420700449,1712421680105,1712420795904,1712420710369,1712420717640,1712420699106,1712421654092,1712420723432,1712421912628,1712422332362,1712422070877,1712422395857,1712421873491,1712420993127,1712420699304,1712420710367,1712420705136,1712421873490,1712420993126,1712420717639,1712420723431,1712420699303,1712421680103,1712420795903,1712422070876,1712422395855,1712422332359,1712422404303,1712421912626,1712421654091,1712420700448,5230,4687,193385,197222,7270,5791,197,26011,72471,158248,63493,261482,8446,39135,660964,1144,1712421690947.0,1712420812463.0,1712421654092.0,1712420737305.0,1712420767896.0,,,,,,,1712421000327.0,1712421873489.0,1712420993126.0,1712421680103.0,1712420763324.0,1712420793923.0,,,,,,,1712421654091.0,653764,0.724030934681543,36856,13547.0,7775.0,3153.5347058823527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,21520.0,2.750262894999737,2.805649804967646,3650.54,2656.529411764706,1.4833333333333334,3.257815734989648,3863.285714285714,2112.6428571428573,True,13.0
1704,True,False,True,False,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,12,0.5,0.5833333333333334,0.4166666666666667,0.5,5,1,5,7,7,4,4,4,5,2,4,4,4,49,56,41,0.5833333333333334,0.6153846153846154,0.5857142857142857,N,4,"Used words that were similar in nature, or similar in spelling (eg. same first letter)",meaning,equal,"There was a lot happening, and I was trying to figure out if the paragraphs were connected at first. I realized when I was answering the questions that I didn't comprehend the story well. Probably because I haven't read a fictional story like that in a really long time","Reading comprehension, reading speed",I felt more focused the second time around.,1,,,,,,,,,,,,USA,17:11,20-24,M,Right,Y,,Y,,Asian,1,N,4,5,N,,7.0,,,0.0,1712619812428,1712619808300,1712620736428,1712619974323,1712619821756,1712619832025,1712619806540,1712620710425,1712619854771,1712620980013,1712621452693,1712621239446,1712621503444,1712620929499,1712620181639,1712619806770,1712619821754,1712619812426,1712620929496,1712620181638,1712619832023,1712619854770,1712619806770,1712620736426,1712619974323,1712621239443,1712621503441,1712621452691,1712621511407,1712620980009,1712620710422,1712619808299,9326,4126,193068,207315,10267,22745,230,26001,119552,259430,50748,213245,7963,50510,528783,1529,1712620748790.0,1712619997166.0,1712620710425.0,1712619880178.0,1712619909671.0,1712619942458.0,,,,,,1712620195492.0,1712620929495.0,1712620181637.0,1712620736426.0,1712619906179.0,1712619935672.0,1712619968458.0,,,,,,1712620710422.0,514930,0.7005375643194324,38368,9973.0,6403.0,2552.846537558685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10139.0,2.3281282378823365,2.2448078250252164,2508.7916666666665,2596.9014084507044,2.4437645687645686,2.593244949494949,1828.25,2200.3846153846152,True,3.0
1705,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,6,1,4,7,4,6,1,4,1,1,1,4,4,40,44,32,0.47619047619047616,0.4835164835164835,0.45714285714285713,N,3,I would choose words that rhymed and were variations of each other and went with the first thing that came to mind.,sound,equal,I was puzzled as to how the passage relates to the story. I answered the question based on the information in the passage.,How well people recall elements in a story.,After reading the story some word came to mind that were influenced y the story. Before the story my words were very random.,4,both,I started coming up with words that were in the story and also words that were influenced by the story.,5.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,I noticed that my choice of words was mildly affected by the story. I tended to choose words associated with water and crime. I thought it was slightly easier to come up with words after reading the story.,USA,14:24,55-59,M,Right,Y,,Y,,White,1,N,2,9,N,,7.0,,,0.0,1712596827433,1712596821328,1712599442421,1712597935003,1712596834160,1712596841260,1712596688496,1712599416421,1712597840462,1712599720860,1712600641951,1712599898136,1712600695359,1712599636982,1712598278284,1712596688817,1712596834158,1712596827430,1712599636977,1712598278283,1712596841259,1712597840460,1712596688815,1712599442420,1712597935002,1712599898132,1712600695357,1712600641943,1712600704751,1712599720855,1712599416418,1712596821326,6725,6102,194556,343280,7099,999200,319,25999,94540,177272,53406,743807,9392,83873,1138134,132509,1712599456694.0,1712598092142.0,1712599416421.0,1712597872237.0,1712597904927.0,,,,,,,1712598805413.0,1712599636977.0,1712598278282.0,1712599442420.0,1712597898244.0,1712597930931.0,,,,,,,1712599416418.0,611005,0.7368660487650254,40276,9415.0,7735.0,3981.891304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11422.0,3.0607477063998805,2.574032877691414,3918.304347826087,4045.478260869565,4.666651878142561,2.4125,4160.0,3234.125,True,13.0
1706,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,3,1,3,4,3,5,2,2,4,1,1,2,4,32,35,26,0.38095238095238093,0.38461538461538464,0.37142857142857144,N,1,"when I was out of ideas i would look around the room I am in, and then associate that word with some other word that is closely related ",none,none,"It wasn't a clear read, had to take time to understand it properly",recall of the events from the story after being distracted with the word game and purple passages,"I did not feel any difference I think I played it fairly the same, possibly it was easier since I knew what I had to do",2,neither,I don't think the story influenced on how I played the game,3.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,"I did not feel any changes, I treated each part differently, as I was prepared that this study had different sections",USA,13:47,25-29,F,Right,N,russian,Y,,MORE,1,N,4,5,N,,6.0,,,0.0,1712596714750,1712596709984,1712597624024,1712596885898,1712596774121,1712596802213,1712596707712,1712597598019,1712596823893,1712597877445,1712598410184,1712598096903,1712598482122,1712597819238,1712597090446,1712596708086,1712596774114,1712596714742,1712597819229,1712597090444,1712596802210,1712596823891,1712596708084,1712597624021,1712596885897,1712598096899,1712598482119,1712598410140,1712598496386,1712597877437,1712597598014,1712596709980,59364,4758,195205,204546,28089,21678,372,26002,62004,219454,71935,313237,14264,58199,507568,1894,1712597636569.0,1712596909074.0,1712597598019.0,1712596855238.0,,,,,,,,1712597110262.0,1712597819228.0,1712597090442.0,1712597624020.0,1712596881240.0,,,,,,,,1712597598014.0,487752,0.7113541664546894,38555,9442.0,9442.0,3087.0908829450677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8693.0,1.8053872053872053,2.5688711001642033,3202.7719298245615,2971.409836065574,2.2083333333333335,2.297160173160173,2303.3076923076924,2775.9,True,13.0
1707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,6,2,6,7,3,7,5,3,1,1,1,4,4,47,50,39,0.5595238095238095,0.5494505494505495,0.5571428571428572,N,7,I'd just a pick a word and that would lead me to think of related words in a stream of consciousness. ,meaning,meaning,It was harder to concentrate because I was still thinking about the story I had just read.,I am not sure. The difference in memory and retention among different age groups?,It was actually easier after because I was stressed out because I wanted to remember the story and for some reason the words just kept flowing out of frustration. I think I used more related words the second time than the first. It seemed to go by faster.,6,both,I was trying to remember the story because I assumed I would have to answer questions about it. It also just popped into my mind because it's a compelling story.,5.0,4.0,7.0,6.0,6.0,5.0,5.0,1.0,"As I mentioned before, the words came easier but I think it was out of frustration and being more likely to just use similar words that entered my mind. I was thinking about the story and I wanted to know how it ended. ",USA,13:07,55-59,F,Left,Y,,Y,,White,1,N,5,1,N,,7.0,,This study was fun! ,0.0,1712421260510,1712421255979,1712422485724,1712421607795,1712421475788,1712421489580,1712421252117,1712422459697,1712421489580,1712422755328,1712423252868,1712422948112,1712423306388,1712422683383,1712421807086,1712421252313,1712421475787,1712421260509,1712422683382,1712421807086,1712421489579,1712421489580,1712421252313,1712422485723,1712421607794,1712422948111,1712423306386,1712423252848,1712423325140,1712422755327,1712422459696,1712421255978,215277,4530,197658,199291,13791,0,196,26026,118214,192783,53518,304736,18752,71944,652610,3665,1712422502283.0,1712421626850.0,1712422459697.0,1712421516366.0,1712421548432.0,1712421579484.0,,,,,,1712421817158.0,1712422683382.0,1712421807085.0,1712422485723.0,1712421542376.0,1712421574439.0,1712421605499.0,,,,,,1712422459696.0,642538,0.5224928121958246,42587,5613.0,5460.0,2160.514498873874,0.0,0.0,0.0,0.0,2604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,18817.0,2.6376657042974485,2.7514672531359463,1885.9479166666667,2435.0810810810813,2.8685314685314682,2.503787878787879,2105.0,2242.923076923077,True,3.0
1708,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7,1,4,7,1,7,4,4,1,1,1,7,7,51,52,37,0.6071428571428571,0.5714285714285714,0.5285714285714286,N,7,"words that came to my mind in the first one, in the second one I just thought of the passage I read",none,none,"They took the momentum of the reading, but they were easy enough.",Maybe to see how well you can remember details of a story while being interrupted.,"At first, I was putting words that I could think of, but in the second one, I came up with words based on the story.",7,both,It was easier playing the game after the story because I could focus more and I could do a little recap of what I just read.,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,"I didn't experience any change, I just felt more focused on the second game because I concentrated on something rather than the first words that came to my mind.",USA,11:48,20-24,M,Right,Y,,Y,,MORE,1,Y,3,7,N,,7.0,,,0.0,1712596699233,1712596694105,1712597619775,1712596779044,1712596704561,1712596718632,1712596687449,1712597593760,1712596731302,1712597878264,1712598519339,1712598052461,1712598565232,1712597824184,1712596967065,1712596687662,1712596704560,1712596699232,1712597824183,1712596967064,1712596718632,1712596731302,1712596687661,1712597619775,1712596779043,1712598052460,1712598565231,1712598519337,1712598576909,1712597878262,1712597593759,1712596694104,5327,5127,204408,188020,14071,12670,212,26015,47741,174196,45892,466876,11677,54078,626694,6442,1712597636161.0,1712596786496.0,1712597593760.0,1712596747791.0,,,,,,,,1712596978190.0,1712597824183.0,1712596967064.0,1712597619775.0,1712596773796.0,,,,,,,,1712597593759.0,615569,0.7136455355536859,42402,63872.0,63872.0,4237.306060606061,0.0,0.0,0.0,0.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,64040.0,4.938836050724638,2.1644580268216633,5697.212121212121,2777.4,5.303703703703704,2.858333333333333,2700.0,2229.769230769231,True,3.0
