participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,pause_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_pause_testing_stage_start,interference_pause_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,reading_endcard_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_pause_testing_stage_end,interference_pause_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,reading_endcard_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_pause_testing_time,interference_pause_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,reading_endcard_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_pause_testing0_task_start,interference_pause_training0_task_start,interference_pause_training1_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_pause_testing0_task_end,interference_pause_training0_task_end,interference_pause_training1_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_pause_testing,time_away_interference_pause_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_reading_endcard,time_away_welcome,attncheck,focusevents,spr_max,time_unpressed,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre
1348,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,7,1,4,6,3,7,6,4,2,1,2,6,6,52,55,40,0.6190476190476191,0.6043956043956044,0.5714285714285714,N,2,"I genuinely just put down virtually every word that came to mind, no matter what it was. So there was little to no filter on each word, and I typed it down as fast as I could with minimal processing.",meaning,meaning,"I can't really remember, to be honest. I just sat and waited. Perhaps I thought about the story I read.","If the words people write down gravitate more towards certain types of words, after reading a particular story. For instance, after reading about a murder story, perhaps people are more likely to put down words that have to do with police, laws, detectives, and so on.","I felt a little distracted after reading, thinking about the meaning of the story; I don't know how it ends yet. ",6,both,"I was reflecting on it while doing the word chain game. And while doing that, some of the elements and words from the story, influenced the words I wrote down. ",6.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,"I simply felt a bit more distracted while thinking about the story. I didn't find it either easier or harder to come up with the words. I just used different words, on average.",USA,12:20,20-24,M,Right,Y,,Y,,MORE,1,N,1,8,N,,6.0,,,0.0,1728320116817,1728320112634,1728320921550,1728320229819,1728320155639,1728320169877,1728320111382,1728320890568,1728320182884,1728321149244,1728321638613,1728321315499,1728321688711,1728321113679,1728320423748,1728320888760,1728320111595,1728320155637,1728320116815,1728321113678,1728320423747,1728320169876,1728320182883,1728320111594,1728320921549,1728320229818,1728321315497,1728321688710,1728321638609,1728321696320,1728321149241,1728320888759,1728320890566,1728320112632,38820,4181,192128,193928,14237,13006,212,30981,46934,166253,50097,323110,7609,35562,465011,1806,1037,1728320932714.0,1728320242372.0,1728320890567.0,1728320190582.0,,1728320431108.0,1728321113677.0,1728320423747.0,1728320921549.0,1728320196170.0,,1728320888759.0,457651,0.6718740199254319,43955,5415.0,4088.0,1563.3122023809524,1275.0,0.0,0.0,0.0,4377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7488.0,982,2.627019935921013,2.5325160173160173,1507.6333333333334,1618.9910714285713,3.356585989767808,2.8343403964456595,1214.3333333333333,1459.9
1315,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,6,2,5,7,1,7,5,5,1,4,2,6,7,57,58,44,0.6785714285714286,0.6373626373626373,0.6285714285714286,N,7,"I didn't have any strategy, I just typed what popped in my head.",none,none,I stretched for a second.,"Well, I think maybe the experiment was meant to judge the lasting effects on a person's thoughts after consuming information that is of a darker subject matter.","In the first round, before the story, my thoughts seemed to be more random and effected by my surrounds. In the second round my thoughts were still lingering on the story I read, so the first few words were a result of that.",5,unintentional,I did not make any effort to remember the story. The story was already lingering when I began the second round.,7.0,2.0,7.0,7.0,7.0,4.0,1.0,1.0,"I felt a little uneasy not knowing the ending of the story. I felt the most unease when the story jumped around from scene to scene, I was emotionally invested in Clair's safety and I felt left in the dark about how she actually handled the situations that she was experiencing.",USA,12:10,50-54,F,Right,Y,,Y,,White,1,N,3,8,N,,7.0,,,0.0,1728314922710,1728314914938,1728316181185,1728315186634,1728315066874,1728315083774,1728314911750,1728316149590,1728315135446,1728316478949,1728317432023,1728316764894,1728317682631,1728316387636,1728315389438,1728316137926,1728314912059,1728315066865,1728314922706,1728316387623,1728315389431,1728315083770,1728315135443,1728314912057,1728316181184,1728315186633,1728316764889,1728317682624,1728317431999,1728317696882,1728316478944,1728316137924,1728316149576,1728314914936,144155,7768,206438,202797,16896,51669,307,31594,51187,285940,250601,667105,14251,91308,748486,11650,2877,1728316202198.0,1728315207826.0,1728316149581.0,1728315143152.0,,1728315404083.0,1728316387622.0,1728315389430.0,1728316181184.0,1728315149318.0,,1728316137924.0,733841,0.8638684654160443,64274,15025.0,15025.0,5443.828247602441,6409.0,0.0,0.0,0.0,0.0,1143.0,0.0,0.0,0.0,0.0,141331.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11782.0,1603,3.4469939393939395,3.274622851895579,5980.548387096775,4907.108108108108,4.923333333333333,3.591666666666667,5636.2,4131.285714285715
1316,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,18,0.75,0.75,0.75,1.0,5,1,1,7,7,6,1,1,1,1,1,2,2,29,36,25,0.34523809523809523,0.3956043956043956,0.35714285714285715,N,6,I mainly looked at objects around me in this room.,none,none,That's where I held down the space bar. I think.,I have no idea.,"There were no differences for me. Like I said, I just looked around my room for objects, or if I saw a DVD/Blu-ray used keywords from that movie or show.",3,neither,"I didn't think about the story at all while playing the word chain game. Like I said, I just looked at objects around me to come up with words.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,The story had no impact on how I played the game. So there were no changes to write about here.,USA,11:47,45-49,M,Right,Y,,Y,,White,1,N,2,10,N,,7.0,,,0.0,1728314843385,1728314839702,1728315443521,1728314919245,1728314846564,1728314853698,1728314838002,1728315411359,1728314866219,1728315667687,1728316020700,1728315813838,1728316075145,1728315634613,1728315116897,1728315408345,1728314838112,1728314846563,1728314843384,1728315634612,1728315116897,1728314853697,1728314866219,1728314838111,1728315443521,1728314919244,1728315813837,1728316075144,1728316020698,1728316084173,1728315667686,1728315408345,1728315411358,1728314839701,3178,3682,191091,197652,7133,12521,109,32162,53025,146150,54444,206860,9028,33073,291448,3013,1589,1728315450374.0,1728314934200.0,1728315411359.0,1728314877976.0,,1728315136743.0,1728315634612.0,1728315116897.0,1728315443521.0,1728314883613.0,,1728315408345.0,271602,0.47231439504748246,42029,11654.0,7096.0,3276.6376395534294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3357.0,2162,2.0923246753246754,2.2767346059737363,3231.9298245614036,3321.3454545454547,2.5613756613756613,2.701106301106301,2617.5,3058.8888888888887
1317,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,7,1,7,7,4,7,1,5,1,1,1,4,4,46,50,38,0.5476190476190477,0.5494505494505495,0.5428571428571428,N,5,I attempted to keep the words relevant to each other. ,none,none,Continue looking at my screen. ,Attention to details.,I did not feel any difference after ready the story. ,5,neither,I did not think about the story as I played the word game. ,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,I did not experience any difference in how I felt while playing the word game following the story. ,USA,12:07,35-39,F,Right,Y,,Y,,Black,1,N,5,8,N,,7.0,,"I have no additional thoughts or feedback regarding this study, thank you. ",0.0,1728314863795,1728314842481,1728316656743,1728315612896,1728314963080,1728315516688,1728314840642,1728316624886,1728315529609,1728316910329,1728317222444,1728317064154,1728317272702,1728316852098,1728315809993,1728316621848,1728314840828,1728314963076,1728314863792,1728316852095,1728315809991,1728315516687,1728315529608,1728314840827,1728316656743,1728315612896,1728317064152,1728317272700,1728317222409,1728317295148,1728316910326,1728316621847,1728316624886,1728314842478,99281,21311,195352,197095,553607,12920,185,31857,83287,153823,50256,158255,22446,58228,811854,3038,1650,1728316671707.0,1728315629209.0,1728316624886.0,1728315539089.0,,1728315820108.0,1728316852095.0,1728315809991.0,1728316656743.0,1728315544695.0,,1728316621847.0,801739,0.7042323436033446,49860,38136.0,38136.0,5933.992995689656,46326.0,15502.0,0.0,0.0,233907.0,0.0,0.0,0.0,10279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,1,0,133178.0,1857,2.358323494687131,2.590203623536957,6219.517241379311,5648.46875,1.7111935683364254,3.2123376623376623,3094.777777777778,3622.625
1349,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,7,0.2916666666666667,0.25,0.3333333333333333,1.0,6,1,7,7,7,7,5,4,1,7,5,6,6,62,69,50,0.7380952380952381,0.7582417582417582,0.7142857142857143,N,7,I write words that comes in mind and capture them for vivid imagination,equal,equal,I memorize the stories I read,learning words,reading the stories were simple to understand whiles the chain game were more easier,7,dontknow,My experience was good and easy to imagine the story,5.0,6.0,5.0,5.0,4.0,2.0,1.0,4.0,I felt sad going through the stories,USA,08:50,25-29,F,Right,Y,,Y,,Black,1,N,4,9,N,,,,,0.0,1728319761877,1728319750529,1728320675450,1728319927247,1728319769532,1728319796372,1728319729290,1728320644866,1728319849004,1728320937000,1728321623619,1728321225235,1728321689514,1728320866145,1728320128244,1728320641436,1728319730118,1728319769531,1728319761874,1728320866141,1728320128243,1728319796369,1728319849002,1728319730109,1728320675449,1728319927245,1728321225231,1728321689512,1728321623612,1728321699543,1728320936994,1728320641435,1728320644862,1728319750525,7654,11345,190691,200996,26837,52630,819,30583,78241,288231,65893,398377,10029,70849,513191,3426,20407,1728320684374.0,1728319944970.0,1728320644865.0,1728319878844.0,,1728320139177.0,1728320866140.0,1728320128243.0,1728320675449.0,1728319888385.0,,1728320641435.0,502258,-0.11925139336578015,42939,15482.0,15482.0,5615.788825757576,0.0,0.0,0.0,0.0,5859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,47720.0,584,2.249177489177489,1.874834479246244,5679.0625,5552.515151515152,1.119047619047619,2.972222222222222,8230.333333333334,4113.833333333333
1069,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,7,3,7,7,3,6,5,6,3,2,2,3,5,56,59,48,0.6666666666666666,0.6483516483516484,0.6857142857142857,N,6,What was in front of me and on my mind.,meaning,equal,stared at my computer waiting.,If I would write words from the stpry after I read iit.,"I rhymed words more in the second half when I was trying not to repeat words on my mind, like pizza.",4,unintentional,"I tried not to use too many words from the story, so I stuck with what was in front of me, but sometimes the story lingered.",4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,"I was interested in how the story ends, but also tried to focus m y mind on the word chain game wand keep it out of my mind",USA,13:01,35-39,F,Right,Y,,Y,,White,1,N,2,4,N,,,,,0.0,1728145892095,1728145887277,1728147012797,1728145970354,1728145897077,1728145905795,1728145885169,1728146981463,1728145919438,1728147255508,1728147667998,1728147460109,1728147742727,1728147204743,1728146173340,1728146977115,1728145885307,1728145897076,1728145892094,1728147204740,1728146173339,1728145905794,1728145919437,1728145885306,1728147012796,1728145970353,1728147460106,1728147742725,1728147667994,1728147758209,1728147255505,1728146977115,1728146981461,1728145887276,4981,4817,191943,202985,8717,13642,137,31333,50915,204598,74727,207885,15482,50762,803775,4346,1969,1728147023891.0,1728145991850.0,1728146981462.0,1728145926526.0,,1728146182981.0,1728147204740.0,1728146173339.0,1728147012796.0,1728145932830.0,,1728146977115.0,794134,0.799908705289444,46776,8526.0,8526.0,3270.078562134027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,35243.0,1334,2.7579929732103645,2.558972273401339,3411.622641509434,3128.5344827586205,3.2296195652173916,2.672987012987013,2836.4,2641.3636363636365
1258,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,1,7,7,1,7,6,5,1,2,1,5,7,56,57,44,0.6666666666666666,0.6263736263736264,0.6285714285714286,N,7,"Some were simply images that popped into my head, and I think the second round was more emotionally triggered. However, I believe some words were completely random, and no thought triggered them.",none,equal,I reflected on this disturbing story.,The link between memory and awful events.,"As I previously noted, I felt more emotional on the second round, and although now I cannot remember the words I chose, I think the story impacted some of them.",6,both,"I am not certain, as I am an extremely sensitive and empathetic to to others, whether a movie, a book, or real life. I felt upset and anxious in reading the story as it unfolded.",7.0,7.0,6.0,5.0,4.0,1.0,1.0,5.0,"I was disturbed, sad, and felt nervous while reading. These feeling grew as the story unfolded. I was also left with questions, and a desire to read it again.",USA,13:08,55-59,F,Right,Y,,Y,,White,1,N,4,8,N,,7.0,,,0.0,1728145761623,1728145757443,1728146994298,1728146043260,1728145936930,1728145952519,1728145756086,1728146961829,1728145975712,1728147273276,1728148065410,1728147505676,1728148160918,1728147196772,1728146254962,1728146956444,1728145756203,1728145936928,1728145761621,1728147196768,1728146254962,1728145952517,1728145975711,1728145756203,1728146994298,1728146043259,1728147505674,1728148160915,1728148065407,1728148186555,1728147273273,1728146956443,1728146961826,1728145757441,175305,4178,202470,211702,15587,23192,117,32469,67547,232398,95505,559731,25637,76501,701481,5382,1238,1728147016279.0,1728146073345.0,1728146961828.0,1728145998177.0,,1728146266783.0,1728147196768.0,1728146254962.0,1728146994297.0,1728146006581.0,,1728146956443.0,689660,0.5678484253795851,59836,9665.0,9665.0,3731.6245791245797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12803.0,2469,3.067630121816168,2.972170756779452,4101.045454545455,3362.203703703704,2.883164983164983,3.3148666221788754,3311.8888888888887,2723.5454545454545
1318,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,2,5,7,4,6,2,5,1,2,1,4,5,47,51,38,0.5595238095238095,0.5604395604395604,0.5428571428571428,N,5,The first time around I just randomly thought of words. The second round I tried to use a lot of words from the story.,none,none,waited for the next phase,How much we remember certain words or details from reading a story,The second round felt a bit more difficult because I was purposefully trying to remember key words from the story,6,intentional,I was trying to remember the sequence of events in the story and pull words from the sequence,7.0,6.0,1.0,7.0,5.0,1.0,1.0,1.0,"It was a interesting, engaging story. It was vivid enough that I didn't have much trouble pulling words for the second word game.",USA,11:03,50-54,F,Right,Y,,Y,,Asian,1,N,4,7,N,,7.0,,One of the more interesting studies I have done!,0.0,1728311441467,1728311435702,1728312540110,1728311592545,1728311485910,1728311504256,1728311420960,1728312508237,1728311532937,1728312816551,1728313380166,1728313068073,1728313460038,1728312738175,1728311800885,1728312503242,1728311421071,1728311485909,1728311441465,1728312738171,1728311800885,1728311504255,1728311532936,1728311421071,1728312540109,1728311592544,1728313068072,1728313460036,1728313380164,1728313491451,1728312816549,1728312503242,1728312508236,1728311435702,44442,5763,198061,208340,18345,28680,111,31872,59607,251521,79870,312091,31413,78374,702357,4994,14631,1728312558131.0,1728311620568.0,1728312508236.0,1728311548706.0,,1728311828424.0,1728312738171.0,1728311800885.0,1728312540109.0,1728311555267.0,,1728312503242.0,674818,0.5611371519807719,54889,10721.0,8090.0,2734.475708502024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8807.0,1,0,13355.0,1873,4.967707674984563,2.321372600002737,3158.1052631578946,2310.846153846154,5.253007560072778,1.6475206611570246,2455.9166666666665,2428.4166666666665
1259,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,7,1,7,7,7,7,1,5,1,1,1,5,6,49,56,38,0.5833333333333334,0.6153846153846154,0.5428571428571428,N,7,i just wrote whatever came to mind ,none,none,nothing ,unsure ,none at all ,4,neither,i just wrote whatever popped to my head. had nothing to do with the story ,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,i felt fine all the way through ,USA,12:55,30-34,F,Right,Y,,Y,,Black,1,N,2,6,N,,7.0,,,0.0,1728145764025,1728145762682,1728146752711,1728146072807,1728145767317,1728145774374,1728145761011,1728146720830,1728145955642,1728146991902,1728147312380,1728147150141,1728147373350,1728146945205,1728146284056,1728146716865,1728145761384,1728145767312,1728145764023,1728146945199,1728146284054,1728145774370,1728145955638,1728145761381,1728146752709,1728146072804,1728147150129,1728147373341,1728147312372,1728147378893,1728146991887,1728146716864,1728146720823,1728145762680,3287,1341,192488,211247,7053,181264,370,31879,117162,158227,60961,162231,5543,46682,432808,3958,1296,1728146762973.0,1728146102591.0,1728146720828.0,1728146002416.0,,1728146295009.0,1728146945199.0,1728146284054.0,1728146752709.0,1728146008729.0,,1728146716864.0,421855,0.38491643906830403,46109,15424.0,15424.0,4999.527126099707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6397.0,1881,2.5060344827586207,2.6761148041681637,5876.645161290323,4122.409090909091,2.8516666666666666,2.6131313131313134,4626.5,3168.6666666666665
1319,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,8,0.3333333333333333,0.25,0.4166666666666667,0.5,5,4,3,6,5,4,3,3,5,4,6,3,4,50,55,43,0.5952380952380952,0.6043956043956044,0.6142857142857143,N,3,I just read the best I could and then answered to the best of my ability.,equal,equal,relax,patience and ideas,none I felt the same,2,both,I reflected on the story when I needed to know certain parts of it. I had a little of story in memory coming to mind on its own. ,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,I felt changes of relaxing and thinking to see what I should write or remember when asked.,USA,11:06,45-49,F,Left,Y,,Y,,NONE,1,N,3,10,N,,5.0,,,950371.0,1728311493812,1728311491406,1728312701970,1728311863318,1728311500030,1728311672144,1728311486636,1728312670166,1728311678489,1728313291790,1728313584497,1728313393399,1728313634485,1728313214202,1728312291812,1728312667506,1728311487149,1728311500029,1728311493809,1728313214199,1728312291811,1728311672143,1728311678487,1728311487146,1728312701968,1728311863316,1728313393393,1728313634483,1728313584491,1728313646170,1728313291785,1728312667505,1728312670164,1728311491404,6217,2403,512229,428493,172113,6343,510,31802,184827,101603,49986,191092,11685,77583,375693,2658,4255,1728312753005.0,1728311879877.0,1728312670166.0,1728311811343.0,,1728312308876.0,1728313214199.0,1728312291811.0,1728312701968.0,1728311818073.0,,1728312667505.0,358629,0.2305366748543116,85500,440303.0,440303.0,42785.166666666664,0.0,0.0,501083.0,300431.0,0.0,0.0,0.0,0.0,10890.0,0.0,0.0,1871.0,0.0,39698.0,107288.0,0.0,0.0,1,11,89271.0,1802,2.483874458874459,3.161238761238762,51243.333333333336,34327.0,2.567285095856524,3.5476190476190474,2610.875,9144.333333333334
1320,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,6,3,6,6,3,7,4,7,3,1,2,7,6,58,61,45,0.6904761904761905,0.6703296703296703,0.6428571428571429,N,7,Just word association in general. That led to me putting myself in a corner where I could not think of a good association that made sense. ,equal,equal,Looked at the bar scroll across the screen.,Attention in general.,I felt a bit sharper during the second one. I think it was because I was so locked in during the story. ,6,unintentional,Flashes of my idea of Claire kept popping into my head. Also I was trying to make sense of the ending. ,3.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,"I just felt more focused on trying to associate words. I was really engaged in the story, so when the word chain game came up I think I was still in that state.",USA,12:41,25-29,M,Right,Y,,Y,,White,1,N,5,1,N,,5.0,,,0.0,1728315391132,1728315389934,1728318569484,1728317712051,1728315753351,1728315760198,1728315334167,1728318538301,1728317612133,1728318807925,1728319284644,1728319015147,1728319323266,1728318769500,1728317918573,1728318527313,1728315334367,1728315753349,1728315391130,1728318769498,1728317918572,1728315760196,1728317612132,1728315334366,1728318569484,1728317712050,1728319015145,1728319323264,1728319284641,1728319337308,1728318807921,1728318527313,1728318538300,1728315389933,362217,1196,200014,206521,6845,1851934,199,31183,99917,207220,38620,269494,14042,38421,608740,10987,55566,1728318585886.0,1728317725734.0,1728318538301.0,1728317617908.0,,1728317925518.0,1728318769497.0,1728317918572.0,1728318569483.0,1728317623696.0,,1728318527313.0,601795,0.7099408658271188,58573,41670.0,30224.0,8492.09,327768.0,0.0,0.0,0.0,0.0,365934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11117.0,1182,3.1658008658008656,2.846627933470039,7343.48,9640.7,2.92,2.7993506493506493,5741.0,4243.428571428572
1276,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,3,3,2,5,2,7,4,7,3,2,2,5,7,50,52,38,0.5952380952380952,0.5714285714285714,0.5428571428571428,N,1,"I use the multitude of strategies when playing the word chain game. Sometimes I would look for certain letters in the previous word that I wrote and chain different words off of that. Other times I would write words that kind of rhyme or have another type of broad semblances to me in pertinence to the existing word. Like if I thought of the word exterminate, it would make me think of eliminate eradicate annihilate, electrocute, things like that. Or if I thought of the word sharp, it might make me think of metals, a metal cleaver, or other things like that. Sometimes random words pop into my head too.",equal,equal,"I stopped to think about the words I chose, and thought about what I could do next.","I think this experiment is trying to measure someone's overall creativity, their ability to recount a story in a fragmented sense, and their ability to switch between two seemingly irrelevant tasks possibly to see if words or themes from the story would bleed into their thoughts whenever they write their next set of words.","Some words I thought of when they were pertinent to the story, like dirt, sand, water, things like that. But I purposely tried to keep my words irrelevant to the story to better show off my creativity instead of taking the easy way out and just thinking of words that would have something to do with the story.",5,both,"I was reflecting on the story when I read it, but I was purposely trying to think of words that had nothing to do with the story. I felt like it wasn't really that much of showcasing my creativity or other resourcefulness if I would've just thought of words because they came into my head from reading the story. Also, this was a very strange story. It almost seemed like the man discovered a dead body of a naked and perhaps decapitated girl and didn't really care because he was too interested in drinking or soliciting sex from his semi unwilling wife.",6.0,6.0,5.0,3.0,4.0,1.0,1.0,7.0,"The story almost got me a little bit irritated and mad because of how idiotic or careless or reckless the woman's husband was. For what I was reading in the story, it seemed like he and his friends discovered a dead body of a naked girl and didn't report it because they just wanted to enjoy their trip. But how overly pragmatic he was about it got me irritated. I was picturing a classic middle aged guy that doesn't really care about much and just drinks his problems away and solicit sex from his semi unwilling wife.  He doesn't really seem to care that much that he discovered the naked and I think decapitated body of a girl. I don't know if it made my ability to recount words better or worse, but it probably did change my thinking process.",USA,14:30,30-34,M,Left,Y,,Y,,White,1,N,4,10,N,,5.0,"I wasn't sure if I was allowed to mention pronouns or names, so when they were floating in my head they kind of impaired me because I had to stop and think of a different word at some point.","I mentioned this before, but this story was highly unusual and got me fairly irritated. I mean it really sounded like a guy that just wanted to go fishing or camping and drink with his buddies and pretty much ignored the fact that they found the body of a naked dead girl. It also was kind of implied to me that he was almost like indirectly pressuring or forcing his wife to have sex with him. Like he was drowning his problems away in whiskey or bouts of other alcohol and sex. I came to strongly dislike the husband, whatever his name was. I don't remember if he was Mel or if that was someone different. I feel bad for Claire. If that is what the wife's name was.  I wish I would've read some more about these Maddox Twins, they seemed like interesting characters and I don't think they were mentioned enough about the crimes they committed or anything about them.",0.0,1728151583219,1728151580053,1728152201771,1728151698738,1728151594871,1728151623821,1728151579084,1728152170422,1728151623821,1728152433808,1728153016168,1728152583162,1728153067650,1728152392578,1728151894064,1728152168289,1728151579155,1728151594870,1728151583218,1728152392577,1728151894063,1728151623821,1728151623821,1728151579155,1728152201770,1728151698738,1728152583161,1728153067649,1728153016166,1728153275456,1728152433806,1728152168289,1728152170421,1728151580053,11651,3165,190806,195325,28950,0,71,31348,74917,149353,51481,433004,207806,41228,274225,2132,898,1728152209967.0,1728151713545.0,1728152170422.0,1728151627769.0,,1728151905478.0,1728152392577.0,1728151894063.0,1728152201770.0,1728151634112.0,,1728152168289.0,262811,0.42154407851945686,41678,8583.0,8040.0,2074.935997910136,0.0,0.0,0.0,0.0,4923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5514.0,1348,2.56773954109132,2.7817430254930255,2098.735632183908,2051.1363636363635,1.403030303030303,3.1614935064935064,2149.5384615384614,2663.2727272727275
