participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,wcg_diff_general,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,read_story,read_enjoy,linger_rating,volition,volition_explanation,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,tran_interference_Q1,tran_interference_Q2,tran_interference_Q3,tran_interference_Q4,tran_interference_Q5,tran_interference_Q6,tran_interference_Q7,tran_interference_Q8,tran_interference_Q9,tran_interference_Q10,tran_interference_Q11,tran_interference_Q12,tran_interference_Q13,tran_interference_raw,tran_interference_raw_all,tran_interference_raw_10,tran_interference_prop,tran_interference_prop_all,tran_interference_prop_10,interference_explanation,read_story_interference,read_enjoy_interference,linger_rating_interference,stories_distinct,volition_interference,volition_interference_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_reading_testing_stage_start,interference_reading_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_comprehension_interference_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_experience_interference_stage_start,questionnaire_explanation_stories_black_stage_start,questionnaire_explanation_stories_purple_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,questionnaire_transportation_interference_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_reading_testing_stage_end,interference_reading_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_comprehension_interference_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_experience_interference_stage_end,questionnaire_explanation_stories_black_stage_end,questionnaire_explanation_stories_purple_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,questionnaire_transportation_interference_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_reading_testing_time,interference_reading_training_time,questionnaire_comprehension_time,questionnaire_comprehension_interference_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_experience_interference_time,questionnaire_explanation_stories_black_time,questionnaire_explanation_stories_purple_time,questionnaire_open_time,questionnaire_transportation_time,questionnaire_transportation_interference_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_reading_testing_task_start,interference_reading_training_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_reading_testing_task_end,interference_reading_training_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_reading_testing,time_away_interference_reading_training,time_away_questionnaire_comprehension,time_away_questionnaire_comprehension_interference,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_experience_interference,time_away_questionnaire_explanation_stories_black,time_away_questionnaire_explanation_stories_purple,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_questionnaire_transportation_interference,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,comp_Q1_interference,comp_Q2_interference,comp_Q3_interference,comp_Q5_interference,comp_raw_interference,comp_prop_interference,catch_prop_interference,spr/char_interference,spr-wcg-break_interference,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre
1193,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,17,0.7083333333333334,0.75,0.6666666666666666,1.0,4,2,4,6,6,7,1,3,1,1,1,3,2,35,41,30,0.4166666666666667,0.45054945054945056,0.42857142857142855,"after reading the story, my first word had to do with the longer passage. But they both quickly wandered off the subject of the first word.","first word that came to mind, when a word was mentioned. So it quickly came to finishing thoughts related to the word. ",meaning,meaning,How a disturbing story can impact the way you think.,N,4,4,both,"While playing the word game, the words of the story (especially the theme) were on my mind. This could be because I was expecting to be quizzed on what i read. Some aspects of the stories did come to mind afterwards especially wanting to know how the story ends. ",3.0,6.0,1.0,1.0,1.0,3.0,"Like i mentioned, really the first couple of words were influenced by what i read, and eventually when the topic seemed to cross again, the words I choose were relevant to the story. ",1,1,1,5,7,1,1,1,5,1,1,1,1,20,27,18,0.23809523809523808,0.2967032967032967,0.2571428571428571,"I couldn't really concentrate on it, after reading the long passage. I read it, and understood it in the moment, but the thought of the longer passage was on my mind. ",N,1,1,story-during,,,USA,11:48,25-29,M,Right,N,Spanish,Y,,White,1,Y,5,8,N,,7.0,,,90023.0,1720538420964,1720538418134,1720539249153,1720538505625,1720538431179,1720538437798,1720538413286,1720539221914,1720538448839,1720539493226,1720539997340,1720540073545,1720539685829,1720540022309,1720539436948,1720539955929,1720540117746,1720539446851,1720539961313,1720538764047,1720538413360,1720538431177,1720538420962,1720539436947,1720538764046,1720538437797,1720538448837,1720538413360,1720539249152,1720538505624,1720539685827,1720540022307,1720540117744,1720539955928,1720540073543,1720539446849,1720539961312,1720540137425,1720539493223,1720539997338,1720539221912,1720538418131,10213,2828,187794,258421,6618,11039,74,27238,56785,192601,24967,44199,270099,51234,9901,5383,19679,46372,36025,457865,4771,1720539256169.0,1720538582026.0,1720539221914.0,1720538465911.0,1720538802407.0,1720539436947.0,1720538764045.0,1720539249152.0,1720538503560.0,1720539221912.0,419505,0.7537756700533901,34257,7380.0,7367.0,2686.353928884987,0.0,0.0,0.0,56198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33825.0,3763.0,1,4,6284.0,False,True,False,False,1,0.25,1,0.5628917080262418,7017,2.7397538575000864,2.327319149776777,2697.134328358209,2675.573529411765,5.250012939958593,1.984641873278237,2668.090909090909,2362.25
1218,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,21,0.875,1.0,0.75,1.0,5,1,3,6,2,6,5,4,2,2,1,6,6,47,49,35,0.5595238095238095,0.5384615384615384,0.5,I did not notice any perceptible difference in playing the word chain game before and after reading the story. It was a little easier to write it the second time because I wrote it in that fashion the second time.,I was thinking about correlated sentences that I could write quickly that were linked to a common theme.,meaning,meaning,I think this experiment measures the cognitive process involved in playing the word chain game. It also probably tries to measure if there is a difference observed after reading the stories that are also written in the form of word chains.,N,4,6,neither,While playing the word chain game I concentrated on the word chain game and the story did not come to mind. It was after writing the word chain game while answering the current questions that aspects of the story came to my mind unintentionally.,1.0,2.0,1.0,1.0,1.0,1.0,I did not notice any specific changes that came to my mind while playing the word chain game. I was trying to play the word chain game with full concentration on doing the task to the best of my ability. The word chain game was fun to play and I would love to play it if I have the opportunity to do so.,7,1,4,6,6,5,2,3,2,5,1,6,6,48,54,36,0.5714285714285714,0.5934065934065934,0.5142857142857142,I was quite interested in reading the short story. It was well written and had a jarring ending. The story had a twist which made me feel surprised at the end.,N,7,6,story-start,unintentional,"As I was answering the current questions after reading the third story, aspects of the story came to my mind unintentionally. Especially, the jarring ending was circulating in my thoughts for some time after reading the third story. I think the short story was quite captivating and grabbed my attention. It was also fun to read.",USA,12:47,45-49,F,Right,Y,,Y,,Asian,1,N,5,8,N,,6.0,,None,0.0,1720538443041,1720538430467,1720540930293,1720538723536,1720538530388,1720538547411,1720538420533,1720540763807,1720538573484,1720541387368,1720543193945,1720543657635,1720541970271,1720543285206,1720541148301,1720543041854,1720543841696,1720541202614,1720543066594,1720538961174,1720538427306,1720538530387,1720538443040,1720541148300,1720538961173,1720538547410,1720538573483,1720538427305,1720540930293,1720538723535,1720541970270,1720543285204,1720543841694,1720543041852,1720543657632,1720541202612,1720543066592,1720543902059,1720541387366,1720543193944,1720540763807,1720538430466,87346,12573,218007,237637,17022,26072,6772,166486,150051,582902,91259,184059,1071581,372426,54311,24738,60363,184752,127350,1802633,3160,1720540966540.0,1720538779237.0,1720540763807.0,1720538619453.0,1720538980572.0,1720541148300.0,1720538961173.0,1720540930293.0,1720538718598.0,1720540763807.0,1783235,0.6462198920944857,202733,13707.0,7229.0,4248.019334049409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,55577.0,True,True,True,False,3,0.75,1,0.7174436287411384,36247,2.9545071982281286,2.964676527176527,3708.7755102040815,4787.263157894737,2.5408730158730157,3.5,4029.1666666666665,5519.0
1194,True,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,16,0.6666666666666666,0.5833333333333334,0.75,1.0,4,3,3,4,5,4,2,5,6,1,1,2,3,38,43,33,0.4523809523809524,0.4725274725274725,0.4714285714285714,Different words came to mind,pick a word and then use similar words,equal,sound,word association maybe,N,3,2,unintentional,I would often think of words that were in the story that I read. They just kind of came to mine more often.,1.0,6.0,5.0,3.0,5.0,2.0,It was boring so my mine was wondering a bit,2,2,1,3,3,3,1,4,5,1,1,2,2,27,30,23,0.32142857142857145,0.32967032967032966,0.32857142857142857,I was rather odd and short,N,2,1,story-start,,,USA,10:56,25-29,M,Right,Y,,Y,,White,1,N,1,8,N,,7.0,,,2651.0,1720534526612,1720534519253,1720535664574,1720534683348,1720534535404,1720534542892,1720534518024,1720535611229,1720534572132,1720535983734,1720536845926,1720536968688,1720536319550,1720536884941,1720535887151,1720536775326,1720537076286,1720535908141,1720536782414,1720534888541,1720534518139,1720534535403,1720534526611,1720535887151,1720534888541,1720534542891,1720534572131,1720534518137,1720535664573,1720534683347,1720536319548,1720536884940,1720537076285,1720536775324,1720536968685,1720535908139,1720536782412,1720537108412,1720535983731,1720536845925,1720535611229,1720534519251,8791,7358,222577,205193,7487,29239,113,53344,111215,335814,39014,107597,455774,83744,20988,7086,32126,75590,63511,722688,1112,1720535704708.0,1720534706693.0,1720535611229.0,1720534609197.0,1720534906676.0,1720535887151.0,1720534888540.0,1720535664573.0,1720534680777.0,1720535611229.0,704553,0.688037341870601,93479,12468.0,11854.0,4419.402923976609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,12983.0,True,True,True,False,3,0.75,1,0.7322658508992885,40135,2.9385014080122778,2.835120062517761,4053.911111111111,4784.894736842105,3.1845108695652176,2.8083333333333336,2296.5833333333335,4529.666666666667
1195,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.8333333333333334,1.0,1.0,6,2,5,6,3,6,3,7,2,2,2,3,3,47,50,41,0.5595238095238095,0.5494505494505495,0.5857142857142857,I found it more difficult to come up with words in the second word chain game,I used my surroundings to help come up with words,meaning,meaning,the impact of reading,N,4,5,both,The story lingered in my mind intentionally and unintentionally because I was curious as to how it ends and I was thinking about the actions and decisions of the characters,4.0,4.0,5.0,3.0,3.0,4.0,I felt that the story impacted my performance slightly,3,2,4,3,5,4,3,3,3,3,2,3,3,36,41,30,0.42857142857142855,0.45054945054945056,0.42857142857142855,I was confused at first when it abruptly started,N,3,2,story-during,neither,I reflected more on the second story,USA,18:50,25-29,F,Right,Y,,Y,,White,1,N,3,7,N,,7.0,,,0.0,1720480157515,1720478196009,1720481456317,1720480300104,1720480191013,1720480200325,1720478191184,1720481395733,1720480216862,1720481768121,1720482416876,1720482535191,1720482006170,1720482448720,1720481670666,1720482342004,1720482632590,1720481691207,1720482349817,1720480512390,1720478191441,1720480191012,1720480157514,1720481670666,1720480512389,1720480200325,1720480216861,1720478191440,1720481456317,1720480300103,1720482006165,1720482448717,1720482632588,1720482342000,1720482535188,1720481691204,1720482349814,1720482647635,1720481768117,1720482416873,1720481395732,1720478196008,33497,1961505,214349,212285,9312,16536,256,60584,83241,238044,31841,97397,335830,86468,20538,7810,15045,76910,67056,883342,4567,1720481486681.0,1720480330168.0,1720481395733.0,1720480242447.0,1720480530961.0,1720481670666.0,1720480512389.0,1720481456317.0,1720480296505.0,1720481395732.0,864771,0.8283156205151107,90949,10647.0,6665.0,4361.1761202495745,0.0,1041569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,1,0,15754.0,True,False,True,False,2,0.5,1,0.7957198466433747,30364,2.139686147186147,2.3837554112554113,4278.279069767442,4444.073170731707,2.0404761904761903,2.0462585034013605,3562.75,3440.375
1107,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,2,1,2,3,2,5,2,3,1,1,1,2,4,27,29,21,0.32142857142857145,0.31868131868131866,0.3,none,doesn't take strategy,meaning,meaning,I have no idea,N,2,4,neither,I wasn't thinking about the story,3.0,3.0,4.0,1.0,6.0,4.0,no changes,2,1,2,2,6,1,1,1,1,1,1,1,1,15,21,13,0.17857142857142858,0.23076923076923078,0.18571428571428572,fine,N,1,1,story-during,,,USA,16:32,45-49,F,Right,Y,,Y,,White,1,N,5,9,N,,6.0,,,0.0,1720472948023,1720472943353,1720473680978,1720473022618,1720472953146,1720472964529,1720472941863,1720473654222,1720472974144,1720473966110,1720474270959,1720474320595,1720474113835,1720474292299,1720473891619,1720474222498,1720474364338,1720473914964,1720474229668,1720473257912,1720472941982,1720472953143,1720472948020,1720473891618,1720473257911,1720472964528,1720472974143,1720472941980,1720473680978,1720473022617,1720474113831,1720474292297,1720474364331,1720474222495,1720474320592,1720473914961,1720474229664,1720474385724,1720473966107,1720474270957,1720473654221,1720472943351,5120,4667,210640,235293,11382,9614,117,26756,48473,147721,21338,43736,108660,28293,23342,7166,21386,51143,41289,396309,1369,1720473707118.0,1720473061612.0,1720473654222.0,1720472986973.0,1720473265078.0,1720473891618.0,1720473257910.0,1720473680977.0,1720473019222.0,1720473654221.0,389143,0.6377566965560703,52897,19242.0,9232.0,3283.413461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4514.0,False,True,False,False,1,0.25,1,0.6760889289047824,26141,2.2909776334776333,2.393174135355061,3547.519230769231,3019.3076923076924,2.1714285714285717,1.313787878787879,2607.1,2942.2
1108,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,10,0.4166666666666667,0.5,0.3333333333333333,1.0,4,2,1,5,7,3,1,5,4,1,1,1,1,29,36,27,0.34523809523809523,0.3956043956043956,0.38571428571428573,I wanted to use words from the story but consciously resisted doing so.,I looked around the room for objects to inspire words. I used words that were related to one another.,meaning,meaning,"memory, interrupted memory and recall, word association after concentrating on text",N,1,1,,,,,,,,,,1,5,1,2,7,2,1,2,4,1,1,2,5,27,34,20,0.32142857142857145,0.37362637362637363,0.2857142857142857,"similar to the other stories- not engaged, not caring about the plot or characters",N,4,2,story-start,intentional,I was more likely to choose words encountered in the story,USA,17:35,50-54,M,Right,Y,,Y,,White,1,N,2,1,Y,listening to instrumental music ,7.0,,,2241.0,1720473050205,1720473046220,1720473718184,1720473137660,1720473063478,1720473074330,1720473044694,1720473695474,1720473082732,1720473970594,1720474291189,1720474386714,1720474113035,1720474311309,1720473905258,1720474251024,1720474435750,1720473916584,1720474255201,1720473335773,1720473044802,1720473063476,1720473050204,1720473905257,1720473335772,1720473074329,1720473082731,1720473044802,1720473718184,1720473137660,1720474113034,1720474311308,1720474435749,1720474251024,1720474386699,1720473916584,1720474255200,1720474480860,1720473970593,1720474291189,1720473695474,1720473046219,13271,3984,187073,198112,10851,8401,108,22710,54928,142440,20119,49035,137989,75390,11326,4176,45110,54009,35988,359701,1417,1720473724844.0,1720473150777.0,1720473695474.0,1720473099823.0,1720473341787.0,1720473905257.0,1720473335772.0,1720473718184.0,1720473135591.0,1720473695474.0,353687,0.5287919665455741,29370,8615.0,8615.0,3463.2916219119224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.0,0.0,1,1,5553.0,True,False,True,True,3,0.75,1,0.5762847863053341,6660,2.318224368224368,2.5600008016674685,3681.530612244898,3245.0526315789475,2.3146103896103893,2.8587760724124363,3285.0,2671.2727272727275
1109,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,6,3,7,7,2,7,5,4,2,2,2,6,5,56,58,45,0.6666666666666666,0.6373626373626373,0.6428571428571429,My responses were much more focused on what I had read rather than my surroundings.,Looked at things around me and thought of what happened in the story.,none,none,Trying to measure the types of thoughts before and after reading a passage.,N,6,6,both,I thought a lot about the key words mentioned several times in the story. I experienced a reliving of the story and thought of events that were hinted at through the text.,4.0,5.0,6.0,7.0,7.0,1.0,"I was much more excited at the start of the word games, and very excited to do it after the stories. Although towards the end of the game I found it dull and hard to come up with things.",4,4,6,2,7,3,2,2,2,3,1,1,7,37,44,29,0.44047619047619047,0.4835164835164835,0.4142857142857143,It was fleeting and I was more focused still on the longer black text story.,N,3,1,questionnaires,,,USA,18:00,20-24,M,Right,Y,,Y,,White,1,N,5,4,N,,7.0,,,3604.0,1720472891841,1720472888071,1720474336471,1720473270043,1720472909365,1720472916706,1720472886447,1720474295522,1720473158203,1720474607037,1720475163088,1720475236464,1720474845260,1720475191648,1720474527493,1720475092530,1720475282441,1720474541129,1720475097737,1720473472327,1720472886548,1720472909363,1720472891839,1720474527491,1720473472325,1720472916706,1720473158203,1720472886547,1720474336470,1720473270042,1720474845259,1720475191646,1720475282436,1720475092528,1720475236460,1720474541126,1720475097733,1720475296410,1720474607031,1720475163085,1720474295520,1720472888068,17522,3768,191020,202282,7341,241497,100,40948,111839,238222,28558,45972,247268,44812,13633,5203,13969,65902,65348,823193,1520,1720474344969.0,1720473284150.0,1720474295522.0,1720473176710.0,1720473487291.0,1720474527491.0,1720473472325.0,1720474336470.0,1720473264971.0,1720474295520.0,808229,0.5219840336328443,49449,11103.0,11103.0,4163.734848484848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604.0,0.0,1,1,34222.0,False,True,False,False,1,0.25,1,0.6532705793660727,8499,4.016918528331572,2.6968604411461556,4147.136363636364,4180.333333333333,4.997916666666667,2.157070707070707,3149.625,3321.3333333333335
1143,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,True,18,0.75,0.8333333333333334,0.6666666666666666,1.0,6,1,7,6,5,7,5,1,3,1,1,1,4,43,48,38,0.5119047619047619,0.5274725274725275,0.5428571428571428,"It made me curious if I would think of more words, or words more specifically relating to the story or its elements. I did not feel any different besides maybe a bit more aware.",It would be weird to have a strategy for a game you can't win. I didn't want to repeat any words so I tried not to.,meaning,sound,"I don't know but I am very curious. Maybe something about attentiveness to stories, or how people respond to situations emotionally before and after reading something emotionally provocative.",N,7,6,neither,"As I switched my mind to focus on the word game, the previous passage quickly faded.",1.0,2.0,5.0,1.0,1.0,1.0,Mostly I felt like I was running out of words :D,1,1,1,1,7,1,1,1,5,3,1,1,2,19,26,16,0.2261904761904762,0.2857142857142857,0.22857142857142856,I completely forgot it once I finished reading it.,N,3,1,story-start,,,USA,16:57,30-34,NEITHER,Right,Y,,Y,,White,1,N,0,1,N,,7.0,,"Very curious what this research project is about. I had fun and it was engaging and easy to stay focus. Not sure if the typos or syntax mistakes (ie come instead of comes or came) were intentional or not, but I did notice them.",0.0,1720477499647,1720477484621,1720478601171,1720477643501,1720477509438,1720477534119,1720477482631,1720478528691,1720477578976,1720478884493,1720479403394,1720479465388,1720479103620,1720479429949,1720478793370,1720479313167,1720479528751,1720478824421,1720479350290,1720477844499,1720477482890,1720477509438,1720477499646,1720478793370,1720477844498,1720477534118,1720477578975,1720477482890,1720478601171,1720477643501,1720479103618,1720479429948,1720479528750,1720479313167,1720479465365,1720478824420,1720479350289,1720479584451,1720478884492,1720479403393,1720478528691,1720477484621,9791,15025,192199,200997,24680,44856,259,72480,64525,219125,26554,63362,209547,35416,31050,37122,55700,60071,53103,684192,1731,1720478612372.0,1720477662987.0,1720478528691.0,1720477603799.0,1720477868095.0,1720478793369.0,1720477844498.0,1720478601171.0,1720477640315.0,1720478528691.0,660596,0.7499678521511459,83681,9249.0,7169.0,2703.1515687140964,0.0,5071.0,0.0,0.0,4313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,18634.0,True,False,True,False,2,0.5,1,0.886413031102966,11201,2.5428544233544232,2.548772735828072,2479.109589041096,2927.1935483870966,2.280924630924631,2.9416666666666664,2076.846153846154,2184.0
1196,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,1,6,7,1,4,6,3,2,2,4,5,6,53,54,42,0.6309523809523809,0.5934065934065934,0.6,"The second time I played the game, the second and third stories were heavily on my mind, and so the words that my brain reached for felt as though they were more related to those. The third story was more on my mind because of recency, whereas the second was more on my mind because of the content. ","I would pick a word, and then try to follow it with words that had some sort of connection in regards to it's meaning. When my brain blanked, I would pivot a bit and try to go a different direction with the chain.",meaning,meaning,I believe this experiment is trying to study how stories with heavy content affect the words that come to mind and what sticks in the brain.,N,5,6,both,"I would say that because I knew I was supposed to be focusing somewhat on the story, I did reach for related words quicker than I would for other words. That being said, given the content, even if I hadn't been reaching for those I believe they would have come up anyway.",5.0,7.0,5.0,3.0,3.0,1.0,"At first the words came to me quicker for the second word game, just because there was so much content already on my mind. I also felt the words taking a darker direction than the first time I had done it. ",3,1,4,4,6,2,1,1,5,5,1,2,4,33,39,27,0.39285714285714285,0.42857142857142855,0.38571428571428573,I had a notably hard time focusing on the third story because my thoughts were still on the second story. I was briefly pulled away when I noticed that the text had turned purple but I just couldn't bring myself to care strongly about the third story. ,N,3,2,story-during,unintentional,I believe the words that came to mind that related to the third story were largely only there because of the recency of having read the story. ,USA,10:49,20-24,F,Right,Y,,Y,,White,1,N,4,8,N,,7.0,,,0.0,1720534466514,1720534454717,1720535668284,1720534706790,1720534473008,1720534488461,1720534451433,1720535619170,1720534637293,1720535922972,1720536435335,1720536576220,1720536061962,1720536460445,1720535861574,1720536392295,1720536625392,1720535873313,1720536397954,1720534904017,1720534451570,1720534473007,1720534466513,1720535861573,1720534904017,1720534488460,1720534637292,1720534451569,1720535668284,1720534706790,1720536061960,1720536460444,1720536625391,1720536392294,1720536576218,1720535873312,1720536397953,1720536636524,1720535922970,1720536435334,1720535619169,1720534454717,6493,11796,193289,197227,15452,148831,136,49114,69497,138988,25109,49171,330332,115773,11738,5658,11132,49657,37380,715152,3147,1720535678402.0,1720534723537.0,1720535619170.0,1720534652214.0,1720534913923.0,1720535861573.0,1720534904016.0,1720535668284.0,1720534701466.0,1720535619169.0,705246,0.5564714945391774,59233,8605.0,8605.0,2859.6789486612624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9363.0,False,True,False,False,1,0.25,1,0.9135569387299814,10118,4.483321844396013,2.595595352847328,3104.169491525424,2615.1884057971015,5.064380454854763,2.76304840992341,2439.9166666666665,1730.6875
1197,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,7,1,7,7,1,7,6,7,1,7,5,7,7,69,70,55,0.8214285714285714,0.7692307692307693,0.7857142857142857,"i didn't feel any different, i was calm",most of the thing i came across in the reading,meaning,meaning,Focus. ability to read and remember ,N,7,7,intentional,"I was reflecting on the story when playing the word chain, as it was an interesting story not easy to forget ",7.0,7.0,1.0,1.0,1.0,7.0,"felt relaxed, and calm",7,1,7,7,7,7,1,7,1,1,1,7,7,54,61,40,0.6428571428571429,0.6703296703296703,0.5714285714285714,cool and calm. relaxed and focus ,N,7,7,story-start,intentional,The story helped me in the word chain game.,USA,16:46,30-34,M,Right,Y,,Y,,Black,1,N,5,10,N,,7.0,,"I enjoyed the study, Thanks ",35430.0,1720477616122,1720477604968,1720479434270,1720477909659,1720477650022,1720477666091,1720477585859,1720479316008,1720477694773,1720479806865,1720482072116,1720482266983,1720481490962,1720482119950,1720479663680,1720481939518,1720482420490,1720479706079,1720481949947,1720478157880,1720477589799,1720477650021,1720477616121,1720479663678,1720478157878,1720477666091,1720477694772,1720477589798,1720479434270,1720477909658,1720481490961,1720482119949,1720482420489,1720481939517,1720482266962,1720479706078,1720481949947,1720482479745,1720479806864,1720482072113,1720479316008,1720477604966,33899,11153,229408,248219,16069,28681,3939,118262,214885,1684096,47833,153506,448555,147012,42398,10429,59255,100785,122166,1158128,15167,1720479481759.0,1720477974464.0,1720479316008.0,1720477746130.0,1720478169438.0,1720479663678.0,1720478157878.0,1720479434270.0,1720477896159.0,1720479316008.0,1146570,0.2861491412946456,165751,15931.0,14086.0,6194.751131221719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35430.0,0.0,0.0,1,1,19900.0,False,True,True,True,3,0.75,1,0.8625536253299145,47489,3.6279177489177488,3.13619111280876,6995.884615384615,5393.617647058823,3.8,1.625,8199.0,6832.0
