participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,acc_button_press_food,freq_button_press_food,repetition_button_press_food,acc_button_press_story,freq_button_press_story,repetition_button_press_story,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_suppress_1,guess_suppress_2,guess_experiment,wcg_diff_general,linger_rating,success_suppress_1,success_suppress_2,wcg_diff_suppress,wcg_strategy_after_fail,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,total_double_press_count_post,total_double_press_count_pre,free_association_post_stage_start,free_association_pre_stage_start,q_double_press_post_stage_start,q_double_press_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,wcg_practice_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_double_press_post_stage_end,q_double_press_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,wcg_practice_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,te_count_post,te_count_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1489,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,19,0.7916666666666666,0.75,0.8333333333333334,1.0,7,never,N,4,1to2,dontknow,USA,23:27,50-54,M,Right,Y,,Y,,White,1,N,4,9,N,4,naming things nearby or drawing on memories,equal,equal,random objects in the room,remembering a vacation,how well you can multitask - read and remember a story while purposely creating an unrelated word chain,I had to concentrated harder to keep the story out of my head,4,7,5,It was easier to think of things that I do or have that have no relation to food,keeping focused on tasks that are not food related or I knew had no similarities to the story,both,"At the beginning, I felt like the words were related to the story but as time passed I was able to move away from that thought and find words that were far removed from the story line.",5.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,I zoned out into to thinking of words that I had read or seen on page. I thought of images of the words. I sometimes thought of memories. I didn't feel much change because I was focused on words.,N,,7.0,,It was fun and interesting.,7,1,7,7,3,7,6,7,2,1,2,6,6,59,62,47,0.7023809523809523,0.6813186813186813,0.6714285714285714,2,0,1709395916855.0,1709395103300.0,1709396097933.0,1709395286913.0,1709396411710.0,1709396542642.0,1709396655239.0,1709396734439.0,1709396920157.0,1709396190554.0,1709396856102.0,1709396136401.0,1709395323869.0,1709395026315.0,1709396097928.0,1709395286909.0,1709396132128.0,1709395310032.0,1709396542638.0,1709396655235.0,1709396734436.0,1709396850065.0,1709396943966.0,1709396411706.0,1709396920152.0,1709396190549.0,1709395886227.0,1709395067316.0,1709395103300.0,1709395286909.0,1709395323869.0,1709395886227.0,1709395916855.0,1709396097928.0,562358,2.4337792100337676,2.0087174263644854,3290.1272727272726,3335.9454545454546,1.9285902503293808,2.2756338899196042,4481.5,3479.4285714285716,2,0,0.21731666666666666,0.7320221125834342,30628,10424.0,3378.4166666666665,0.21731666666666666,2.0,0.0,0.0,1
1490,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,True,True,False,True,19,0.7916666666666666,0.9166666666666666,0.6666666666666666,1.0,6,1to2,N,6,1to2,N,USA,15:42,25-29,F,Left,Y,,Y,,NONE,1,Y,4,5,N,5,I tried to select words that were related to the previous word without forming a sentence.,none,none,Food,The story,I think this experiment is trying to measure whether it is more difficult for people to suppress thoughts directly after being exposed to something.,It was slightly more difficult to suppress thoughts of the story.,3,5,4,"Supressing food related thoughts was easier because I did not have any mental picture of food, whereas I had pictured the story and those images kept appearing in my mind.",Trying to work quickly so that there is not time for thoughts to occur.,unintentional,I experienced images from the story appearing in my head.,4.0,4.0,5.0,5.0,2.0,5.0,5.0,1.0,"I mostly felt more tired after reading the story. Some of the imagery was a little graphic so those thoughts were more difficult to suppress. Additionally, the story had a sad implication which made me feel a little down.",N,,7.0,,,5,1,5,6,3,5,4,1,2,1,1,5,6,42,45,31,0.5,0.4945054945054945,0.44285714285714284,5,3,1709324846880.0,1709324114041.0,1709325027516.0,1709324297869.0,1709325412676.0,1709325506990.0,1709325600157.0,1709325632288.0,1709325805072.0,1709325087094.0,1709325747250.0,1709325045563.0,1709324324660.0,1709324065494.0,1709325027513.0,1709324297866.0,1709325040939.0,1709324314874.0,1709325506988.0,1709325600154.0,1709325632286.0,1709325741936.0,1709325814586.0,1709325412672.0,1709325805069.0,1709325087090.0,1709324823808.0,1709324082254.0,1709324114041.0,1709324297866.0,1709324324660.0,1709324823808.0,1709324846880.0,1709325027513.0,499148,2.359724226390893,2.488409611222111,3283.1454545454544,2827.0153846153844,2.354478854478854,3.30852380952381,2252.230769230769,2899.1,5,3,0.0,0.796652588684311,23072,9288.0,2931.3230769230768,0.0,0.0,0.0,0.0,1
1491,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7,never,Y,7,never,Y,USA,15:54,40-44,F,Right,Y,,Y,,White,1,N,4,8,N,7,just tried to look around and get some ideas for words,none,none,food,the story,How often things stay on your mind when you are told not to do something.,I thought of the story more than I thought about food.,7,7,5,I didn't need to think about food as much because it wasn't as relevant,I thought about things that weren't related to food and tried to clear my mind.,unintentional,I would think of words and parts of the story would enter my mind.,7.0,3.0,4.0,6.0,6.0,1.0,1.0,1.0,I tried to clear my mind and come up with words by looking at what was in the house and sometimes connecting them together.,N,,7.0,,,7,1,7,7,1,7,7,7,1,3,1,7,7,62,63,48,0.7380952380952381,0.6923076923076923,0.6857142857142857,4,4,1709415878779.0,1709415093361.0,1709416059586.0,1709415273379.0,1709416247590.0,1709416306317.0,1709416355896.0,1709416392308.0,1709416484816.0,1709416104230.0,1709416448871.0,1709416072154.0,1709415295610.0,1709415043458.0,1709416059585.0,1709415273378.0,1709416069392.0,1709415285094.0,1709416306315.0,1709416355894.0,1709416392306.0,1709416446811.0,1709416492597.0,1709416247588.0,1709416484814.0,1709416104227.0,1709415857536.0,1709415068157.0,1709415093361.0,1709415273378.0,1709415295610.0,1709415857536.0,1709415878779.0,1709416059585.0,561926,2.266984028696648,2.4595678314141685,2204.5,2465.6301369863013,2.8899802371541505,3.0148494983277594,1815.857142857143,2724.9,4,4,0.071,0.7758555298770032,21243,7608.0,2336.0545454545454,0.08145,2.0,0.0,0.0,1
1492,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,7,never,Y,7,never,Y,USA,09:57,30-34,F,Left,Y,,Y,,White,1,N,4,5,N,3,"Once I thought of a word I tried to think of words in the same category (clothes, animals, etc.)",meaning,meaning,food,the story,How people think about things they're trying not to think about,After reading the story I was thinking about dead bodies/murder more,6,6,5,It was slightly easier to supress food related thoughts,I just tried to think of other words quickly and concentrate on them,both,"I was intentionally reflecting on the story because I had just read it and it was fresh in my mind, and also there was no resolution included in what I read. I unintentionally was reflecting on it in the sense that it popped into my mind while I was trying not to think about it.",6.0,5.0,5.0,7.0,4.0,1.0,2.0,1.0,I was thinking about dead stuff/murder/murderers more after reading the story. That's really the only change I felt. ,N,,7.0,,,6,1,6,6,1,3,3,1,4,2,1,2,3,38,39,33,0.4523809523809524,0.42857142857142855,0.4714285714285714,17,9,1709477307544.0,1709476758372.0,1709477488400.0,1709476940488.0,1709477654469.0,1709477711065.0,1709477766262.0,1709477820745.0,1709477927547.0,1709477541565.0,1709477869906.0,1709477497389.0,1709476958013.0,1709476722674.0,1709477488398.0,1709476940486.0,1709477495243.0,1709476952330.0,1709477711062.0,1709477766258.0,1709477820743.0,1709477866353.0,1709477935481.0,1709477654467.0,1709477927544.0,1709477541562.0,1709477285938.0,1709476740131.0,1709476758372.0,1709476940486.0,1709476958013.0,1709477285938.0,1709477307544.0,1709477488398.0,327925,2.358248124424595,2.6435898950892227,1721.5523809523809,1857.4489795918366,2.6800116550116546,3.528270280444193,2294.5,1963.0,17,9,0.01608333333333333,0.6933972827194348,21606,8038.0,1785.1220657276995,0.01608333333333333,1.0,0.0,0.0,1
1636,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,True,True,True,True,19,0.7916666666666666,0.8333333333333334,0.75,1.0,7,never,N,7,never,Y,USA,10:50,45-49,M,Right,Y,,Y,,White,1,N,2,4,N,3,not sure. .just thought of words ,meaning,sound,food,the story,I have no idea.. something about reading and thoughts. ,I felt a bit more tense the second time.,5,6,3,It was much easier to suppress food. ,I didn't really do anything but try to think of new words. ,unintentional,"I tried not to think about it, as we were supposed to suppress it... However, it kept coming back for an instant I guess because it was kind of disturbing. ",6.0,2.0,4.0,3.0,5.0,1.0,1.0,6.0,I felt more ill at ease after reading that story.  Not sure what else to say about it. ,N,,7.0,,,6,1,6,7,4,5,5,4,1,2,2,3,3,45,49,39,0.5357142857142857,0.5384615384615384,0.5571428571428572,12,4,1709566497703.0,1709565769309.0,1709566677978.0,1709565952024.0,1709567097247.0,1709567203114.0,1709567273842.0,1709567348286.0,1709567494148.0,1709566771769.0,1709567418538.0,1709566710032.0,1709565996045.0,1709565692367.0,1709566677975.0,1709565952021.0,1709566705609.0,1709565983335.0,1709567203110.0,1709567273837.0,1709567348282.0,1709567414022.0,1709567512321.0,1709567097241.0,1709567494144.0,1709566771758.0,1709566463346.0,1709565722958.0,1709565769309.0,1709565952021.0,1709565996045.0,1709566463346.0,1709566497703.0,1709566677975.0,467301,2.182131202131202,2.754137825942174,2860.126984126984,2945.6129032258063,2.0216949716949717,3.2518518518518515,2303.153846153846,3244.0,12,4,0.0,0.6531592032161228,34357,9141.0,2913.8962962962964,0.0,0.0,0.0,0.0,1
1637,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,18,0.75,0.8333333333333334,0.6666666666666666,1.0,7,never,Y,7,never,Y,USA,09:39,35-39,M,Left,Y,,Y,,White,1,N,5,8,N,6,I just followed the rules.,none,none,food,the story,I have no clue,The second round was easier because I could type food.,5,4,3,The specificity of the story kept popping up.,Just try to focus on other stuff.,unintentional,I naturally thought of the story I had just finished reading.,5.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,They were subtle natural changes. My mind drifted to the story then off again. I would then think of a topic for the words I was writing.,N,,6.0,,"I answered thoughtfully, good luck!",5,5,5,6,4,7,4,4,2,2,1,5,5,51,55,41,0.6071428571428571,0.6043956043956044,0.5857142857142857,9,6,1709566060527.0,1709565578303.0,1709566243134.0,1709565760125.0,1709566549911.0,1709566597562.0,1709566650386.0,1709566673533.0,1709566858730.0,1709566423448.0,1709566770272.0,1709566393937.0,1709565781404.0,1709565537185.0,1709566243132.0,1709565760124.0,1709566391307.0,1709565774761.0,1709566597561.0,1709566650383.0,1709566673531.0,1709566767003.0,1709566868848.0,1709566549909.0,1709566858727.0,1709566423445.0,1709566001067.0,1709565555523.0,1709565578303.0,1709565760124.0,1709565781404.0,1709566001067.0,1709566060527.0,1709566243132.0,219663,2.185847924005819,2.2194805194805194,3726.122448979592,4913.405405405405,2.1,2.142857142857143,2432.3,4801.166666666667,9,6,3.4609666666666663,0.5998227939719546,59460,14425.0,3986.4479166666665,3.4609666666666663,4.0,0.0,0.6397499999999999,1
1493,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,6,never,N,7,1to2,Y,USA,10:28,40-44,F,Right,Y,,Y,,Black,1,N,5,6,N,7,I TRIED TO SURPRESS THE THOUGHT OF FOOD,equal,equal,FOOD,STORY,How well people recall events ,How the story ended kept lingering in my mind,7,7,5,It was quite easy to suppress the thoughts of food than that of the story because I wanted to know how the story ended,I tried to shut the thoughts of food,both,"Most times I tried to not remember the story and atimes again, the story kept coming up to my mind while doing the word chain task",5.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,It was easier to come up with the words before the story.,N,,7.0,,none,7,1,7,7,3,7,6,6,1,2,3,7,7,61,64,47,0.7261904761904762,0.7032967032967034,0.6714285714285714,1,0,1709478671751.0,1709477212601.0,1709478855928.0,1709477394327.0,1709479278618.0,1709479390272.0,1709479509986.0,1709479581105.0,1709479724280.0,1709478936350.0,1709479675941.0,1709478879663.0,1709477431713.0,1709476919225.0,1709478855927.0,1709477394326.0,1709478874285.0,1709477420383.0,1709479390266.0,1709479509981.0,1709479581104.0,1709479673187.0,1709479760693.0,1709479278612.0,1709479724276.0,1709478936342.0,1709478613263.0,1709476983593.0,1709477212601.0,1709477394326.0,1709477431713.0,1709478613263.0,1709478671751.0,1709478855927.0,1181550,2.563795364714337,2.7255969255969257,4003.282608695652,4910.864864864865,1.5675324675324676,2.335227272727273,3635.625,3467.0,1,0,0.20363333333333333,0.6790407644760967,58488,26423.0,4625.8387096774195,0.28575,3.0,0.0,0.0,1
1638,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,19,0.7916666666666666,0.9166666666666666,0.6666666666666666,1.0,4,never,N,5,never,N,USA,19:56,40-44,M,Right,Y,,Y,,Asian,1,N,3,4,N,5,typing in the names of things around me,meaning,meaning,"Food, eating",Anything about the story,Concentration and memory,it was harder to focus the second time,5,6,4,"i wasn't presented with a story about food prior to repressing food thoughts, so it was much easier for me.",tried to focus on things around me not food- or story-related,unintentional,"the story kept creeping back into my mind even as i tried to focus elsewhere. it was kind of haunting, in a way, but not in the creepy way.",7.0,5.0,1.0,7.0,6.0,6.0,7.0,6.0,"i felt that my word choices should be much more serious, in a way. i also tried to use food words as a way to forget about the story temporarily.",N,,7.0,,,7,1,5,5,3,6,1,6,1,1,1,4,4,42,45,34,0.5,0.4945054945054945,0.4857142857142857,3,1,1709603239055.0,1709602765072.0,1709603421180.0,1709602945133.0,1709603599354.0,1709603653891.0,1709603716224.0,1709603764561.0,1709603853449.0,1709603472194.0,1709603815327.0,1709603433928.0,1709602966997.0,1709602723761.0,1709603421179.0,1709602945130.0,1709603429998.0,1709602962646.0,1709603653885.0,1709603716178.0,1709603764554.0,1709603811817.0,1709603858773.0,1709603599341.0,1709603853441.0,1709603472185.0,1709603220306.0,1709602741801.0,1709602765072.0,1709602945130.0,1709602966997.0,1709603220306.0,1709603239055.0,1709603421179.0,253309,2.183269794721408,2.4220384474860177,2889.5396825396824,2431.824324324324,2.320606060606061,2.826392888157594,2310.3333333333335,2848.0,3,1,0.0012166666666666667,0.6837373349156182,18749,11438.0,2585.1020408163267,0.0012166666666666667,1.0,0.0,0.0012166666666666667,1
1494,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,6,1to2,Y,5,3to5,sometimes,USA,16:08,60-64,M,Right,Y,,Y,,White,1,N,4,10,N,5,Things I'd see on a walk or around the house.,meaning,meaning,food,The story,Memory,I was trying to remember the story while also trying not to think about it.,5,5,2,It was more challenging to not think about the story knowing that there would be questions about it.,Trying not to think about something makes you think about it.  Not thinking about not thinking about something is the only way to do it.,intentional,"I don't want you guys to think I didn't actually read the story, so I was trying to remember the details.",6.0,5.0,1.0,2.0,6.0,1.0,4.0,2.0,I was slower in responding.,N,,7.0,,Presenting the story a sentence at a time is a good way to prevent us from screenshotting passages.,5,2,5,7,2,5,5,6,3,2,3,5,6,54,56,43,0.6428571428571429,0.6153846153846154,0.6142857142857143,22,15,1709416193211.0,1709415047409.0,1709416377636.0,1709415230248.0,1709416737778.0,1709416900326.0,1709417113389.0,1709417199717.0,1709417375018.0,1709416481186.0,1709417305868.0,1709416403894.0,1709415285973.0,1709414952521.0,1709416377635.0,1709415230247.0,1709416400089.0,1709415258826.0,1709416900324.0,1709417113387.0,1709417199716.0,1709417297859.0,1709417482501.0,1709416737777.0,1709417375017.0,1709416481184.0,1709416140151.0,1709414987775.0,1709415047409.0,1709415230247.0,1709415285973.0,1709416140151.0,1709416193211.0,1709416377635.0,854178,2.99047619047619,2.606937720664429,5762.78125,5078.305555555556,2.6,3.1567287784679086,5387.2,4816.833333333333,22,15,0.11431666666666666,0.6491157790479674,53060,9983.0,5159.884615384615,0.11431666666666666,1.0,0.0,0.0,1
1639,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,5,never,Y,2,never,N,USA,09:46,25-29,F,Right,Y,,Y,,Black,1,N,6,6,N,4,words that are related to each other,none,none,food,words from the story,ability to focus and restrict a wandering mind,it was a bit harder to not think of the story vs food,3,6,4,food related thoughts were easier to suppress,just focused intensely on the words i was writing and things closely related to them,unintentional,i tried to focus on the words I was writing but my mind would wander off and think about the story,1.0,4.0,5.0,5.0,5.0,6.0,6.0,1.0,none,N,,5.0,"word chain, were the words supposed to form a phrase or were they only supposed to associate with each other or were they supposed to be completely random",,7,1,6,7,5,7,3,1,3,1,1,2,6,45,50,37,0.5357142857142857,0.5494505494505495,0.5285714285714286,0,0,1709566377583.0,1709565684910.0,1709566560128.0,1709565865199.0,1709566871412.0,1709566973022.0,1709567069554.0,1709567124820.0,1709567235627.0,1709566653474.0,1709567172265.0,1709566592441.0,1709565907598.0,1709565558678.0,1709566560126.0,1709565865197.0,1709566586599.0,1709565891966.0,1709566973020.0,1709567069552.0,1709567124818.0,1709567169277.0,1709567318264.0,1709566871410.0,1709567235624.0,1709566653471.0,1709566327677.0,1709565649692.0,1709565684910.0,1709565865197.0,1709565907598.0,1709566327677.0,1709566377583.0,1709566560126.0,420079,2.6209755720470005,3.0865319865319867,6293.758620689655,8584.238095238095,2.2142857142857144,3.256969696969697,5259.0,5848.2,0,0,0.0,0.8310456327801734,49906,37708.0,7562.966666666666,0.0,0.0,0.0,0.0,1
1640,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,10,0.4166666666666667,0.5,0.3333333333333333,0.5,5,1to2,N,7,never,N,USA,15:33,35-39,M,Right,Y,,Y,,Black,1,N,4,6,N,1,I disliked this game. It was like shooting at the sky,meaning,none,food,the story,unsure,I used more random words in 2nd round,1,6,7,I couldn't follow the story so didn't have much to remember from it anyway,none,,,,,,,,,,,,N,,3.0,I didn't know to use random words in rd 1 as well,,3,3,2,4,7,3,1,1,7,2,1,3,3,33,40,27,0.39285714285714285,0.43956043956043955,0.38571428571428573,0,5,1709587434564.0,1709586560227.0,1709587669813.0,1709586741621.0,1709587906881.0,1709587975959.0,,,1709588068972.0,1709587740238.0,1709588034440.0,1709587691617.0,1709586766075.0,1709586489515.0,1709587669812.0,1709586741621.0,1709587686959.0,1709586759673.0,1709587975957.0,1709588030476.0,,,1709588096556.0,1709587906879.0,1709588068970.0,1709587740236.0,1709587309293.0,1709586532782.0,1709586560227.0,1709586741621.0,1709586766075.0,1709587309293.0,1709587434564.0,1709587669812.0,543218,2.6081891792418106,2.7319784111991905,3920.3166666666666,1992.989010989011,3.212310606060606,3.0904761904761906,1833.875,1943.4666666666667,0,5,1.1366666666666667,0.428386322871595,125271,98775.0,2856.167701863354,2.7877333333333336,4.0,0.32881666666666665,1.1366666666666667,1
1675,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,7,never,N,7,never,Y,USA,14:20,30-34,M,Right,N,Chinese,Y,,Asian,1,N,4,7,N,5,I would just think very quick and follow the previous word,meaning,meaning,food,the story,The story is trying to measure how thoughts can be surpressed,I did not feel any difference,1,7,7,I did not feel any difference,I did not use any different strategies.,,,,,,,,,,,,N,,7.0,,Nothing further,5,2,5,5,6,3,2,3,2,1,2,4,4,38,44,30,0.4523809523809524,0.4835164835164835,0.42857142857142855,0,0,1709669546601.0,1709668904890.0,1709669728258.0,1709669086087.0,1709669946020.0,1709670002389.0,,,1709670084283.0,1709669774468.0,1709670039733.0,1709669741138.0,1709669137089.0,1709668858603.0,1709669728256.0,1709669086086.0,1709669738187.0,1709669101897.0,1709670002388.0,1709670037488.0,,,1709670097503.0,1709669946018.0,1709670084281.0,1709669774465.0,1709669518819.0,1709668873522.0,1709668904890.0,1709669086086.0,1709669137089.0,1709669518819.0,1709669546601.0,1709669728256.0,381730,2.3644630515953367,2.6483626661488557,1891.7083333333333,2415.3733333333334,1.9754940711462452,2.2829334064628184,1664.4705882352941,1641.4444444444443,0,0,0.4966833333333333,0.6579236505733093,27782,15562.0,2086.5635359116022,0.4966833333333333,2.0,0.4966833333333333,0.4966833333333333,1
1641,True,True,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,18,0.75,0.6666666666666666,0.8333333333333334,1.0,6,dontknow,Y,5,1to2,Y,USA,16:38,55-59,F,Left,Y,,Y,,White,1,N,6,5,N,5,I just looked around me and tried to write down words of objects I saw.,none,none,Food,Anything from the story,How being told not to think about something affects us.,The second word chain game was a little easier for me to avoid thinking of words.,3,5,6,I found it more difficult to suppress food-related thoughts because these thoughts are more familiar and easier to conjure.,I just tried to stay in the moment.,unintentional,"While playing the game, thoughts about the story would pop into my mind. I would acknowledge and then dismiss them. ",5.0,3.0,2.0,6.0,6.0,1.0,2.0,1.0,"It got harder to stop thinking about the story. If I really tried to stay in the moment though, I found I was able to do i.",N,,5.0,,,5,1,5,7,6,7,6,4,1,1,1,5,5,48,54,38,0.5714285714285714,0.5934065934065934,0.5428571428571428,5,8,1709587326071.0,1709586445245.0,1709587506868.0,1709586626637.0,1709587815997.0,1709587922156.0,1709588056253.0,1709588181868.0,1709588339069.0,1709587593286.0,1709588281388.0,1709587524145.0,1709586662470.0,1709586359726.0,1709587506867.0,1709586626635.0,1709587520468.0,1709586642388.0,1709587922155.0,1709588056251.0,1709588181867.0,1709588275355.0,1709588364211.0,1709587815996.0,1709588339067.0,1709587593284.0,1709587289675.0,1709586392955.0,1709586445245.0,1709586626635.0,1709586662470.0,1709587289675.0,1709587326071.0,1709587506867.0,627205,2.333777286543244,2.417720067289033,3846.2127659574467,3073.8474576271187,1.6,3.8606310356310356,3087.777777777778,2133.923076923077,5,8,0.0,0.7241042361101774,36396,12583.0,3408.1724137931033,0.0,0.0,0.0,0.0,1
1642,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,True,14,0.5833333333333334,0.6666666666666666,0.5,1.0,7,never,N,7,1to2,Y,USA,14:31,25-29,M,Right,Y,,Y,,Black,1,N,2,7,N,3,i would think of a category that has a lot of similar words to type as many as possible,meaning,equal,food,the story i read,This experiment was measuring my iq and gathering personal data,it was easier the 2nd time,2,7,7,it was easier to not think about the story because it was pretty boring,i focus on clothes and states,unintentional,The one time i remembered the story is when i typed beer because claire's husband was drinking beer,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,i felt frustrated because i didnt know how many pages i would have to go through,N,,6.0,,,5,1,4,7,7,4,1,4,2,1,1,3,4,37,44,30,0.44047619047619047,0.4835164835164835,0.42857142857142855,1,0,1709579873899.0,1709579162653.0,1709580055783.0,1709579345900.0,1709580411183.0,1709580501301.0,1709580560637.0,1709580603112.0,1709580734573.0,1709580134171.0,1709580672268.0,1709580073013.0,1709579379608.0,1709579119451.0,1709580055782.0,1709579345898.0,1709580068846.0,1709579373398.0,1709580501300.0,1709580560636.0,1709580603111.0,1709580668729.0,1709580746571.0,1709580411182.0,1709580734572.0,1709580134170.0,1709579854158.0,1709579139786.0,1709579162653.0,1709579345898.0,1709579379608.0,1709579854158.0,1709579873899.0,1709580055782.0,474550,2.2572880983750547,1.676112776112776,2597.942857142857,3664.32,2.4678945297127117,1.4583333333333333,2445.818181818182,2292.9166666666665,1,0,0.2765666666666667,0.4593592264949688,19741,18974.0,2964.507692307692,60.47388333333333,4.0,0.2765666666666667,0.2765666666666667,1
1676,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False,False,True,True,True,True,True,True,False,True,14,0.5833333333333334,0.5,0.6666666666666666,0.5,7,never,Y,7,never,Y,USA,22:17,60-64,F,Left,Y,,Y,,White,1,N,2,4,N,3,just thought of a word and would think of similar words,equal,equal,food,the story,not sure but maybe memory test,it was easy the first time but stressful after story,5,7,4,the food words were easy to forget,none I just focused on other topics,unintentional,it would just pop into my head,5.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,just calm to a uneasiness,N,,,,,6,6,6,5,5,6,2,3,3,1,1,5,7,51,56,39,0.6071428571428571,0.6153846153846154,0.5571428571428572,6,0,1709694162519.0,1709693481469.0,1709694344426.0,1709693668419.0,1709694647225.0,1709694786076.0,1709694927268.0,1709694967313.0,1709695074776.0,1709694437450.0,1709695009761.0,1709694359138.0,1709693708446.0,1709693369325.0,1709694344425.0,1709693668418.0,1709694355482.0,1709693694834.0,1709694786074.0,1709694927266.0,1709694967312.0,1709695005053.0,1709695083634.0,1709694647223.0,1709695074774.0,1709694437447.0,1709694125745.0,1709693418543.0,1709693481469.0,1709693668418.0,1709693708446.0,1709694125745.0,1709694162519.0,1709694344425.0,417299,2.9718219461697726,3.3858969155844156,5683.96875,5664.545454545455,2.65,2.824585921325052,4992.0,4895.833333333333,6,0,0.054283333333333336,0.740867912704318,36774,12856.0,5573.666666666667,0.054283333333333336,2.0,0.0,0.0,1
