participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_suppress_1,guess_suppres_2,guess_experiment,wcg_diff_general,linger_rating,success_suppress_1,success_suppress_2,volition,volition_explanation,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw_10,tran_prop_10,free_association_post_stage_start,free_association_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1128,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,USA,16:51,25-29,F,Right,Y,,Y,,Asian,1,N,4,8,N,6,I looked at the things around me and went from there.,meaning,meaning,Food,The story,I think they were trying to measure how much thoughts can be influenced to information seen right before.,I think I looked around me more for the word chain after the story.,3,6,6,unintentional,"On occasion, a word that I typed would remind me of an aspect of the story.",1.0,2.0,3.0,2.0,2.0,2.0,I generally felt like I was able to move on from the story to complete the word chain.,5.0,"At first, it seemed like word chain meant words that are linked together, such as ball, room, mate, etc.",,5,1,3,6,4,5,4,1,2,2,1,1,1,30,0.42857142857142855,1698266386558.0,1698265550796.0,1698266804722.0,1698266912306.0,1698266966508.0,1698267009772.0,1698267127398.0,1698266638772.0,1698267060142.0,1698266572948.0,1698265745616.0,1698266567680.0,1698265733508.0,1698266912304.0,1698266966506.0,1698267009770.0,1698267056875.0,1698267196712.0,1698266804719.0,1698267127395.0,1698266638769.0,1698266335545.0,1698265550796.0,1698265733508.0,1698265745616.0,1698266335545.0,1698266386558.0,1698266567680.0,589929,2.383140571643677,2.8448933734520394,2514.3055555555557,2501.6164383561645,2.915367965367965,2.479037629037629,2653.909090909091,2186.923076923077,0.0,0.7045389791723381,51013,7149.0,2507.9172413793103,1.6666666666666667e-05,1.0,0.0,0.0,1
1209,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,21,0.875,1.0,0.75,1.0,USA,16:43,45-49,F,Right,Y,,Y,,White,1,N,5,9,N,4,i didnt have any,none,none,food,the story,attention,none,1,7,7,,,,,,,,,,7.0,,,7,1,4,7,7,4,3,6,2,1,1,5,5,36,0.5142857142857142,1698266032848.0,1698265281044.0,1698266533249.0,1698266571805.0,,,1698266632698.0,1698266369290.0,1698266591104.0,1698266325378.0,1698265635270.0,1698266322633.0,1698265625517.0,1698266571804.0,1698266588074.0,,,1698266638368.0,1698266533248.0,1698266632697.0,1698266369288.0,1698265943143.0,1698265281044.0,1698265625517.0,1698265635270.0,1698265943143.0,1698266032848.0,1698266322633.0,307873,3.605106153601137,1.1642857142857144,19318.6,14352.541666666666,3.6462644440905314,1.190909090909091,3191.777777777778,3735.125,0.0,0.6966213738993434,89705,213064.0,16262.564102564103,0.0,0.0,0.0,0.0,1
1129,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,USA,10:45,NONE,NONE,NONE,Y,,Y,,NONE,1,NONE,4,8,N,1,i typed words.,none,none,food,that shitty story you made me read,it is not the responsibility of the participant to reverse engineer the questions of this study to determine your reason for posting. Burdening the participants with a written explanation does absolutely nothing other than reveal the DISGUSTING amount of disrespect you clearly have for them.,none,1,4,4,,,,,,,,,,1.0,,,3,1,3,6,7,1,1,2,3,1,1,1,1,22,0.3142857142857143,1698330983751.0,1698330294006.0,1698331369200.0,1698331478204.0,,,1698331545980.0,1698331209305.0,1698331499783.0,1698331169558.0,1698330487155.0,1698331165523.0,1698330475850.0,1698331478203.0,1698331496630.0,,,1698331550353.0,1698331369199.0,1698331545978.0,1698331209295.0,1698330953322.0,1698330294006.0,1698330475850.0,1698330487155.0,1698330953322.0,1698330983751.0,1698331165523.0,466167,1.880963679177965,2.419637811866073,3079.9661016949153,2392.1052631578946,1.095959595959596,2.199206349206349,3228.8888888888887,2404.1666666666665,0.004683333333333334,0.7452863998495045,30429,8944.0,2692.725925925926,0.004683333333333334,1.0,0.0,0.0,1
1130,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,False,True,19,0.7916666666666666,0.8333333333333334,0.75,1.0,USA,15:49,20-24,F,Right,Y,,Y,,White,1,N,1,10,N,7,I just used the first word that came to mind ,none,none,food,the story ,creativity ,it was harder to avoid thinking about the story ,6,7,5,unintentional,My mind kept going back to the story and wanting to use words associated with it ,1.0,6.0,3.0,2.0,2.0,1.0,I was thinking about words that went with the story ,7.0,,,6,1,6,7,2,7,6,6,1,1,1,2,2,42,0.6,1698266122362.0,1698265488278.0,1698266638546.0,1698266756017.0,1698266805365.0,1698266851125.0,1698266970837.0,1698266406558.0,1698266931926.0,1698266309317.0,1698265679398.0,1698266306733.0,1698265670225.0,1698266756016.0,1698266805364.0,1698266851124.0,1698266928448.0,1698266977011.0,1698266638544.0,1698266970836.0,1698266406556.0,1698266107609.0,1698265488278.0,1698265670225.0,1698265679398.0,1698266107609.0,1698266122362.0,1698266306733.0,428211,2.895126006069402,3.0197729467337306,3478.1132075471696,3307.6545454545453,2.417167832167832,2.5920454545454543,2824.9,3200.0,0.0049833333333333335,0.7303843152768015,14753,9274.0,3391.3055555555557,0.0049833333333333335,1.0,0.0,0.0,1
1131,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,22,0.9166666666666666,1.0,0.8333333333333334,1.0,USA,16:34,25-29,NEITHER,Right,Y,,Y,,White,1,N,5,8,N,7,focusing on professional knowledge- specifically content I'm teaching my students,meaning,meaning,food,the story,I'm actually note sure. Some sort of word association?,"I felt a little agitated in the second game, but mostly because the tension in the story had put me on edge (I wasn't expecting such dark themes)",7,7,7,neither,"I deliberately tried to exclude the text from my mind entirely and focus ONLY on the areas from which I was drawing words (like my profession, etc)",5.0,3.0,5.0,1.0,1.0,1.0,I felt more on edge and it was definitely harder to exclude the banned topic,7.0,,,5,1,6,6,3,7,7,2,1,1,1,1,1,37,0.5285714285714286,1698265551349.0,1698265116419.0,1698265901123.0,1698265950498.0,1698265983170.0,1698266020154.0,1698266092483.0,1698265771107.0,1698266056272.0,1698265737806.0,1698265307205.0,1698265734294.0,1698265298183.0,1698265950497.0,1698265983169.0,1698266020153.0,1698266053657.0,1698266097921.0,1698265901121.0,1698266092482.0,1698265771105.0,1698265529589.0,1698265116419.0,1698265298183.0,1698265307205.0,1698265529589.0,1698265551349.0,1698265734294.0,222384,2.153485091687339,1.8844604637786455,1693.5,1514.375,1.9454545454545453,2.3166666666666664,1733.1764705882354,1309.5238095238096,0.0,0.6704548112582636,21760,5128.0,1599.2236842105262,0.0,0.0,0.0,0.0,1
1132,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,USA,10:21,55-59,F,Left,Y,,Y,,White,1,N,1,7,N,7,"concentrated on common words as much as I could, I tried not to focus on food or the story and stayed away with any words that came to mind that may have been in the story, as that was long and I am not sure if I was able to leave any words out from the story. as far as the food went , that was easy.",none,none,food ,the story I read,to see if I could surpress the thoughts I was told to surpress,"I felt it was easy to not type words of food, but harder to not think about the story and type any word i had read from it. ",5,7,5,unintentional,"well I couldnt help but think about the text, but if it did come to mind I surpressed it and concentrated on single words used every day. ",4.0,3.0,3.0,1.0,1.0,1.0,"interesting study, I tried to keep my mind free of food and the text as much as possible while coming up with words.",7.0,,best of luck in your research was glad to have been a part. have a great weekend ,7,1,5,7,4,7,4,2,3,1,1,3,1,38,0.5428571428571428,1698329175380.0,1698328212718.0,1698329683835.0,1698329859008.0,1698329923985.0,1698329976268.0,1698330120648.0,1698329442883.0,1698330059331.0,1698329360789.0,1698328413470.0,1698329357230.0,1698328394024.0,1698329859006.0,1698329923978.0,1698329976266.0,1698330054938.0,1698330145984.0,1698329683827.0,1698330120642.0,1698329442867.0,1698329144584.0,1698328212718.0,1698328394024.0,1698328413470.0,1698329144584.0,1698329175380.0,1698329357230.0,731114,2.4367138238105976,2.66868240023282,2795.876923076923,2551.7323943661972,2.2024793388429753,3.1715750915750913,2404.5,2007.3846153846155,0.0,0.8055822088962368,30796,6840.0,2668.419117647059,0.0,0.0,0.0,0.0,1
1133,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,USA,16:21,25-29,F,Right,Y,,Y,,White,1,N,2,3,N,6,"I didn't have any strategies, I just typed whatever word came to my. mind",none,none,food,the story i just read,to test peoples memory,it was easier during the first round to avoid the topic,7,7,5,unintentional,i wasn't intentionally trying to remember details from the story but sometimes when i would go to put in a new word i noticed that the first word that would come to my head could be related to the story,1.0,4.0,6.0,1.0,1.0,1.0,"the only specific change i felt was that it was a little bit harder in the second round because sometimes the first word that would come to my head when i went to go put a new one in, it was related to the story ",7.0,,,6,1,6,7,5,7,4,4,1,1,1,1,1,38,0.5428571428571428,1698268044918.0,1698267111570.0,1698268558167.0,1698268674316.0,1698268712303.0,1698268776008.0,1698268944295.0,1698268342319.0,1698268875518.0,1698268233143.0,1698267311985.0,1698268225218.0,1698267293428.0,1698268674315.0,1698268712301.0,1698268776006.0,1698268871747.0,1698268950745.0,1698268558165.0,1698268944294.0,1698268342316.0,1698268018047.0,1698267111570.0,1698267293428.0,1698267311985.0,1698268018047.0,1698268044918.0,1698268225218.0,706062,2.209256429844665,2.5436631174208815,3338.3703703703704,3246.7678571428573,2.195238095238095,2.817447769621683,2486.3333333333335,2077.0,0.041716666666666666,0.794351524867877,26871,8664.0,3291.7363636363634,0.041716666666666666,1.0,0.0,0.041716666666666666,1
1210,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,10,0.4166666666666667,0.5833333333333334,0.25,0.5,USA,10:11,35-39,M,Right,Y,,Y,,Black,1,N,5,8,N,6,No strategies used actually.,none,none,food,story read,study and reading of words.,No differences.,5,7,6,unintentional,"When playing the 2nd word repetitive game, the thoughts of the story came to mind but I suppressed them.",5.0,3.0,2.0,2.0,2.0,1.0,There were no experiences rather than trying to recall some of the text I read to answer the ensuing questions.,6.0,,This study was cool and interesting.,5,2,4,6,2,2,5,5,2,2,4,2,2,37,0.5285714285714286,1698331971934.0,1698330631465.0,1698332566485.0,1698332724502.0,1698332801655.0,1698332908000.0,1698333185990.0,1698332273001.0,1698333061986.0,1698332169558.0,1698330849611.0,1698332158945.0,1698330813462.0,1698332724500.0,1698332801653.0,1698332907998.0,1698333055379.0,1698333220319.0,1698332566481.0,1698333185988.0,1698332272997.0,1698331945695.0,1698330631465.0,1698330813462.0,1698330849611.0,1698331945695.0,1698331971934.0,1698332158945.0,1096084,2.658099427454266,2.8009997674959313,4674.4,4665.5641025641025,2.2399999999999998,1.8199999999999998,4086.4285714285716,4604.166666666667,1.3567,0.5686863579611694,26239,15903.0,4670.037974683544,3.5819833333333335,11.0,1.3154333333333335,1.3154333333333335,1
1211,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,USA,17:36,40-44,F,Right,Y,,Y,,White,1,N,2,5,N,7,I looked at things around me and then associated them with other words and kept going.,meaning,meaning,food,the story i just read,i'm not sure,none really except i could use food,7,7,4,unintentional,Some of the words kept floating back into my head after I read it but I tried to stay focused.,2.0,3.0,3.0,3.0,2.0,1.0,It seemed a little easier since I could use food.,7.0,,,5,2,5,7,1,7,6,6,4,3,2,5,4,47,0.6714285714285714,1698268639389.0,1698267530541.0,1698269033135.0,1698269090382.0,1698269117916.0,1698269144762.0,1698269811878.0,1698268871886.0,1698269749653.0,1698268825709.0,1698267758215.0,1698268822185.0,1698267715412.0,1698269090377.0,1698269117906.0,1698269144755.0,1698269179765.0,1698269816119.0,1698269033123.0,1698269811870.0,1698268871867.0,1698268521564.0,1698267530541.0,1698267715412.0,1698267758215.0,1698268521564.0,1698268639389.0,1698268822185.0,763349,2.449522259496684,2.303024128471699,2537.1388888888887,2565.8055555555557,2.2954545454545454,2.7086580086580088,2044.0714285714287,2679.3636363636365,16.48645,0.4446439778050118,117825,19503.0,2551.472222222222,18.61726666666667,16.0,3.8593166666666665,6.339266666666666,1
1134,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,19,0.7916666666666666,0.6666666666666666,0.9166666666666666,1.0,USA,16:44,20-24,F,Right,Y,,Y,,White,1,N,5,8,N,5,used words that were around me and related to each other,none,none,food,the story,how much different things in our lives change what we think ,I tried harder not to think about the story than I was trying not to think about food,2,6,6,unintentional,I tried not to think about the text when typing words but every now and then a word came to mind and it made me think of the story so I had to focus on not thinking about the story,1.0,2.0,1.0,1.0,1.0,1.0,I was trying not to repeat words from the first game but I was able to suppress the story well,7.0,,fun different study than just clicking on bubbles,6,1,5,7,3,3,2,3,2,1,1,1,1,31,0.44285714285714284,1698266127655.0,1698265509926.0,1698266506685.0,1698266561894.0,1698266595143.0,1698266636373.0,1698266745114.0,1698266361681.0,1698266682225.0,1698266314705.0,1698265701689.0,1698266309124.0,1698265693940.0,1698266561892.0,1698266595141.0,1698266636372.0,1698266679066.0,1698266760343.0,1698266506682.0,1698266745112.0,1698266361678.0,1698266082316.0,1698265509926.0,1698265693940.0,1698265701689.0,1698266082316.0,1698266127655.0,1698266309124.0,380627,2.1460783427099215,2.414586733496799,1869.721649484536,2485.2432432432433,1.948076923076923,2.996969696969697,1610.1666666666667,2719.2727272727275,0.0,0.6197641309941557,45339,9234.0,2136.0877192982457,0.0,0.0,0.0,0.0,1
1135,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,USA,14:07,25-29,M,Left,Y,,Y,,White,1,N,2,2,N,7,Naming things related to each other so I spent less time drawing blanks ,equal,equal,Food,The story,Peoples attention span and their ability to think about other subjects when intruted to not think about something in particular.,n/a,5,7,7,neither,"While I was interested in the story, it did not interfere with my ability to come up with unrelated words. For the second word game, if we were instructed to not use food on top of not using the story, I would've found that more difficult. ",3.0,2.0,1.0,1.0,1.0,2.0,"I only thought of a few words during the second phase that I had to remove, the biggest one being Church,. I removed that because I felt it tied into the story in a sense so I avoided it.",7.0,,"I really enjoyed this! A link to the book / novel would be cool (I know the tile was provided, but a link to an open resource providing the story would've been AWESOME.",5,1,5,6,5,7,3,3,2,2,1,3,3,35,0.5,1698267150522.0,1698266275896.0,1698267678547.0,1698267774366.0,1698267789876.0,1698267885802.0,1698268052418.0,1698267396438.0,1698268009815.0,1698267337580.0,1698266478132.0,1698267332827.0,1698266457845.0,1698267774365.0,1698267789874.0,1698267885801.0,1698268006115.0,1698268101604.0,1698267678545.0,1698268052416.0,1698267396436.0,1698267132676.0,1698266275896.0,1698266457845.0,1698266478132.0,1698267132676.0,1698267150522.0,1698267332827.0,654544,1.770853130609228,2.4892662892662893,4239.139534883721,4331.5,1.5142857142857142,2.890860990860991,3649.5714285714284,3258.8888888888887,0.7111166666666667,0.6725559198824872,17846,17150.0,4284.7764705882355,0.7111166666666667,4.0,0.015516666666666668,0.05176666666666666,1
1136,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.8333333333333334,1.0,1.0,USA,10:39,20-24,NEITHER,Right,Y,,Y,,White,1,N,4,8,N,6,I just types the first words that came to mind.,none,none,food,the story,How well people can remember a story when they don't think about it for a few minutes.,I was trying to suppress different thoughts.,3,7,6,unintentional,The story popped up in the back of my head.,4.0,5.0,2.0,5.0,5.0,2.0,I felt I could type words related to food. I also felt the story creep into the back of my mind. I didn't think much about what emotions I felt.,7.0,,none,5,2,5,6,4,6,4,5,2,1,1,1,1,37,0.5285714285714286,1698330168910.0,1698329012352.0,1698330698001.0,1698330847683.0,1698330936166.0,1698330975004.0,1698331225809.0,1698330451330.0,1698331152156.0,1698330356695.0,1698329206479.0,1698330350874.0,1698329192984.0,1698330847679.0,1698330936164.0,1698330975002.0,1698331146520.0,1698331239391.0,1698330697996.0,1698331225807.0,1698330451325.0,1698330142868.0,1698329012352.0,1698329192984.0,1698329206479.0,1698330142868.0,1698330168910.0,1698330350874.0,936389,2.417249417249417,2.601563180409334,4547.725,4513.725,2.5,2.692857142857143,4591.0,4133.571428571428,0.0,0.7970096037990534,26042,10853.0,4530.725,0.0,0.0,0.0,0.0,1
1137,True,True,True,False,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,19,0.7916666666666666,0.75,0.8333333333333334,1.0,USA,16:47,30-34,M,Right,Y,,Y,,White,1,Y,4,5,N,5,None. I wrote what words came to mind.,equal,equal,Food,The story just read,How well we can suppress thoughts based on biological needs and being emotionally disturubed.,I felt a little more unsettled as I wanted to learn how the text ended.,3,7,5,unintentional,Some scenes were coming to mind while playing the word game.,4.0,1.0,3.0,1.0,6.0,3.0,I felt a little disturbed and curious as to how the text ended but was able to focus on the word game.,7.0,,,7,3,3,6,7,7,4,1,3,1,1,1,1,36,0.5142857142857142,1698266319953.0,1698265671117.0,1698266695146.0,1698266751663.0,1698266776793.0,1698266811423.0,1698266877875.0,1698266532673.0,1698266852452.0,1698266505291.0,1698265866205.0,1698266502464.0,1698265858429.0,1698266751663.0,1698266776792.0,1698266811423.0,1698266850030.0,1698266880818.0,1698266695145.0,1698266877874.0,1698266532671.0,1698266297749.0,1698265671117.0,1698265858429.0,1698265866205.0,1698266297749.0,1698266319953.0,1698266502464.0,431544,2.774510721836303,2.581435618644921,4244.069767441861,4256.704545454545,2.7832525252525255,2.607142857142857,1830.1333333333334,2682.9,0.16911666666666667,0.7292532242713209,22204,24684.0,4250.459770114942,0.16911666666666667,1.0,0.0,0.0,1
1212,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,False,False,False,True,False,True,False,15,0.625,0.75,0.5,1.0,USA,18:29,35-39,F,Left,Y,,Y,,Black,1,N,5,8,N,5,I thought about my life and the current things I was dealing with in the outside world,meaning,meaning,Food,Story I just read,"Memory, recall, ability to follow directions",None,6,7,7,unintentional,I couldn't remember if I had typed any words that may have been in the story because I was focused so hard on not using them that I began to forget.,5.0,3.0,1.0,5.0,6.0,1.0,"During the word chain game, I was trying to determine if the study may have been testing vocabulary levels or syllables and began to become self-conscious as if my words may have been too simple since they aren't the words I would use writing. This made me begin to think of larger words.",7.0,,"I thought the study was straight forward and the story was interesting. Initially I thought it may have been testing reading speed so I was reading quickly, but then slowed down when I became more interested in the story. ",7,7,4,5,6,7,6,5,1,6,1,5,6,49,0.7,1698266009358.0,1698265399477.0,1698279837622.0,1698279911552.0,1698279930017.0,1698280011426.0,1698280183095.0,1698266271547.0,1698280137751.0,1698266198746.0,1698265589397.0,1698266195672.0,1698265580023.0,1698279911548.0,1698279930015.0,1698280011423.0,1698280111539.0,1698280245394.0,1698279837601.0,1698280183092.0,1698266271544.0,1698265995082.0,1698265399477.0,1698265580023.0,1698265589397.0,1698265995082.0,1698266009358.0,1698266195672.0,405685,2.4972389928911665,3.1979585664664714,4139.177777777778,2776.4307692307693,4.253030303030304,3.8697472170686456,2438.3,1777.625,221.35606666666666,0.4478785902629891,14276,21444.0,3333.918181818182,221.35606666666666,1.0,0.0,0.0,1
1138,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,USA,16:04,30-34,F,Right,Y,,Y,,Black,1,N,4,4,N,7,I rhymed words but also typed words similar to the ones before.,equal,meaning,food,the story read,I think this experiment is trying to measure if the brain is able to put aside thoughts ,I was able to not type words that were foods in round 1 but I found myself eventually leading to words related to the story.,2,7,6,unintentional,"Since I was able to type words that were foods I found it easier to stay off topic until I began to type words that related to each other and coincidentally words like homeless, tent, camping came up and then blood, doctor death which were both related to the story!",2.0,5.0,6.0,1.0,1.0,1.0,The only change I had was an eagerness to do round 2 because the story was very interesting which woke my mind.,7.0,,None,6,1,5,7,4,7,3,4,2,1,1,1,1,37,0.5285714285714286,1698267117658.0,1698265874055.0,1698267544761.0,1698267642872.0,1698267691937.0,1698267774514.0,1698267895238.0,1698267368009.0,1698267847289.0,1698267317357.0,1698266072058.0,1698267300302.0,1698266058222.0,1698267642870.0,1698267691936.0,1698267774513.0,1698267844333.0,1698267904570.0,1698267544759.0,1698267895237.0,1698267368006.0,1698267097210.0,1698265874055.0,1698266058222.0,1698266072058.0,1698267097210.0,1698267117658.0,1698267300302.0,1025152,2.7001910417369355,2.3140821086079533,2254.061728395062,2301.2375,2.5803030303030305,1.7000000000000002,3303.1111111111113,2076.6428571428573,0.0,0.7666996731247088,20448,9022.0,2277.503105590062,0.0,0.0,0.0,0.0,1
1139,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,USA,10:23,25-29,F,Right,Y,,Y,,Black,1,N,2,10,N,7,I just did my best to think of things so far away from the story and just kept on that path,equal,equal,Suppress thoughts/words related to Food,Suppress thoughts/words related to the story,Memory,"I definitely found it harder knowing that after reading the intriguing passage, I had to not think about it playing the second chain game ",7,7,6,unintentional,"While doing the second chain game after reading the text, I found myself thinking of the outcome of the story and what happens next. But also thinking about what i know so far and what was to come of Claire and her husband",1.0,6.0,7.0,2.0,5.0,1.0,"I felt myself a little more distracted by what i had read, it lingered",7.0,,,5,1,3,7,2,7,4,7,2,1,2,3,1,39,0.5571428571428572,1698329219300.0,1698328568246.0,1698329669700.0,1698329787089.0,1698330063625.0,1698330161406.0,1698330347943.0,1698329500362.0,1698330219524.0,1698329408561.0,1698328758956.0,1698329404382.0,1698328748645.0,1698329787088.0,1698330063624.0,1698330161405.0,1698330214519.0,1698330353142.0,1698329669699.0,1698330347942.0,1698329500361.0,1698329193021.0,1698328568246.0,1698328748645.0,1698328758956.0,1698329193021.0,1698329219300.0,1698329404382.0,434065,2.398604763583755,2.9437356878466545,2643.6285714285714,2470.917808219178,2.447762041879689,2.6498251748251747,2269.4615384615386,2276.6923076923076,0.14563333333333334,0.679952943032864,26279,6991.0,2555.4615384615386,10.415066666666666,3.0,0.0,0.0,1
1140,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,USA,10:31,40-44,F,Right,Y,,Y,,White,1,N,1,5,N,6,I wrote whatever popped in my head and thought of relating words.,equal,equal,food,the story,If the brain thinks  of things it is told not to. ,none,3,7,6,unintentional,"I thought of things in the story, like the truck",1.0,1.0,1.0,1.0,1.0,1.0,When playing the game nothing changed. ,7.0,,,7,1,7,7,4,7,5,5,1,1,1,5,3,42,0.6,1698330058179.0,1698328989316.0,1698330483416.0,1698330565592.0,1698330588867.0,1698330614576.0,1698330717204.0,1698330300693.0,1698330667648.0,1698330243721.0,1698329187621.0,1698330239786.0,1698329177369.0,1698330565591.0,1698330588865.0,1698330614575.0,1698330664649.0,1698330722712.0,1698330483413.0,1698330717202.0,1698330300692.0,1698330028244.0,1698328989316.0,1698329177369.0,1698329187621.0,1698330028244.0,1698330058179.0,1698330239786.0,840623,2.5009170713344626,2.361841428340284,3560.4901960784314,3298.719298245614,2.7902450592885377,3.420331639375118,2622.6,2473.5,0.0,0.8051109714642816,29935,17904.0,3422.3333333333335,0.0,0.0,0.0,0.0,1
1141,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,18,0.75,0.8333333333333334,0.6666666666666666,1.0,USA,10:44,25-29,F,Right,Y,,Y,,White,1,N,4,6,N,5,"Categories, if I wrote a word that was in a category or had an opposite like a color etc I would write those next.",meaning,meaning,food,the story,Understanding and remembrance of connected thoughts.,I thought that then I could write about food in the 2nd game but I still really didn't.,5,7,4,unintentional,"When playing the game your searching for current location, current items, current feelings as its easier to write and the story was recent so it's kind of current.",4.0,4.0,4.0,4.0,4.0,1.0,Well something had been bothering me and on my mind for part 1. I tried not to repeat it for part 2. It still bothers me but I was distracted by the story/not wanting to repeat myself too much.,7.0,,,5,2,6,6,4,4,4,6,2,4,4,6,6,43,0.6142857142857143,1698330789701.0,1698330113322.0,1698331239384.0,1698331312899.0,1698331346961.0,1698331390912.0,1698331500258.0,1698331015701.0,1698331458246.0,1698330973110.0,1698330301070.0,1698330969712.0,1698330294480.0,1698331312897.0,1698331346960.0,1698331390911.0,1698331455597.0,1698331505274.0,1698331239382.0,1698331500257.0,1698331015700.0,1698330749200.0,1698330113322.0,1698330294480.0,1698330301070.0,1698330749200.0,1698330789701.0,1698330969712.0,448130,2.9741151908114,3.169497627727121,1697.8490566037735,1758.4563106796118,3.5067460317460317,3.285440559440559,1550.0,1414.1904761904761,0.0,0.8189370120575659,40501,9497.0,1727.7177033492824,17.870716666666667,2.0,0.0,0.0,1
