participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,pause_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_pause_testing_stage_start,interference_pause_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_pause_testing_stage_end,interference_pause_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_pause_testing_time,interference_pause_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_pause_testing0_task_start,interference_pause_training0_task_start,interference_pause_training1_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_pause_testing0_task_end,interference_pause_training0_task_end,interference_pause_training1_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_pause_testing,time_away_interference_pause_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,time_unpressed,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre
1584,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,22.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,6.0,2.0,6.0,6.0,6.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,40.0,46.0,34.0,0.47619047619047616,0.5054945054945055,0.4857142857142857,N,5.0,Literally just letting any word come to mind. I tried to make them very different in both meaning and length.,none,none,"I counted to 30 - well, 31.",I absolutely couldn't tell you!,"I was conscious of not using words that might have any relation to the story, like camping or murder.",3.0,unintentional,"It was only in flashes, like if I wrote ""food"" I'd think, wait, did they eat in the story?",3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,"Just what I've already said - an awareness that there might be words I should avoid, but it wasn't all that active. Also, I had cats jumping all over me in the first round and they'd settled by the second.",USA,13:37,50-54,M,Right,Y,,Y,,White,1,N,4,9,N,,7.0,,What was the pause instruction for?,0.0,1710878986446.0,1710878983712.0,1710879838564.0,1710879125169.0,1710878990031.0,1710879005465.0,1710878979693.0,1710879807003.0,1710879075429.0,1710880094793.0,1710880643242.0,1710880316435.0,1710880701115.0,1710880033619.0,1710879337430.0,1710878979930.0,1710878990030.0,1710878986444.0,1710880033617.0,1710879337429.0,1710879005464.0,1710879075428.0,1710878979929.0,1710879838563.0,1710879125168.0,1710880316433.0,1710880701114.0,1710880643237.0,1710880727876.0,1710880094791.0,1710879807002.0,1710878983711.0,3584.0,2732.0,195053.0,212260.0,15433.0,69963.0,236.0,31560.0,49739.0,221640.0,57872.0,326802.0,26761.0,61172.0,469572.0,3781.0,1710879850418.0,1710879156243.0,1710879807002.0,1710879083798.0,,1710879355720.0,1710880033617.0,1710879337429.0,1710879838563.0,1710879089616.0,,1710879807002.0,451282.0,0.5874341430830575,43416.0,10297.0,10297.0,4859.234708392603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14111.0,1561,2.377425044091711,2.4539377289377287,4950.8378378378375,4767.631578947368,3.1399999999999997,3.158333333333333,3827.5714285714284,3668.875
1585,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,23.0,0.9583333333333334,1.0,0.9166666666666666,1.0,6.0,1.0,6.0,6.0,2.0,7.0,2.0,5.0,1.0,1.0,1.0,6.0,7.0,49.0,51.0,36.0,0.5833333333333334,0.5604395604395604,0.5142857142857142,N,6.0,words that were close to each other ,none,none,nothing,fun,went easier the second time ,4.0,unintentional,The story was so good I was still thinking about it.,2.0,4.0,2.0,1.0,2.0,6.0,3.0,2.0,It was a pleasurable experience.,USA,12:43,40-44,F,Right,Y,,Y,,White,1,N,3,7,N,,,,,0.0,1710863974885.0,1710863968651.0,1710865352739.0,1710864086406.0,1710863986172.0,1710864009342.0,1710863965736.0,1710865321015.0,1710864024182.0,1710865647409.0,1710866538003.0,1710866327672.0,1710866607990.0,1710865593496.0,1710864510907.0,1710863965912.0,1710863986170.0,1710863974884.0,1710865593493.0,1710864510906.0,1710864009340.0,1710864024181.0,1710863965910.0,1710865352738.0,1710864086405.0,1710866327669.0,1710866607987.0,1710866537998.0,1710866617031.0,1710865647405.0,1710865321013.0,1710863968649.0,11285.0,6233.0,240754.0,424500.0,23168.0,14839.0,174.0,31723.0,62223.0,680260.0,69984.0,210326.0,9041.0,53909.0,810106.0,2737.0,1710865409749.0,1710864318540.0,1710865321014.0,1710864031964.0,1710864045750.0,1710864523385.0,1710865593492.0,1710864510906.0,1710865352737.0,1710864039735.0,1710864051347.0,1710865321013.0,797628.0,0.6630807895376586,88736.0,51974.0,24357.0,6810.2625806451615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.0,1,0,24372.0,1723,2.5043017197855906,1.9863636363636366,5926.645161290323,7693.88,3.1422414622414623,2.05,3011.1111111111113,4109.857142857143
1586,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,22.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7.0,1.0,5.0,7.0,4.0,7.0,3.0,7.0,1.0,1.0,1.0,4.0,4.0,48.0,52.0,40.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,N,1.0,I used words that related to each other until I changed topics. ,none,none,I answered a text on my phone.,I am not completely sure. ,I played the word chain game in the same method. ,5.0,neither,"I used a few water themes in my word chain, but related them to my local area (swamp etc). ",5.0,5.0,3.0,5.0,1.0,1.0,1.0,4.0,It really did not affect my word chain game other than I used water and natural words as one of my topics. ,USA,11:22,40-44,F,Right,Y,,Y,,White,1,N,4,1,N,,7.0,,,0.0,1710863963783.0,1710863960829.0,1710864717073.0,1710864103169.0,1710863969590.0,1710864051010.0,1710863958935.0,1710864685352.0,1710864058673.0,1710864958621.0,1710865261184.0,1710865105376.0,1710865334685.0,1710864911680.0,1710864300614.0,1710863959100.0,1710863969588.0,1710863963781.0,1710864911679.0,1710864300613.0,1710864051010.0,1710864058671.0,1710863959100.0,1710864717072.0,1710864103167.0,1710865105374.0,1710865334681.0,1710865261178.0,1710865341279.0,1710864958616.0,1710864685351.0,1710863960827.0,5805.0,2952.0,194606.0,197444.0,81420.0,7661.0,165.0,31720.0,44494.0,146753.0,73497.0,155802.0,6594.0,46936.0,384737.0,1727.0,1710864730398.0,1710864110143.0,1710864685351.0,1710864063492.0,,1710864307109.0,1710864911679.0,1710864300613.0,1710864717072.0,1710864069087.0,,1710864685351.0,378242.0,0.7207176382172316,45047.0,11467.0,7968.0,2246.7072085218156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,17840.0,1721,2.6595708973300947,2.560602285182848,2353.7402597402597,2139.674157303371,3.0974358974358975,2.1015151515151516,2063.214285714286,2261.846153846154
1587,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22.0,0.9166666666666666,0.8333333333333334,1.0,1.0,7.0,1.0,7.0,7.0,4.0,7.0,4.0,1.0,1.0,3.0,1.0,5.0,4.0,48.0,52.0,39.0,0.5714285714285714,0.5714285714285714,0.5571428571428572,N,7.0,Just typed whatever words came to my mind that I thought was related to the previous one,none,none,Hold the space button and wait for the pause to be over,How many details can someone remember,I felt like the words that were coming to mind after reading the story were related to the story,7.0,unintentional,"I didn't choose the words intentionally, but I noticed they were related to the story in a way",7.0,6.0,1.0,5.0,4.0,1.0,1.0,1.0,I felt like the words that were coming to my mind were less positive than the words before I read the story.,USA,11:54,40-44,F,Right,Y,,Y,,MORE,1,Y,2,9,N,,7.0,,,0.0,1710861088683.0,1710861081650.0,1710862730163.0,1710861536501.0,1710861347110.0,1710861381847.0,1710861079198.0,1710862698609.0,1710861450519.0,1710863010356.0,1710863643623.0,1710863282038.0,1710863737633.0,1710862938234.0,1710861757564.0,1710861079580.0,1710861347042.0,1710861088675.0,1710862938198.0,1710861757553.0,1710861381837.0,1710861450516.0,1710861079574.0,1710862730160.0,1710861536498.0,1710863282026.0,1710863737612.0,1710863643572.0,1710863749924.0,1710863010338.0,1710862698594.0,1710861081645.0,258359.0,7025.0,208035.0,221052.0,34727.0,68669.0,376.0,31551.0,85979.0,271670.0,93989.0,361534.0,12291.0,72104.0,941030.0,2065.0,1710862757899.0,1710861571710.0,1710862698600.0,1710861483496.0,,1710861775312.0,1710862938196.0,1710861757553.0,1710862730159.0,1710861489129.0,,1710862698593.0,923281.0,0.7951956083163848,59306.0,16808.0,16808.0,4700.401450230718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,58457.0,1559,4.716303245868463,2.9106139795164183,4870.72972972973,4530.073170731707,4.596287094547964,2.577922077922078,2897.777777777778,4124.428571428572
1588,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,22.0,0.9166666666666666,1.0,0.8333333333333334,1.0,7.0,1.0,7.0,7.0,4.0,7.0,6.0,4.0,1.0,1.0,1.0,5.0,7.0,54.0,58.0,42.0,0.6428571428571429,0.6373626373626373,0.6,N,5.0,Usually each word was prompted in my brain from the previous word. Sometimes I would draw a blank and I would just try to let my mind randomly think of a word.,meaning,meaning,I held the spacebar and just watched it. I considered taking a drink from my water bottle but I didn't because I was afraid I would mess up holding down the spacebar.,"I honestly do not know. It can't be entirely memory, but maybe some kind of association exercise?",I felt like the words that were coming out of me were related to the story and that annoyed me. It wasn't on purpose but it just happened.,5.0,neither,"Aspects of the story came to my mind as I realized the words I was typing were words from the story. I didn't like that this was happening, so I tried to veer away from thinking of the story or any words connected to it.",3.0,1.0,5.0,7.0,7.0,4.0,5.0,1.0,"So I feel like I have answered this question already, but I noticed that I was using words from the story and it annoyed me. I'm generally pretty good at compartmentalizing things, or so I thought. I try to focus on what is in front of me, and I sort of felt like the mood of the story was affecting me.",USA,14:49,50-54,F,Right,Y,,Y,,White,1,N,4,10,N,,7.0,,,0.0,1710878975282.0,1710878970484.0,1710879917499.0,1710879131580.0,1710879028816.0,1710879053447.0,1710878965051.0,1710879885001.0,1710879080847.0,1710880171431.0,1710880828179.0,1710880377080.0,1710880887905.0,1710880115282.0,1710879328618.0,1710878965229.0,1710879028814.0,1710878975279.0,1710880115279.0,1710879328617.0,1710879053446.0,1710879080846.0,1710878965228.0,1710879917498.0,1710879131579.0,1710880377077.0,1710880887902.0,1710880828169.0,1710880903469.0,1710880171427.0,1710879884999.0,1710878970482.0,53532.0,4795.0,197780.0,197037.0,24630.0,27399.0,177.0,32497.0,50732.0,205646.0,59723.0,451089.0,15564.0,56145.0,556381.0,5253.0,1710879931212.0,1710879145964.0,1710879885000.0,1710879088300.0,,1710879341396.0,1710880115279.0,1710879328617.0,1710879917498.0,1710879094801.0,,1710879884999.0,543603.0,0.7471235529178576,46213.0,8863.0,6578.0,3305.607699805068,8741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541.0,1,0,7366.0,2498,2.6911963147766165,2.809111868523633,3407.759259259259,3203.4561403508774,3.196180124223603,2.23,2720.0,2806.0
1589,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,18.0,0.75,1.0,0.5,0.5,7.0,6.0,7.0,6.0,2.0,7.0,4.0,4.0,6.0,4.0,2.0,5.0,7.0,65.0,67.0,53.0,0.7738095238095238,0.7362637362637363,0.7571428571428571,N,7.0,rhyme,sound,sound,Think of the next set of words,memory,I had a lot of words from the story I read,6.0,unintentional,The story came into my mind unconciously.,7.0,1.0,3.0,6.0,5.0,2.0,1.0,3.0,There was a change in emotions,USA,13:25,25-29,F,Right,Y,,Y,,Black,1,N,4,6,N,,7.0,,,1507129.0,1710864011248.0,1710863985458.0,1710867161261.0,1710865707475.0,1710864273058.0,1710865627917.0,1710863957735.0,1710867128973.0,1710865655102.0,1710868604403.0,1710869095457.0,1710868823165.0,1710869197601.0,1710868537359.0,1710865916132.0,1710863958574.0,1710864273054.0,1710864011245.0,1710868537349.0,1710865916130.0,1710865627914.0,1710865655099.0,1710863958571.0,1710867161260.0,1710865707473.0,1710868823147.0,1710869197594.0,1710869095445.0,1710869213906.0,1710868604391.0,1710867128970.0,1710863985455.0,261806.0,25787.0,1376088.0,208655.0,1354856.0,27182.0,836.0,32287.0,52371.0,218744.0,102137.0,272280.0,16305.0,67032.0,1212838.0,26881.0,1710868354736.0,1710865731121.0,1710867128972.0,1710865662722.0,,1710866012403.0,1710868537349.0,1710865916130.0,1710867161260.0,1710865669571.0,,1710867128970.0,1116567.0,0.8202646889297547,1225766.0,9367.0,7633.0,4160.545248868779,61857.0,0.0,1167398.0,0.0,1319243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339731.0,0.0,1,4,397761.0,2288,2.8330267478093565,2.3382159017453135,3579.0392156862745,4742.051282051282,2.4613095238095237,2.1671568627450983,3307.3333333333335,4693.166666666667
1590,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,7.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,72.0,79.0,58.0,0.8571428571428571,0.8681318681318682,0.8285714285714286,N,1.0,I did not use any strategy while playing the game.,meaning,sound,I answered thoughtfully.,The whole time I answered thoughtfully.,I did not use any strategy while playing the game,7.0,unintentional,I did not use any strategy while playing the game,7.0,7.0,7.0,7.0,7.0,1.0,7.0,1.0,I did not use any strategy while playing the game,USA,14:56,30-34,M,Right,Y,,Y,,White,1,N,4,0,N,,7.0,,,2004870.0,1710870670040.0,1710870509085.0,1710873351440.0,1710870794134.0,1710870713789.0,1710870723125.0,1710870506313.0,1710873319938.0,1710870723126.0,1710873734261.0,1710874603634.0,1710873899591.0,1710874712334.0,1710873587631.0,1710871084032.0,1710870506815.0,1710870713786.0,1710870670036.0,1710873587622.0,1710871084029.0,1710870723122.0,1710870723125.0,1710870506814.0,1710873351439.0,1710870794131.0,1710873899583.0,1710874712327.0,1710874603622.0,1710874720693.0,1710873734252.0,1710873319932.0,1710870509080.0,43746.0,160951.0,236182.0,289895.0,9333.0,0.0,501.0,31501.0,71005.0,165322.0,108693.0,704031.0,8359.0,146621.0,2235900.0,2265.0,1710873360275.0,1710870901637.0,1710873319936.0,1710870730460.0,,1710871094884.0,1710873587622.0,1710871084027.0,1710873351439.0,1710870738842.0,,1710873319932.0,2225048.0,0.01776731486954633,40343.0,154159.0,70895.0,33129.181818181816,27404.0,0.0,37013.0,159240.0,0.0,0.0,0.0,0.0,0.0,0.0,10472.0,149712.0,0.0,0.0,1658905.0,0.0,1,40,1021987.0,1503,2.45,2.325,20665.363636363636,45593.0,,2.05,,7117.5
1591,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,22.0,0.9166666666666666,1.0,0.8333333333333334,1.0,7.0,2.0,6.0,6.0,3.0,7.0,4.0,4.0,3.0,1.0,1.0,4.0,7.0,52.0,55.0,41.0,0.6190476190476191,0.6043956043956044,0.5857142857142857,N,5.0,"I would think of one word, then the next word would usually relate",meaning,meaning,Nothing,Determine if the words I came up with would be differently themed after reading a tragic story,My words were definitely more negative after reading such a ill fated story,6.0,unintentional,It was almost immediate that the story came to mind when I first began the second word playing sequence. It was almost unavoidable,7.0,6.0,6.0,7.0,2.0,1.0,2.0,2.0,"In the first round, I thought of words that I generally like. In the second round, it was definitely influenced by the story",USA,11:18,45-49,F,Right,Y,,Y,,Asian,1,N,4,1,N,,6.0,,,12927.0,1710870538078.0,1710870528523.0,1710871456748.0,1710870631099.0,1710870545001.0,1710870559873.0,1710870524525.0,1710871424517.0,1710870580672.0,1710871732779.0,1710872302715.0,1710871975496.0,1710872349833.0,1710871657115.0,1710870837784.0,1710870524720.0,1710870545000.0,1710870538076.0,1710871657113.0,1710870837784.0,1710870559872.0,1710870580671.0,1710870524718.0,1710871456747.0,1710870631099.0,1710871975494.0,1710872349831.0,1710872302705.0,1710872360079.0,1710871732776.0,1710871424515.0,1710870528521.0,6922.0,9553.0,200365.0,206685.0,14871.0,20798.0,193.0,32230.0,50427.0,242715.0,47116.0,327209.0,10246.0,75661.0,586731.0,3801.0,1710871474813.0,1710870655620.0,1710871424516.0,1710870589260.0,,1710870849505.0,1710871657113.0,1710870837784.0,1710871456746.0,1710870595522.0,,1710871424515.0,575010.0,0.7030445949372032,50298.0,12513.0,12513.0,3374.138888888889,0.0,0.0,2913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10014.0,0.0,0.0,0.0,0.0,1,2,18500.0,2230,3.914722018653564,2.2962547515377705,3375.5185185185187,3372.759259259259,4.62695275738754,2.693444055944056,2347.8333333333335,2354.6666666666665
1592,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,22.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,6.0,1.0,5.0,6.0,2.0,7.0,3.0,2.0,1.0,3.0,2.0,5.0,6.0,47.0,49.0,36.0,0.5595238095238095,0.5384615384615384,0.5142857142857142,N,5.0,I didn't use any strategies I just wrote words that came to mind,equal,equal,Thought about what I read,Seeing how reading a story influences the words people choose for a word chain game,None,4.0,unintentional,"The story came to my mind unintentionally while I was playing, words would remind me of things from the story.",4.0,5.0,3.0,4.0,3.0,5.0,6.0,4.0,I got more bored and tired and had a harder time coming up with original words.,USA,00:14,20-24,M,Right,Y,,Y,,White,1,N,2,5,N,,7.0,,,8.0,1710863915272.0,1710863912773.0,1710864435350.0,1710863969777.0,1710863918534.0,1710863924244.0,1710863909684.0,1710864404201.0,1710863928585.0,1710864651601.0,1710864853606.0,1710864758458.0,1710864882826.0,1710864622595.0,1710864158640.0,1710863909853.0,1710863918533.0,1710863915271.0,1710864622593.0,1710864158639.0,1710863924244.0,1710863928585.0,1710863909853.0,1710864435350.0,1710863969777.0,1710864758457.0,1710864882825.0,1710864853603.0,1710864887422.0,1710864651599.0,1710864404200.0,1710863912772.0,3261.0,2498.0,187243.0,188862.0,5710.0,4341.0,169.0,31149.0,41192.0,106856.0,29219.0,95145.0,4596.0,29004.0,245560.0,2919.0,1710864441674.0,1710863977298.0,1710864404200.0,1710863931317.0,,1710864164609.0,1710864622593.0,1710864158639.0,1710864435350.0,1710863936779.0,,1710864404200.0,239591.0,0.8183789769552652,37474.0,29798.0,15712.0,1891.574094222609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1474.0,1,1,3319.0,1150,2.4483932376444453,2.1626382164843703,1790.851485148515,1992.2967032967033,2.7518716577540108,2.312603305785124,1573.842105263158,1338.1818181818182
1593,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,22.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7.0,2.0,6.0,6.0,2.0,7.0,7.0,6.0,1.0,4.0,4.0,7.0,7.0,64.0,66.0,50.0,0.7619047619047619,0.7252747252747253,0.7142857142857143,N,7.0,None,none,none,"Nothing, Just waited to find what was next","Memory, comprehension and emotion",I was still thinking about the story I had read line by line,5.0,both,"I kept thinking about the dead girl and how people were able to go abou their vacation normally, It is just twisted",4.0,5.0,5.0,5.0,4.0,3.0,3.0,6.0,A feeling of sadness and loneliness. ,USA,13:44,45-49,F,Right,Y,,Y,,Asian,1,N,4,5,N,,6.0,,Reading a story line by line is not enjoyable and the detailed scenario is not captured in my brain. It is not helpful in getting the feel of the story,0.0,1710879003575.0,1710878997598.0,1710880134107.0,1710879270143.0,1710879012953.0,1710879018907.0,1710878995282.0,1710880102035.0,1710879211879.0,1710880465390.0,1710881061358.0,1710880753516.0,1710881131665.0,1710880398148.0,1710879477085.0,1710878995522.0,1710879012953.0,1710879003574.0,1710880398146.0,1710879477084.0,1710879018907.0,1710879211879.0,1710878995521.0,1710880134106.0,1710879270143.0,1710880753514.0,1710881131664.0,1710881061355.0,1710881288283.0,1710880465388.0,1710880102034.0,1710878997597.0,9378.0,5976.0,264039.0,206941.0,5954.0,192972.0,239.0,32071.0,58264.0,288124.0,70306.0,307839.0,156618.0,67240.0,624949.0,2075.0,1710880210561.0,1710879295927.0,1710880102035.0,1710879217368.0,,1710879502044.0,1710880398146.0,1710879477084.0,1710880134106.0,1710879224233.0,,1710880102034.0,599990.0,0.6652996863973702,108527.0,37975.0,37975.0,8312.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,20384.0,2071,1.6722402597402597,2.39751966873706,9378.65,7245.92,1.55,1.9795454545454545,5450.0,5978.75
1594,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,21.0,0.875,0.9166666666666666,0.8333333333333334,1.0,7.0,1.0,7.0,7.0,1.0,7.0,1.0,7.0,1.0,1.0,1.0,5.0,6.0,51.0,52.0,40.0,0.6071428571428571,0.5714285714285714,0.5714285714285714,N,7.0,I tried to things directly related in the first part. Words that fed off the previous choice. In the second part I tried to think of groups of words off a few main ones. ,none,none,I pressed and held the spacebar. ,"I am not sure, but would like to know.",100% I felt like the story expanded my mind and it felt like words flowed out a lot easier than the first time. I suspect this is because of the imagery in the story and vivid details. ,7.0,unintentional,The feeling of wanting to know how the story ended was at the front of my mind.,7.0,7.0,3.0,7.0,7.0,1.0,1.0,3.0,"I explained already, but definitely felt more creative.",USA,12:37,45-49,M,Right,Y,,Y,,White,1,N,2,8,N,,7.0,,Awesome study! I hope you do more of them on the platform. ,0.0,1710863883500.0,1710863876533.0,1710865360135.0,1710864433049.0,1710863890316.0,1710863901635.0,1710863873991.0,1710865328126.0,1710864367338.0,1710865608744.0,1710866259142.0,1710865861005.0,1710866310964.0,1710865566134.0,1710864652704.0,1710863874225.0,1710863890314.0,1710863883498.0,1710865566132.0,1710864652704.0,1710863901634.0,1710864367337.0,1710863874224.0,1710865360134.0,1710864433048.0,1710865861003.0,1710866310961.0,1710866259137.0,1710866344659.0,1710865608740.0,1710865328124.0,1710863876531.0,6814.0,6965.0,205997.0,219655.0,11318.0,465702.0,233.0,32008.0,65710.0,252259.0,51819.0,398132.0,33695.0,42606.0,675420.0,2306.0,1710865385381.0,1710864468890.0,1710865328125.0,1710864380525.0,,1710864693473.0,1710865566132.0,1710864652703.0,1710865360134.0,1710864386074.0,,1710865328124.0,634651.0,0.7818179034647578,57257.0,15095.0,11744.0,4560.472222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15008.0,2009,2.444050544050544,1.6418628246753246,4015.8888888888887,5105.055555555556,3.3946368446368442,1.89,2965.1111111111113,4293.166666666667
1595,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,21.0,0.875,0.9166666666666666,0.8333333333333334,1.0,4.0,1.0,4.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,35.0,42.0,27.0,0.4166666666666667,0.46153846153846156,0.38571428571428573,N,3.0,I just wrote whatever words came to mind,equal,equal,held the space button,I am not sure,I did not feel any difference,1.0,,,,,,,,,,,,USA,10:03,30-34,M,Right,Y,,Y,,White,1,Y,3,6,N,,7.0,,,0.0,1710945168257.0,1710945162287.0,1710946270046.0,1710945287606.0,1710945178356.0,1710945195096.0,1710945160036.0,1710946238359.0,1710945237875.0,1710946619376.0,1710947007138.0,1710946873078.0,1710947081443.0,1710946483576.0,1710945491195.0,1710945160269.0,1710945178354.0,1710945168255.0,1710946483573.0,1710945491194.0,1710945195094.0,1710945237874.0,1710945160267.0,1710946270046.0,1710945287604.0,1710946873074.0,1710947081440.0,1710947007129.0,1710947104862.0,1710946619369.0,1710946238357.0,1710945162284.0,10097.0,5968.0,213527.0,203588.0,16738.0,42778.0,231.0,31687.0,49729.0,253698.0,74302.0,134051.0,23419.0,135793.0,747162.0,2015.0,1710946299767.0,1710945309390.0,1710946238358.0,1710945245009.0,,1710945509458.0,1710946483573.0,1710945491193.0,1710946270046.0,1710945250913.0,,1710946238357.0,728899.0,0.7202982289212919,61410.0,14283.0,14283.0,4984.949854651162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,26551.0,1688,3.8284659090909092,2.964932115407343,5743.0625,4226.837209302325,2.4499999999999997,3.031972789115646,4541.5,4038.4285714285716
